GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0060429	epithelium development	0.0000015621748859332112	0.0000015621748859332112	+1	PTEN,GATA3,NOTCH1,CTNNB1,ARHGAP35,AKT1,EPPK1,SOX9,WT1,HGF,ERBB4,MTOR,FGFR2,SMAD4,BRCA2,TGFBR2,SOX17,VEZF1,SMAD2,ERCC2
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	0.0000017887579628200813	0.0000017887579628200813	+1	PIK3CA,APC,EGFR,PIK3R1,GATA3,FLT3,EPHA3,AKT1,BRAF,SOX9,HGF,ERBB4,KIT,PDGFRA,FGFR2,FGFR3,PTPN11
GO:0003203	endocardial cushion morphogenesis	0.0000018088098421083477	0.0000018088098421083477	+1	APC,NOTCH1,TBX3,SOX9,TGFBR2,SMAD2
GO:0000077	DNA damage checkpoint signaling	0.0000018471112257793658	0.0000018471112257793658	+1	TP53,ATM,CDKN1B,BRCA1,CHEK2,CCND1,BRCA2,CDKN1A,ATR
GO:0048863	stem cell differentiation	0.0000018848125677734674	0.0000018848125677734674	+1	TP53,NOTCH1,CTNNB1,SOX9,ERBB4,KIT,SETD2,PDGFRA,FGFR2,TGFBR2
GO:0051129	negative regulation of cellular component organization	0.0000021344920658023502	0.0000021344920658023502	+1	PIK3CA,PTEN,APC,NAV3,PIK3R1,NOTCH1,NPM1,EPHA3,AKT1,AR,ATM,HGF,MTOR,ATRX,BRCA1,LRRK2,EP300,SMAD4
GO:1903050	regulation of proteolysis involved in protein catabolic process	0.0000022015140525303326	0.0000022015140525303326	+1	PTEN,CDKN2A,FBXW7,KEAP1,CEBPA,AKT1,LRRK2,USP9X,TAF1,RPL5,AXIN2
GO:0045736	negative regulation of cyclin-dependent protein serine/threonine kinase activity	0.0000024162637765854437	0.0000024162637765854437	+1	PTEN,APC,CDKN2A,CEBPA,CDKN1B
GO:0042110	T cell activation	0.0000024647446350156393	0.0000024647446350156393	+1	PIK3CA,ARID1A,PBRM1,PIK3R1,CDKN2A,GATA3,RUNX1,AKT1,PIK3CG,MTOR,KIT,TGFBR2,CBFB,PTPN11,MAPK8IP1
GO:1901991	negative regulation of mitotic cell cycle phase transition	0.000002664753583906668	0.000002664753583906668	+1	TP53,PTEN,APC,RB1,ATM,CDKN1B,BRCA1,CHEK2,CCND1,CDKN1A
GO:0051248	negative regulation of protein metabolic process	0.000002691855174516951	0.000002691855174516951	+1	PTEN,APC,EGFR,NF1,CDKN2A,RB1,CTNNB1,NPM1,CEBPA,AKT1,AJUBA,CDKN1B,LRRK2,USP9X,CDKN1A,TAF1,PPP2R1A,MAPK8IP1,RPL5
GO:0045930	negative regulation of mitotic cell cycle	0.000002783729356193543	0.000002783729356193543	+1	TP53,PTEN,APC,RB1,CTNNB1,ATM,CDKN1B,BRCA1,CHEK2,CCND1,CDKN1A
GO:0098781	ncRNA transcription	0.000002783729356193543	0.000002783729356193543	+1	TP53,EGFR,GATA3,AR,SOX9,WT1,MTOR,FOXA1,NCOR1
GO:0031647	regulation of protein stability	0.000002829540310892129	0.000002829540310892129	+1	PTEN,VHL,PIK3R1,CDKN2A,FBXW7,MTOR,LRRK2,CHEK2,EP300,USP9X,SOX17,TAF1,RPL5
GO:1902532	negative regulation of intracellular signal transduction	0.000002923027772116033	0.000002923027772116033	+1	PTEN,VHL,NF1,ARHGAP35,NFE2L2,STK11,AKT1,AJUBA,ATM,TLR4,LRRK2,SMAD4,PPP2R1A,MAPK8IP1,MECOM,NCOR1
GO:0050865	regulation of cell activation	0.000002923027772116033	0.000002923027772116033	+1	PIK3CA,ARID1A,PBRM1,CDKN2A,GATA3,RUNX1,CEBPA,AKT1,ATM,MTOR,TLR4,PDGFRA,TGFBR2,CBFB,PTPN11,MAPK8IP1
GO:0051090	regulation of DNA-binding transcription factor activity	0.0000030152157261504763	0.0000030152157261504763	+1	PTEN,CDKN2A,RB1,KEAP1,NPM1,AKT1,AR,TLR4,ARID5B,FOXA1,KIT,EP300,FOXA2,TAF1
GO:0002009	morphogenesis of an epithelium	0.000003241763691234052	0.000003241763691234052	+1	PTEN,GATA3,NOTCH1,CTNNB1,ARHGAP35,SOX9,WT1,HGF,MTOR,FGFR2,TGFBR2,SOX17
GO:0043085	positive regulation of catalytic activity	0.000003241763691234052	0.000003241763691234052	+1	PTEN,EGFR,NF1,CDKN2A,FBXW7,FLT3,STK11,AKT1,PIK3CG,MTOR,TLR4,LRRK2,KIT,PDGFRA,FGFR2,CCND1,FGFR3,TGFBR2,CDKN1A,EZH2
GO:0070371	ERK1 and ERK2 cascade	0.000003241763691234052	0.000003241763691234052	+1	EGFR,NOTCH1,FBXW7,BRAF,SOX9,ERBB4,TLR4,PDGFRA,FGFR2,SMAD4,FGFR3,PTPN11
GO:0007623	circadian rhythm	0.0000032485579516395282	0.0000032485579516395282	+1	TP53,PTEN,FBXW7,MTOR,EP300,USP9X,SIN3A,EGR3,NCOR1,EZH2
GO:0010212	response to ionizing radiation	0.0000032799429954303825	0.0000032799429954303825	+1	TP53,GATA3,STK11,ATM,BRCA1,BRCA2,CDKN1A,ATR
GO:0050821	protein stabilization	0.0000032799429954303825	0.0000032799429954303825	+1	PTEN,VHL,PIK3R1,CDKN2A,FBXW7,CHEK2,EP300,USP9X,SOX17,TAF1,RPL5
GO:2000060	positive regulation of ubiquitin-dependent protein catabolic process	0.0000032799429954303825	0.0000032799429954303825	+1	PTEN,FBXW7,KEAP1,CEBPA,AKT1,LRRK2,TAF1,AXIN2
GO:0043405	regulation of MAP kinase activity	0.0000032906916509424594	0.0000032906916509424594	+1	EGFR,NF1,FLT3,PIK3CG,TLR4,LRRK2,CDK12,MAPK8IP1,EZH2
GO:0031570	DNA integrity checkpoint signaling	0.0000032906916509424594	0.0000032906916509424594	+1	TP53,ATM,CDKN1B,BRCA1,CHEK2,CCND1,BRCA2,CDKN1A,ATR
GO:0046620	regulation of organ growth	0.0000033587090741120182	0.0000033587090741120182	+1	PTEN,NOTCH1,RUNX1,WT1,ERBB4,FGFR2
GO:0010639	negative regulation of organelle organization	0.0000034054942603543763	0.0000034054942603543763	+1	PIK3CA,APC,NAV3,PIK3R1,NPM1,AKT1,ATM,HGF,MTOR,ATRX,BRCA1,LRRK2,SMAD4
GO:0060070	canonical Wnt signaling pathway	0.0000034332740361230286	0.0000034332740361230286	+1	PTEN,APC,EGFR,CTNNB1,STK11,SOX9,LRRK2,FGFR2,SMAD4,SOX17,TBL1XR1,AXIN2
GO:0045860	positive regulation of protein kinase activity	0.000003570903915051174	0.000003570903915051174	+1	EGFR,FBXW7,FLT3,STK11,AKT1,PIK3CG,TLR4,LRRK2,CCND1,TGFBR2,CDKN1A,EZH2
GO:0022409	positive regulation of cell-cell adhesion	0.000003713363120198173	0.000003713363120198173	+1	PIK3CA,ARID1A,PBRM1,GATA3,RUNX1,AKT1,MTOR,FOXA1,FOXA2,TGFBR2,CBFB,PTPN11
GO:0007059	chromosome segregation	0.000003767726374973432	0.000003767726374973432	+1	PTEN,APC,ARID1A,PBRM1,RB1,STAG2,ATM,BRCA1,CHEK2,PPP2R1A,SMC1A,SMC3,NCOR1,ERCC2
GO:0098609	cell-cell adhesion	0.000003767726374973432	0.000003767726374973432	+1	PIK3CA,ARID1A,PBRM1,EGFR,CDKN2A,GATA3,NOTCH1,CTNNB1,CDH1,RUNX1,AKT1,PIK3CG,MTOR,FOXA1,KIT,PDGFRA,FOXA2,TGFBR2,CBFB,PTPN11
GO:0010586	miRNA metabolic process	0.0000037743826437954745	0.0000037743826437954745	+1	TP53,EGFR,GATA3,AR,SOX9,WT1,FOXA1,NCOR1
GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	0.000003840969547501398	0.000003840969547501398	+1	TP53,ATM,CDKN1B,CHEK2,CDKN1A
GO:0002694	regulation of leukocyte activation	0.000003974225956939527	0.000003974225956939527	+1	PIK3CA,ARID1A,PBRM1,CDKN2A,GATA3,RUNX1,CEBPA,AKT1,ATM,MTOR,TLR4,TGFBR2,CBFB,PTPN11,MAPK8IP1
GO:0006511	ubiquitin-dependent protein catabolic process	0.000004001231413218428	0.000004001231413218428	+1	PTEN,APC,VHL,CDKN2A,FBXW7,CTNNB1,KEAP1,NFE2L2,CEBPA,AKT1,LRRK2,USP9X,TAF1,TBL1XR1,RPL5,SPOP,AXIN2
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	0.000004103086107493669	0.000004103086107493669	+1	APC,VHL,FBXW7,CTNNB1,KEAP1,NFE2L2,CEBPA,AKT1,LRRK2,USP9X,TAF1,TBL1XR1,SPOP,AXIN2
GO:0072132	mesenchyme morphogenesis	0.000004450865136658506	0.000004450865136658506	+1	APC,NOTCH1,TBX3,SOX9,TGFBR2,SMAD2
GO:0032880	regulation of protein localization	0.000004569836302390597	0.000004569836302390597	+1	PIK3CA,APC,EGFR,PIK3R1,CDKN2A,FBXW7,CTNNB1,CDH1,BAP1,EPHA3,AKT1,AR,MTOR,TLR4,LRRK2,SETD2,EP300,FOXA2,SIN3A
GO:0019941	modification-dependent protein catabolic process	0.000004853663961597116	0.000004853663961597116	+1	PTEN,APC,VHL,CDKN2A,FBXW7,CTNNB1,KEAP1,NFE2L2,CEBPA,AKT1,LRRK2,USP9X,TAF1,TBL1XR1,RPL5,SPOP,AXIN2
GO:0051276	chromosome organization	0.000005090894688189024	0.000005090894688189024	+1	APC,ARID1A,PBRM1,RB1,FBXW7,CTNNB1,CTCF,STAG2,ATM,ATRX,CHEK2,ATR,SMC1A,SMC3,AXIN2,RAD21,EZH2
GO:0003197	endocardial cushion development	0.000005122470671162333	0.000005122470671162333	+1	APC,NOTCH1,TBX3,SOX9,TGFBR2,SMAD2
GO:0002682	regulation of immune system process	0.000005383474434437391	0.000005383474434437391	+1	PIK3CA,ARID1A,PBRM1,PIK3R1,CDKN2A,GATA3,FBXW7,MAP3K1,NFE2L2,RUNX1,MAP2K4,CEBPA,AKT1,SOX9,ATM,MTOR,TLR4,KIT,EP300,TGFBR2,CBFB,SIN3A,PTPN11,ACVR1B,MAPK8IP1,ACVR2A
GO:0045165	cell fate commitment	0.00000555437073430667	0.00000555437073430667	+1	APC,GATA3,TBX3,SOX9,WT1,FGFR2,SMAD4,FOXA2,SOX17,SMAD2
GO:0062197	cellular response to chemical stress	0.000005671313282603216	0.000005671313282603216	+1	TP53,PIK3CA,EGFR,KEAP1,NFE2L2,AKT1,ATM,HGF,MTOR,LRRK2,PDGFRA
GO:0034097	response to cytokine	0.000005789403355149876	0.000005789403355149876	+1	TP53,PIK3R1,GATA3,FLT3,NFE2L2,CEBPA,AKT1,SOX9,TLR4,BRCA1,LRRK2,KIT,SETD2,SMAD4,FOXA2,SIN3A,PTPN11,LIFR
GO:0034085	establishment of sister chromatid cohesion	0.000005791727385143985	0.000005791727385143985	+1	STAG2,SMC1A,SMC3,RAD21
GO:0045321	leukocyte activation	0.000005930178833212096	0.000005930178833212096	+1	PIK3CA,ARID1A,PBRM1,PIK3R1,CDKN2A,GATA3,FLT3,RUNX1,CEBPA,AKT1,PIK3CG,ATM,MTOR,TLR4,KIT,TGFBR2,CBFB,PTPN11,MAPK8IP1
GO:0050730	regulation of peptidyl-tyrosine phosphorylation	0.000006086480642100588	0.000006086480642100588	+1	TP53,EGFR,FBXW7,FLT3,HGF,ERBB4,KIT,FGFR3,PPP2R1A,PTPN11
GO:0043632	modification-dependent macromolecule catabolic process	0.000006212051038935929	0.000006212051038935929	+1	PTEN,APC,VHL,CDKN2A,FBXW7,CTNNB1,KEAP1,NFE2L2,CEBPA,AKT1,LRRK2,USP9X,TAF1,TBL1XR1,RPL5,SPOP,AXIN2
GO:0048646	anatomical structure formation involved in morphogenesis	0.000006261999603400894	0.000006261999603400894	+1	NF1,GATA3,NOTCH1,CTNNB1,RUNX1,TBX3,AKT1,PIK3CG,SOX9,WT1,BRCA1,SETD2,PDGFRA,FGFR2,SMAD4,FOXA2,TGFBR2,SOX17,EGR3,SMAD2
GO:0014070	response to organic cyclic compound	0.0000062625272075766345	0.0000062625272075766345	+1	ARID1A,EGFR,CTNNB1,CDH1,NPM1,AR,WT1,BRCA1,LRRK2,FOXA1,EP300,TGFBR2,TAF1,NCOR1,SMAD2
GO:1901698	response to nitrogen compound	0.0000065195514842826185	0.0000065195514842826185	+1	TP53,PIK3CA,APC,PIK3R1,CTNNB1,CDH1,NPM1,AKT1,SOX9,WT1,MTOR,TLR4,ATRX,BRCA1,LRRK2,EP300,TAF1,PTPN11
GO:0046649	lymphocyte activation	0.000006606632575013419	0.000006606632575013419	+1	PIK3CA,ARID1A,PBRM1,PIK3R1,CDKN2A,GATA3,FLT3,RUNX1,AKT1,PIK3CG,ATM,MTOR,KIT,TGFBR2,CBFB,PTPN11,MAPK8IP1
GO:0033674	positive regulation of kinase activity	0.000006606632575013419	0.000006606632575013419	+1	EGFR,FBXW7,FLT3,STK11,AKT1,PIK3CG,TLR4,LRRK2,CCND1,TGFBR2,CDKN1A,EZH2
GO:0000075	cell cycle checkpoint signaling	0.0000066242321729778736	0.0000066242321729778736	+1	TP53,APC,ATM,CDKN1B,BRCA1,CHEK2,CCND1,BRCA2,CDKN1A,ATR
GO:0060341	regulation of cellular localization	0.0000068122035680581446	0.0000068122035680581446	+1	PIK3CA,APC,EGFR,PIK3R1,CDKN2A,FBXW7,CTNNB1,CDH1,BAP1,STK11,EPHA3,AKT1,AR,MTOR,TLR4,LRRK2,SETD2,EP300,FOXA2,SIN3A
GO:0002696	positive regulation of leukocyte activation	0.0000068122035680581446	0.0000068122035680581446	+1	PIK3CA,ARID1A,PBRM1,GATA3,RUNX1,CEBPA,AKT1,MTOR,TLR4,TGFBR2,CBFB,PTPN11
GO:0030163	protein catabolic process	0.000006980473728335067	0.000006980473728335067	+1	PTEN,APC,VHL,EGFR,CDKN2A,FBXW7,CTNNB1,KEAP1,NFE2L2,CEBPA,AKT1,CDKN1B,MTOR,LRRK2,CHEK2,USP9X,TAF1,TBL1XR1,RPL5,SPOP,AXIN2
GO:0040012	regulation of locomotion	0.0000072325059631062005	0.0000072325059631062005	+1	PTEN,APC,NAV3,EGFR,NF1,GATA3,NOTCH1,CDH1,AKT1,EPPK1,PIK3CG,SOX9,ATM,HGF,ERBB4,MTOR,LRRK2,KIT,PDGFRA,SIN3A,ACVR1B
GO:0030334	regulation of cell migration	0.000007307883462838616	0.000007307883462838616	+1	PTEN,APC,NAV3,EGFR,NF1,GATA3,NOTCH1,CDH1,AKT1,EPPK1,PIK3CG,SOX9,ATM,HGF,ERBB4,MTOR,KIT,PDGFRA,SIN3A,ACVR1B
GO:0007265	Ras protein signal transduction	0.000008300590676085231	0.000008300590676085231	+1	TP53,KRAS,NF1,CDKN2A,RB1,NOTCH1,NRAS,CDKN1A
GO:0009790	embryo development	0.000008660037200790695	0.000008660037200790695	+1	GATA3,NOTCH1,CTNNB1,TBX3,SOX9,WT1,ERBB4,BRCA1,KIT,SETD2,PDGFRA,FGFR2,FOXA2,TGFBR2,SOX17,SMAD2
GO:0061180	mammary gland epithelium development	0.000008989619320238312	0.000008989619320238312	+1	GATA3,AKT1,ERBB4,FGFR2,BRCA2
GO:0071482	cellular response to light stimulus	0.000009538638746001635	0.000009538638746001635	+1	TP53,FBXW7,NPM1,STK11,EP300,CDKN1A,TAF1,ATR
GO:0050863	regulation of T cell activation	0.000009759690230385427	0.000009759690230385427	+1	PIK3CA,ARID1A,PBRM1,CDKN2A,GATA3,RUNX1,AKT1,MTOR,TGFBR2,CBFB,PTPN11,MAPK8IP1
GO:0001763	morphogenesis of a branching structure	0.000009843902742454327	0.000009843902742454327	+1	CTNNB1,SOX9,WT1,HGF,LRRK2,FGFR2,TGFBR2
GO:0009725	response to hormone	0.000010457552350299886	0.000010457552350299886	+1	PIK3CA,APC,ARID1A,PIK3R1,GATA3,NOTCH1,AKT1,AR,WT1,MTOR,BRCA1,FOXA1,EP300,CCND1,PTPN11,NCOR1
GO:0044092	negative regulation of molecular function	0.000010457552350299886	0.000010457552350299886	+1	TP53,PTEN,APC,NF1,CDKN2A,RB1,NOTCH1,KEAP1,NPM1,CEBPA,AKT1,CDKN1B,LRRK2,FOXA2,CDKN1A,EIF4A2,MAPK8IP1,RPL5
GO:1902895	positive regulation of miRNA transcription	0.0000109122968274265	0.0000109122968274265	+1	TP53,EGFR,GATA3,AR,WT1,FOXA1
GO:0050678	regulation of epithelial cell proliferation	0.000011015423415250241	0.000011015423415250241	+1	EGFR,NF1,GATA3,FBXW7,NRAS,AKT1,EPPK1,SOX9,FGFR2,BRCA2,EGR3
GO:0018105	peptidyl-serine phosphorylation	0.000011015423415250241	0.000011015423415250241	+1	PTEN,EGFR,AKT1,BRAF,ATM,MTOR,LRRK2,TAF1,ATR,NSD1
GO:0070372	regulation of ERK1 and ERK2 cascade	0.000011015423415250241	0.000011015423415250241	+1	EGFR,NOTCH1,FBXW7,BRAF,ERBB4,TLR4,PDGFRA,FGFR2,SMAD4,FGFR3,PTPN11
GO:0006281	DNA repair	0.00001111846107464295	0.00001111846107464295	+1	TP53,ARID1A,PBRM1,EGFR,NPM1,ATM,BRCA1,POLQ,CHEK2,SETD2,BRCA2,ATR,SMC1A,AXIN2,RAD21,ERCC2
GO:0016055	Wnt signaling pathway	0.000011292624367747604	0.000011292624367747604	+1	PTEN,APC,EGFR,CTNNB1,STK11,SOX9,LRRK2,FGFR2,SMAD4,SOX17,PPP2R1A,TBL1XR1,AXIN2
GO:0048870	cell motility	0.000011368785398628693	0.000011368785398628693	+1	PIK3CA,PTEN,APC,NAV3,EGFR,NF1,GATA3,NOTCH1,CDH1,ARHGAP35,EPHA3,AKT1,EPPK1,PIK3CG,SOX9,ATM,HGF,ERBB4,MTOR,LRRK2,KIT,PDGFRA,SMAD4,USP9X,SIN3A,ACVR1B,EGR3
GO:0040029	epigenetic regulation of gene expression	0.000011368785398628693	0.000011368785398628693	+1	TP53,ARID1A,RB1,DNMT3A,CTCF,ATRX,BRCA1,EP300,SIN3A,EZH2
GO:0050867	positive regulation of cell activation	0.000011368785398628693	0.000011368785398628693	+1	PIK3CA,ARID1A,PBRM1,GATA3,RUNX1,CEBPA,AKT1,MTOR,TLR4,TGFBR2,CBFB,PTPN11
GO:0010507	negative regulation of autophagy	0.000011473497865148617	0.000011473497865148617	+1	PIK3CA,VHL,AKT1,HGF,MTOR,LRRK2,EP300
GO:0051347	positive regulation of transferase activity	0.00001228864808537551	0.00001228864808537551	+1	PTEN,EGFR,FBXW7,FLT3,STK11,AKT1,PIK3CG,TLR4,LRRK2,CCND1,TGFBR2,CDKN1A,EZH2
GO:0001822	kidney development	0.000012536720422764567	0.000012536720422764567	+1	NF1,GATA3,CTNNB1,SOX9,WT1,LRRK2,PDGFRA,FGFR2,SOX17
GO:0198738	cell-cell signaling by wnt	0.00001259329985231694	0.00001259329985231694	+1	PTEN,APC,EGFR,CTNNB1,STK11,SOX9,LRRK2,FGFR2,SMAD4,SOX17,PPP2R1A,TBL1XR1,AXIN2
GO:0071407	cellular response to organic cyclic compound	0.00001259329985231694	0.00001259329985231694	+1	ARID1A,EGFR,CTNNB1,CDH1,NPM1,AR,WT1,BRCA1,LRRK2,FOXA1,EP300,TAF1,NCOR1
GO:0033044	regulation of chromosome organization	0.000013151804273376871	0.000013151804273376871	+1	APC,ARID1A,PBRM1,RB1,CTNNB1,CTCF,ATM,ATRX,ATR,AXIN2,RAD21
GO:0050870	positive regulation of T cell activation	0.000013486975619786869	0.000013486975619786869	+1	PIK3CA,ARID1A,PBRM1,GATA3,RUNX1,AKT1,MTOR,TGFBR2,CBFB,PTPN11
GO:0044773	mitotic DNA damage checkpoint signaling	0.000013486975619786869	0.000013486975619786869	+1	TP53,ATM,CDKN1B,BRCA1,CHEK2,CCND1,CDKN1A
GO:0001775	cell activation	0.000014035573013589039	0.000014035573013589039	+1	PIK3CA,ARID1A,PBRM1,PIK3R1,CDKN2A,GATA3,FLT3,RUNX1,CEBPA,AKT1,PIK3CG,ATM,MTOR,TLR4,KIT,PDGFRA,TGFBR2,CBFB,PTPN11,MAPK8IP1
GO:0034089	establishment of meiotic sister chromatid cohesion	0.000014396269959804822	0.000014396269959804822	+1	SMC1A,SMC3,RAD21
GO:1903052	positive regulation of proteolysis involved in protein catabolic process	0.000014633572157286456	0.000014633572157286456	+1	PTEN,FBXW7,KEAP1,CEBPA,AKT1,LRRK2,TAF1,AXIN2
GO:0071496	cellular response to external stimulus	0.000015179890342781169	0.000015179890342781169	+1	TP53,MAP3K1,ARHGAP35,MAP2K4,SOX9,MTOR,TLR4,LRRK2,EP300,FOXA2,CDKN1A
GO:0097193	intrinsic apoptotic signaling pathway	0.000015179890342781169	0.000015179890342781169	+1	TP53,FBXW7,NFE2L2,STK11,AKT1,ATM,BRCA1,LRRK2,CHEK2,EP300,CDKN1A
GO:0001666	response to hypoxia	0.000015221497092476946	0.000015221497092476946	+1	TP53,VHL,NF1,NOTCH1,NFE2L2,AJUBA,MTOR,EP300,SMAD4
GO:0072001	renal system development	0.000016020205832622054	0.000016020205832622054	+1	NF1,GATA3,CTNNB1,SOX9,WT1,LRRK2,PDGFRA,FGFR2,SOX17
GO:0007399	nervous system development	0.000016020205832622054	0.000016020205832622054	+1	PTEN,APC,PBRM1,EGFR,NF1,GATA3,RB1,NOTCH1,CTNNB1,CDH1,ARHGAP35,RUNX1,EPHA3,AKT1,SOX9,PRX,ERBB4,LRRK2,FOXA1,EP300,FGFR2,SMAD4,FOXA2,USP9X,TGFBR2,TAF1,SIN3A,PTPN11,ACVR1B,ERCC2
GO:2000145	regulation of cell motility	0.000017541369530797228	0.000017541369530797228	+1	PTEN,APC,NAV3,EGFR,NF1,GATA3,NOTCH1,CDH1,AKT1,EPPK1,PIK3CG,SOX9,ATM,HGF,ERBB4,MTOR,KIT,PDGFRA,SIN3A,ACVR1B
GO:0036293	response to decreased oxygen levels	0.000017727724667602084	0.000017727724667602084	+1	TP53,VHL,NF1,NOTCH1,NFE2L2,AJUBA,MTOR,EP300,SMAD4
GO:0042176	regulation of protein catabolic process	0.00001780662363660196	0.00001780662363660196	+1	APC,EGFR,FBXW7,KEAP1,CEBPA,AKT1,CDKN1B,LRRK2,CHEK2,USP9X,TAF1,AXIN2
GO:0018209	peptidyl-serine modification	0.00001802985402604899	0.00001802985402604899	+1	PTEN,EGFR,AKT1,BRAF,ATM,MTOR,LRRK2,TAF1,ATR,NSD1
GO:0044774	mitotic DNA integrity checkpoint signaling	0.000018420693729278978	0.000018420693729278978	+1	TP53,ATM,CDKN1B,BRCA1,CHEK2,CCND1,CDKN1A
GO:0031929	TOR signaling	0.000019520588921894683	0.000019520588921894683	+1	PIK3CA,VHL,GATA3,STK11,AKT1,ATM,MTOR,EP300,USP9X
GO:0010243	response to organonitrogen compound	0.000019521065453195027	0.000019521065453195027	+1	TP53,PIK3CA,APC,PIK3R1,CTNNB1,CDH1,AKT1,SOX9,WT1,MTOR,TLR4,BRCA1,LRRK2,EP300,TAF1,PTPN11
GO:0006996	organelle organization	0.000020815459981004014	0.000020815459981004014	+1	TP53,PIK3CA,PTEN,APC,ARID1A,PBRM1,NAV3,NF1,PIK3R1,CDKN2A,RB1,NOTCH1,FBXW7,CTNNB1,ARHGAP35,CTCF,NPM1,EPHA3,AKT1,STAG2,AJUBA,EPPK1,ATM,HGF,ERBB4,MTOR,ATRX,BRCA1,LRRK2,CHEK2,KIT,SETD2,PDGFRA,EP300,SMAD4,USP9X,BRCA2,ATR,SMC1A,SMC3,NCOR1,RPL5,AXIN2,RAD21,EZH2
GO:1903706	regulation of hemopoiesis	0.000020815459981004014	0.000020815459981004014	+1	ARID1A,PBRM1,CDKN2A,GATA3,FBXW7,RUNX1,MTOR,TLR4,TGFBR2,CBFB,ACVR1B,ACVR2A
GO:0007548	sex differentiation	0.000020857710435619713	0.000020857710435619713	+1	GATA3,TBX3,AR,SOX9,WT1,KIT,PDGFRA,PTPN11
GO:0001503	ossification	0.000020857710435619713	0.000020857710435619713	+1	EGFR,NF1,NOTCH1,CTNNB1,RUNX1,SOX9,HGF,FGFR2,FGFR3,PTPN11,ACVR2A
GO:0060420	regulation of heart growth	0.000020996673975096968	0.000020996673975096968	+1	NOTCH1,RUNX1,WT1,ERBB4,FGFR2
GO:0050680	negative regulation of epithelial cell proliferation	0.00002130650006794108	0.00002130650006794108	+1	NF1,GATA3,FBXW7,EPPK1,SOX9,FGFR2,BRCA2
GO:0048598	embryonic morphogenesis	0.000021996050106340373	0.000021996050106340373	+1	GATA3,NOTCH1,CTNNB1,TBX3,SOX9,SETD2,PDGFRA,FGFR2,FOXA2,TGFBR2,SOX17,SMAD2
GO:0071345	cellular response to cytokine stimulus	0.000022027817996904845	0.000022027817996904845	+1	TP53,PIK3R1,GATA3,FLT3,NFE2L2,CEBPA,AKT1,SOX9,TLR4,BRCA1,LRRK2,KIT,SMAD4,SIN3A,PTPN11,LIFR
GO:0035295	tube development	0.00002227306779990796	0.00002227306779990796	+1	NF1,GATA3,NOTCH1,CTNNB1,RUNX1,CEBPA,AKT1,PIK3CG,SOX9,WT1,BRCA1,KIT,PDGFRA,FGFR2,TGFBR2,SOX17,EGR3
GO:0051249	regulation of lymphocyte activation	0.000023268865632717346	0.000023268865632717346	+1	PIK3CA,ARID1A,PBRM1,CDKN2A,GATA3,RUNX1,AKT1,ATM,MTOR,TGFBR2,CBFB,PTPN11,MAPK8IP1
GO:0040011	locomotion	0.000023498604598609426	0.000023498604598609426	+1	PTEN,APC,NAV3,EGFR,NF1,GATA3,NOTCH1,CDH1,AKT1,EPPK1,PIK3CG,SOX9,ATM,HGF,ERBB4,MTOR,LRRK2,KIT,PDGFRA,SIN3A,ACVR1B,EGR3
GO:0043276	anoikis	0.000024408302104993386	0.000024408302104993386	+1	PIK3CA,NOTCH1,STK11,AKT1,MTOR
GO:0022612	gland morphogenesis	0.000024408302104993386	0.000024408302104993386	+1	FBXW7,SOX9,HGF,ELF3,FGFR2
GO:0032870	cellular response to hormone stimulus	0.000024792669786799868	0.000024792669786799868	+1	PIK3CA,APC,ARID1A,PIK3R1,NOTCH1,AKT1,AR,WT1,MTOR,BRCA1,FOXA1,EP300,PTPN11,NCOR1
GO:0060828	regulation of canonical Wnt signaling pathway	0.000025624183053362603	0.000025624183053362603	+1	APC,EGFR,STK11,SOX9,LRRK2,FGFR2,SMAD4,SOX17,TBL1XR1,AXIN2
GO:0045785	positive regulation of cell adhesion	0.000025834267775038844	0.000025834267775038844	+1	PIK3CA,ARID1A,PBRM1,GATA3,RUNX1,AKT1,ATM,MTOR,FOXA1,FOXA2,TGFBR2,CBFB,PTPN11
GO:0022607	cellular component assembly	0.000026023733025379184	0.000026023733025379184	+1	TP53,PIK3CA,PTEN,APC,NAV3,PIK3R1,RB1,NOTCH1,CTNNB1,CDH1,ARHGAP35,NPM1,EPHA3,AKT1,STAG2,AJUBA,EPPK1,SOX9,ATM,MTOR,TLR4,ATRX,BRCA1,LRRK2,POLQ,CHEK2,KIT,PDGFRA,EP300,SMAD4,SF3B1,TAF1,PPP2R1A,ATR,SMC1A,PTPN11,SMC3,NCOR1,RPL5
GO:0051091	positive regulation of DNA-binding transcription factor activity	0.00002655156044629131	0.00002655156044629131	+1	PTEN,NPM1,AKT1,AR,TLR4,ARID5B,FOXA1,KIT,EP300,TAF1
GO:2000630	positive regulation of miRNA metabolic process	0.000027495472895508556	0.000027495472895508556	+1	TP53,EGFR,GATA3,AR,WT1,FOXA1
GO:0003151	outflow tract morphogenesis	0.000027495472895508556	0.000027495472895508556	+1	NOTCH1,CTNNB1,FGFR2,SMAD4,TGFBR2,SOX17
