NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
LAGGING STRAND SYNTHESIS%REACTOME DATABASE ID RELEASE 83%69186	LAGGING STRAND SYNTHESIS%REACTOME DATABASE ID RELEASE 83%69186		20	-0.6821067	-1.7199422	0.007072136	0.023119137	1.0	3713	tags=70%, list=26%, signal=94%	
CHROMOSOME CONDENSATION%GOBP%GO:0030261	CHROMOSOME CONDENSATION%GOBP%GO:0030261		18	-0.7100694	-1.7186184	0.0042796005	0.023448423	1.0	3416	tags=67%, list=24%, signal=87%	
DNA DOUBLE-STRAND BREAK REPAIR%REACTOME DATABASE ID RELEASE 83%5693532	DNA DOUBLE-STRAND BREAK REPAIR%REACTOME DATABASE ID RELEASE 83%5693532		118	-0.48912516	-1.7177215	0.0	0.023690153	1.0	4511	tags=58%, list=31%, signal=84%	
CELLULAR RESPONSE TO INTERLEUKIN-12%GOBP%GO:0071349	CELLULAR RESPONSE TO INTERLEUKIN-12%GOBP%GO:0071349		10	-0.8312929	-1.7175338	0.0011723329	0.023713516	1.0	1101	tags=50%, list=8%, signal=54%	
DIHYDROPYRIMIDINASE DEFICIENCY%SMPDB%SMP0000178	DIHYDROPYRIMIDINASE DEFICIENCY%SMPDB%SMP0000178		19	-0.7011544	-1.7173576	0.0042613638	0.023721855	1.0	1234	tags=42%, list=9%, signal=46%	
PYRIMIDINE METABOLISM%PATHWHIZ%PW000160	PYRIMIDINE METABOLISM%PATHWHIZ%PW000160		19	-0.7011544	-1.7169132	0.0055172415	0.02381576	1.0	1234	tags=42%, list=9%, signal=46%	
SARS-COV-1-HOST INTERACTIONS%REACTOME%R-HSA-9692914.1	SARS-COV-1-HOST INTERACTIONS%REACTOME%R-HSA-9692914.1		87	-0.5150601	-1.7168535	0.0	0.023788705	1.0	1109	tags=16%, list=8%, signal=17%	
MNGIE (MITOCHONDRIAL NEUROGASTROINTESTINAL ENCEPHALOPATHY)%PATHWHIZ%PW000190	MNGIE (MITOCHONDRIAL NEUROGASTROINTESTINAL ENCEPHALOPATHY)%PATHWHIZ%PW000190		19	-0.7011544	-1.7158214	0.0044776117	0.024060989	1.0	1234	tags=42%, list=9%, signal=46%	
MITOCHONDRIAL RNA PROCESSING%GOBP%GO:0000963	MITOCHONDRIAL RNA PROCESSING%GOBP%GO:0000963		17	-0.7179626	-1.7153457	0.0027359782	0.024167262	1.0	2834	tags=59%, list=20%, signal=73%	
TRNA PROCESSING IN THE NUCLEUS%REACTOME%R-HSA-6784531.5	TRNA PROCESSING IN THE NUCLEUS%REACTOME%R-HSA-6784531.5		51	-0.5633048	-1.7144741	0.0021645022	0.024393845	1.0	3736	tags=47%, list=26%, signal=63%	
NEGATIVE REGULATION OF LEUKOCYTE CELL-CELL ADHESION%GOBP%GO:1903038	NEGATIVE REGULATION OF LEUKOCYTE CELL-CELL ADHESION%GOBP%GO:1903038		84	-0.5132043	-1.7135068	0.0	0.02467558	1.0	1263	tags=42%, list=9%, signal=45%	
TRNA PROCESSING%GOBP%GO:0008033	TRNA PROCESSING%GOBP%GO:0008033		96	-0.50105524	-1.713102	0.003144654	0.024727467	1.0	4351	tags=47%, list=30%, signal=67%	
2Q13 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20220510%WP5222%HOMO SAPIENS	2Q13 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20220510%WP5222%HOMO SAPIENS		36	-0.59564763	-1.711497	0.0036036037	0.025227403	1.0	2365	tags=44%, list=16%, signal=53%	
INITIAL TRIGGERING OF COMPLEMENT%REACTOME%R-HSA-166663.2	INITIAL TRIGGERING OF COMPLEMENT%REACTOME%R-HSA-166663.2		14	-0.7560476	-1.711424	0.0026041667	0.025200954	1.0	542	tags=43%, list=4%, signal=44%	
RESPONSE TO TUMOR CELL%GOBP%GO:0002347	RESPONSE TO TUMOR CELL%GOBP%GO:0002347		20	-0.6827235	-1.7107824	0.005839416	0.025359461	1.0	897	tags=40%, list=6%, signal=43%	
RRNA METABOLIC PROCESS%GOBP%GO:0016072	RRNA METABOLIC PROCESS%GOBP%GO:0016072		167	-0.4659918	-1.710661	0.0	0.025349842	1.0	4352	tags=46%, list=30%, signal=64%	
REGULATION OF T-HELPER 17 TYPE IMMUNE RESPONSE%GOBP%GO:2000316	REGULATION OF T-HELPER 17 TYPE IMMUNE RESPONSE%GOBP%GO:2000316		19	-0.70610183	-1.7095237	0.0029282577	0.025682596	1.0	1235	tags=42%, list=9%, signal=46%	
PID_FANCONI_PATHWAY%MSIGDB_C2%PID_FANCONI_PATHWAY	PID_FANCONI_PATHWAY%MSIGDB_C2%PID_FANCONI_PATHWAY		35	-0.6038874	-1.7092696	0.0071813287	0.02571111	1.0	3455	tags=54%, list=24%, signal=71%	
REGULATION OF CHROMOSOME SEPARATION%GOBP%GO:1905818	REGULATION OF CHROMOSOME SEPARATION%GOBP%GO:1905818		63	-0.5313951	-1.7086648	0.002617801	0.02588314	1.0	4177	tags=63%, list=29%, signal=89%	
NEF MEDIATED DOWNREGULATION OF MHC CLASS I COMPLEX CELL SURFACE EXPRESSION%REACTOME%R-HSA-164940.2	NEF MEDIATED DOWNREGULATION OF MHC CLASS I COMPLEX CELL SURFACE EXPRESSION%REACTOME%R-HSA-164940.2		10	-0.8176401	-1.7083912	0.0058962265	0.025929358	1.0	963	tags=30%, list=7%, signal=32%	
HALLMARK_INFLAMMATORY_RESPONSE%MSIGDBHALLMARK%HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE%MSIGDBHALLMARK%HALLMARK_INFLAMMATORY_RESPONSE		152	-0.4737146	-1.7076125	0.0	0.02611507	1.0	1109	tags=28%, list=8%, signal=30%	
DEFENSE RESPONSE TO BACTERIUM%GOBP%GO:0042742	DEFENSE RESPONSE TO BACTERIUM%GOBP%GO:0042742		103	-0.49890074	-1.7073749	0.0	0.026147919	1.0	1881	tags=40%, list=13%, signal=45%	
CXCR4%IOB%CXCR4	CXCR4%IOB%CXCR4		60	-0.5378411	-1.7073475	0.0	0.026114859	1.0	1078	tags=32%, list=7%, signal=34%	
FANCONI ANEMIA PATHWAY%REACTOME DATABASE ID RELEASE 83%6783310	FANCONI ANEMIA PATHWAY%REACTOME DATABASE ID RELEASE 83%6783310		30	-0.62629217	-1.7063457	0.0034013605	0.026420996	1.0	3190	tags=50%, list=22%, signal=64%	
LYMPHOCYTE COSTIMULATION%GOBP%GO:0031294	LYMPHOCYTE COSTIMULATION%GOBP%GO:0031294		29	-0.6255708	-1.7054446	0.0078125	0.026653098	1.0	476	tags=41%, list=3%, signal=43%	
REGULATION OF ACTIVATED T CELL PROLIFERATION%GOBP%GO:0046006	REGULATION OF ACTIVATED T CELL PROLIFERATION%GOBP%GO:0046006		28	-0.6370574	-1.7053678	0.0015432099	0.026630946	1.0	673	tags=32%, list=5%, signal=34%	
ALPHA-AMINO ACID CATABOLIC PROCESS%GOBP%GO:1901606	ALPHA-AMINO ACID CATABOLIC PROCESS%GOBP%GO:1901606		55	-0.5490677	-1.7048	0.0	0.02675074	1.0	3333	tags=40%, list=23%, signal=52%	
ANTIMICROBIAL HUMORAL RESPONSE%GOBP%GO:0019730	ANTIMICROBIAL HUMORAL RESPONSE%GOBP%GO:0019730		39	-0.5864575	-1.7035111	0.00811359	0.027135834	1.0	688	tags=26%, list=5%, signal=27%	
STING MEDIATED INDUCTION OF HOST IMMUNE RESPONSES%REACTOME%R-HSA-1834941.3	STING MEDIATED INDUCTION OF HOST IMMUNE RESPONSES%REACTOME%R-HSA-1834941.3		12	-0.77441996	-1.7031931	0.005221932	0.027195817	1.0	1757	tags=50%, list=12%, signal=57%	
INTERLEUKIN-12 FAMILY SIGNALING%REACTOME DATABASE ID RELEASE 83%447115	INTERLEUKIN-12 FAMILY SIGNALING%REACTOME DATABASE ID RELEASE 83%447115		46	-0.5707378	-1.7027959	0.002016129	0.02729425	1.0	1476	tags=33%, list=10%, signal=36%	
UNWINDING OF DNA%REACTOME DATABASE ID RELEASE 83%176974	UNWINDING OF DNA%REACTOME DATABASE ID RELEASE 83%176974		12	-0.77910817	-1.7025316	0.0062189056	0.027338387	1.0	2462	tags=83%, list=17%, signal=100%	
REGULATION OF MAST CELL ACTIVATION%GOBP%GO:0033003	REGULATION OF MAST CELL ACTIVATION%GOBP%GO:0033003		20	-0.690644	-1.7021474	0.004451039	0.027423922	1.0	1867	tags=50%, list=13%, signal=57%	
CHEMOKINE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0070098	CHEMOKINE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0070098		45	-0.57901704	-1.7020477	0.0	0.02740585	1.0	841	tags=33%, list=6%, signal=35%	
NF-KB SIGNALING PATHWAY%PATHWHIZ%PW064818	NF-KB SIGNALING PATHWAY%PATHWHIZ%PW064818		25	-0.6506033	-1.7001646	0.007633588	0.028002717	1.0	2007	tags=36%, list=14%, signal=42%	
PYRIMIDINE METABOLISM AND RELATED DISEASES%WIKIPATHWAYS_20220510%WP4225%HOMO SAPIENS	PYRIMIDINE METABOLISM AND RELATED DISEASES%WIKIPATHWAYS_20220510%WP4225%HOMO SAPIENS		11	-0.79267305	-1.6985481	0.0036014405	0.028505648	1.0	1234	tags=55%, list=9%, signal=60%	
PYRIMIDINE DEOXYRIBONUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0009219	PYRIMIDINE DEOXYRIBONUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0009219		15	-0.7364949	-1.6976491	0.005319149	0.028810112	1.0	2071	tags=67%, list=14%, signal=78%	
RESPONSE TO TYPE I INTERFERON%GOBP%GO:0034340	RESPONSE TO TYPE I INTERFERON%GOBP%GO:0034340		30	-0.6306653	-1.6976215	0.00681431	0.028770681	1.0	958	tags=33%, list=7%, signal=36%	
DNA RECOMBINATION%GOBP%GO:0006310	DNA RECOMBINATION%GOBP%GO:0006310		137	-0.47817138	-1.6971539	0.0	0.028899634	1.0	3483	tags=38%, list=24%, signal=50%	
MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032943	MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032943		25	-0.6414553	-1.6963913	0.009259259	0.029111547	1.0	1162	tags=40%, list=8%, signal=43%	
CANCER IMMUNOTHERAPY BY CTLA4 BLOCKADE%WIKIPATHWAYS_20220510%WP4582%HOMO SAPIENS	CANCER IMMUNOTHERAPY BY CTLA4 BLOCKADE%WIKIPATHWAYS_20220510%WP4582%HOMO SAPIENS		10	-0.81777894	-1.6960138	0.006038647	0.029205488	1.0	470	tags=40%, list=3%, signal=41%	
TSLP%NETPATH%TSLP	TSLP%NETPATH%TSLP		17	-0.7076816	-1.6959451	0.0114122685	0.029180625	1.0	1757	tags=41%, list=12%, signal=47%	
DNA BIOSYNTHETIC PROCESS%GOBP%GO:0071897	DNA BIOSYNTHETIC PROCESS%GOBP%GO:0071897		51	-0.5526858	-1.6952683	0.0	0.029361103	1.0	4441	tags=53%, list=31%, signal=76%	
IL-9 SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP22%HOMO SAPIENS	IL-9 SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP22%HOMO SAPIENS		14	-0.74301916	-1.695254	0.008042895	0.029313376	1.0	134	tags=14%, list=1%, signal=14%	
INTERFERON TYPE I SIGNALING PATHWAYS%WIKIPATHWAYS_20220510%WP585%HOMO SAPIENS	INTERFERON TYPE I SIGNALING PATHWAYS%WIKIPATHWAYS_20220510%WP585%HOMO SAPIENS		48	-0.5542167	-1.6943011	0.004210526	0.029574156	1.0	589	tags=19%, list=4%, signal=19%	
PID_IL27_PATHWAY%MSIGDB_C2%PID_IL27_PATHWAY	PID_IL27_PATHWAY%MSIGDB_C2%PID_IL27_PATHWAY		18	-0.70734704	-1.6941792	0.0027472528	0.029568214	1.0	812	tags=33%, list=6%, signal=35%	
DICARBOXYLIC ACID METABOLIC PROCESS%GOBP%GO:0043648	DICARBOXYLIC ACID METABOLIC PROCESS%GOBP%GO:0043648		63	-0.53459215	-1.6941377	0.0026041667	0.029525451	1.0	3262	tags=41%, list=23%, signal=53%	
REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903555	REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903555		103	-0.48542792	-1.6933349	0.0	0.02977351	1.0	1304	tags=29%, list=9%, signal=32%	
APOPTOSIS%REACTOME DATABASE ID RELEASE 83%109581	APOPTOSIS%REACTOME DATABASE ID RELEASE 83%109581		159	-0.46095708	-1.6931881	0.0	0.029778356	1.0	2793	tags=32%, list=19%, signal=39%	
CELL CYCLE CHECKPOINT SIGNALING%GOBP%GO:0000075	CELL CYCLE CHECKPOINT SIGNALING%GOBP%GO:0000075		116	-0.4788231	-1.692709	0.0	0.0299094	1.0	3554	tags=53%, list=25%, signal=69%	
DNA REPLICATION INITIATION%GOBP%GO:0006270	DNA REPLICATION INITIATION%GOBP%GO:0006270		17	-0.7078294	-1.6926383	0.009562842	0.029886309	1.0	2119	tags=59%, list=15%, signal=69%	
INTERLEUKIN-35 SIGNALLING%REACTOME DATABASE ID RELEASE 83%8984722	INTERLEUKIN-35 SIGNALLING%REACTOME DATABASE ID RELEASE 83%8984722		11	-0.8018072	-1.6920965	0.0050314465	0.030052098	1.0	1101	tags=55%, list=8%, signal=59%	
UBIQUITIN PROTEASOME PATHWAY%PANTHER PATHWAY%P00060	UBIQUITIN PROTEASOME PATHWAY%PANTHER PATHWAY%P00060		26	-0.6482912	-1.6916168	0.0031847134	0.030157726	1.0	3846	tags=50%, list=27%, signal=68%	
INTERLEUKIN-15 SIGNALING%REACTOME%R-HSA-8983432.3	INTERLEUKIN-15 SIGNALING%REACTOME%R-HSA-8983432.3		13	-0.754335	-1.6913477	0.0064267353	0.03020639	1.0	989	tags=38%, list=7%, signal=41%	
MITOTIC PROMETAPHASE%REACTOME DATABASE ID RELEASE 83%68877	MITOTIC PROMETAPHASE%REACTOME DATABASE ID RELEASE 83%68877		165	-0.4520598	-1.6902124	0.0	0.03058007	1.0	2857	tags=35%, list=20%, signal=43%	
NEGATIVE REGULATION OF B CELL PROLIFERATION%GOBP%GO:0030889	NEGATIVE REGULATION OF B CELL PROLIFERATION%GOBP%GO:0030889		10	-0.81774235	-1.6897528	0.0048367595	0.030699726	1.0	581	tags=50%, list=4%, signal=52%	
FAS SIGNALING PATHWAY ( CD95 )%PATHWHIZ%PW070709	FAS SIGNALING PATHWAY ( CD95 )%PATHWHIZ%PW070709		30	-0.6168308	-1.6896933	0.0016891892	0.03066818	1.0	1939	tags=37%, list=13%, signal=42%	
IL2 SIGNALING EVENTS MEDIATED BY STAT5%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL2 SIGNALING EVENTS MEDIATED BY STAT5	IL2 SIGNALING EVENTS MEDIATED BY STAT5%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL2 SIGNALING EVENTS MEDIATED BY STAT5		28	-0.6312704	-1.6896425	0.0065252855	0.030635469	1.0	989	tags=32%, list=7%, signal=34%	
TYPE I INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0060337	TYPE I INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0060337		22	-0.6565041	-1.6892153	0.004297994	0.030750792	1.0	958	tags=32%, list=7%, signal=34%	
SUMOYLATION OF IMMUNE RESPONSE PROTEINS%REACTOME DATABASE ID RELEASE 83%4755510	SUMOYLATION OF IMMUNE RESPONSE PROTEINS%REACTOME DATABASE ID RELEASE 83%4755510		11	-0.785973	-1.6891904	0.010739856	0.03071073	1.0	897	tags=36%, list=6%, signal=39%	
REMOVAL OF THE FLAP INTERMEDIATE%REACTOME DATABASE ID RELEASE 83%69166	REMOVAL OF THE FLAP INTERMEDIATE%REACTOME DATABASE ID RELEASE 83%69166		14	-0.73869044	-1.6887561	0.0036674817	0.030820321	1.0	3169	tags=79%, list=22%, signal=101%	
IL2%NETPATH%IL2	IL2%NETPATH%IL2		57	-0.53111434	-1.6871771	0.0050251256	0.03134832	1.0	1078	tags=23%, list=7%, signal=25%	
NEGATIVE REGULATION OF REGULATED SECRETORY PATHWAY%GOBP%GO:1903306	NEGATIVE REGULATION OF REGULATED SECRETORY PATHWAY%GOBP%GO:1903306		15	-0.74304515	-1.6866182	0.0064935065	0.03153117	1.0	555	tags=53%, list=4%, signal=55%	
PID_ATR_PATHWAY%MSIGDB_C2%PID_ATR_PATHWAY	PID_ATR_PATHWAY%MSIGDB_C2%PID_ATR_PATHWAY		30	-0.62148607	-1.68625	0.0033057851	0.031606164	1.0	3490	tags=57%, list=24%, signal=75%	
GAP-FILLING DNA REPAIR SYNTHESIS AND LIGATION IN GG-NER%REACTOME%R-HSA-5696397.1	GAP-FILLING DNA REPAIR SYNTHESIS AND LIGATION IN GG-NER%REACTOME%R-HSA-5696397.1		25	-0.6461684	-1.6848166	0.0063391444	0.032100398	1.0	4455	tags=68%, list=31%, signal=98%	
RECOGNITION OF DNA DAMAGE BY PCNA-CONTAINING REPLICATION COMPLEX%REACTOME DATABASE ID RELEASE 83%110314	RECOGNITION OF DNA DAMAGE BY PCNA-CONTAINING REPLICATION COMPLEX%REACTOME DATABASE ID RELEASE 83%110314		30	-0.6152335	-1.6841702	0.009677419	0.032289624	1.0	4414	tags=63%, list=31%, signal=91%	
T CELL COSTIMULATION%GOBP%GO:0031295	T CELL COSTIMULATION%GOBP%GO:0031295		28	-0.6261149	-1.6841338	0.0099502485	0.032259516	1.0	476	tags=43%, list=3%, signal=44%	
NEGATIVE REGULATION OF ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0002820	NEGATIVE REGULATION OF ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0002820		33	-0.60759205	-1.6840415	0.009025271	0.032235526	1.0	1263	tags=52%, list=9%, signal=56%	
DNA-TEMPLATED DNA REPLICATION MAINTENANCE OF FIDELITY%GOBP%GO:0045005	DNA-TEMPLATED DNA REPLICATION MAINTENANCE OF FIDELITY%GOBP%GO:0045005		43	-0.5727115	-1.6840093	0.00998004	0.032187488	1.0	4623	tags=63%, list=32%, signal=92%	
PCNA-DEPENDENT LONG PATCH BASE EXCISION REPAIR%REACTOME%R-HSA-5651801.1	PCNA-DEPENDENT LONG PATCH BASE EXCISION REPAIR%REACTOME%R-HSA-5651801.1		21	-0.6665922	-1.682962	0.008720931	0.03255975	1.0	4414	tags=76%, list=31%, signal=110%	
BIOCARTA_ATRBRCA_PATHWAY%MSIGDB_C2%BIOCARTA_ATRBRCA_PATHWAY	BIOCARTA_ATRBRCA_PATHWAY%MSIGDB_C2%BIOCARTA_ATRBRCA_PATHWAY		20	-0.6873286	-1.6826477	0.005891016	0.03263692	1.0	2528	tags=50%, list=17%, signal=61%	
REGULATION OF INNATE IMMUNE RESPONSES TO CYTOSOLIC DNA%REACTOME%R-HSA-3134975.2	REGULATION OF INNATE IMMUNE RESPONSES TO CYTOSOLIC DNA%REACTOME%R-HSA-3134975.2		13	-0.76124305	-1.6823711	0.0066577895	0.0327007	1.0	171	tags=23%, list=1%, signal=23%	
MONONUCLEAR CELL MIGRATION%GOBP%GO:0071674	MONONUCLEAR CELL MIGRATION%GOBP%GO:0071674		75	-0.5104071	-1.6818241	0.0	0.032870423	1.0	1547	tags=35%, list=11%, signal=39%	
PROCESSIVE SYNTHESIS ON THE LAGGING STRAND%REACTOME DATABASE ID RELEASE 83%69183	PROCESSIVE SYNTHESIS ON THE LAGGING STRAND%REACTOME DATABASE ID RELEASE 83%69183		15	-0.73424363	-1.681163	0.003937008	0.03308921	1.0	3169	tags=73%, list=22%, signal=94%	
POSITIVE REGULATION OF VIRAL PROCESS%GOBP%GO:0048524	POSITIVE REGULATION OF VIRAL PROCESS%GOBP%GO:0048524		56	-0.550686	-1.6811543	0.0	0.033040125	1.0	887	tags=18%, list=6%, signal=19%	
CELLULAR OXIDANT DETOXIFICATION%GOBP%GO:0098869	CELLULAR OXIDANT DETOXIFICATION%GOBP%GO:0098869		13	-0.7523089	-1.6781485	0.0067114094	0.034238834	1.0	1307	tags=38%, list=9%, signal=42%	
NEGATIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903556	NEGATIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903556		30	-0.6129459	-1.6778224	0.004651163	0.034289885	1.0	955	tags=33%, list=7%, signal=36%	
NECROTIC CELL DEATH%GOBP%GO:0070265	NECROTIC CELL DEATH%GOBP%GO:0070265		16	-0.7000378	-1.6776699	0.011080332	0.034305975	1.0	2166	tags=44%, list=15%, signal=51%	
REGULATION OF NF-KAPPA B SIGNALING%REACTOME DATABASE ID RELEASE 83%9758274	REGULATION OF NF-KAPPA B SIGNALING%REACTOME DATABASE ID RELEASE 83%9758274		18	-0.6837976	-1.6772224	0.012178619	0.03444588	1.0	747	tags=28%, list=5%, signal=29%	
MITOTIC DNA REPLICATION%GOBP%GO:1902969	MITOTIC DNA REPLICATION%GOBP%GO:1902969		12	-0.75246555	-1.6751789	0.006289308	0.035255518	1.0	2462	tags=75%, list=17%, signal=90%	
REGULATION OF NECROTIC CELL DEATH%GOBP%GO:0010939	REGULATION OF NECROTIC CELL DEATH%GOBP%GO:0010939		25	-0.6376586	-1.6750021	0.008250825	0.035262983	1.0	2486	tags=48%, list=17%, signal=58%	
POSITIVE REGULATION OF MITOTIC SISTER CHROMATID SEPARATION%GOBP%GO:1901970	POSITIVE REGULATION OF MITOTIC SISTER CHROMATID SEPARATION%GOBP%GO:1901970		17	-0.7051287	-1.6742052	0.008196721	0.035557337	1.0	2579	tags=59%, list=18%, signal=72%	
GAP-FILLING DNA REPAIR SYNTHESIS AND LIGATION IN TC-NER%REACTOME DATABASE ID RELEASE 83%6782210	GAP-FILLING DNA REPAIR SYNTHESIS AND LIGATION IN TC-NER%REACTOME DATABASE ID RELEASE 83%6782210		63	-0.5225494	-1.6738766	0.0	0.03563847	1.0	4455	tags=52%, list=31%, signal=75%	
CCR5%IOB%CCR5	CCR5%IOB%CCR5		25	-0.64274144	-1.6724516	0.0091743115	0.03617923	1.0	897	tags=36%, list=6%, signal=38%	
POSITIVE REGULATION OF B CELL ACTIVATION%GOBP%GO:0050871	POSITIVE REGULATION OF B CELL ACTIVATION%GOBP%GO:0050871		44	-0.56194633	-1.6715842	0.0021008404	0.036488444	1.0	909	tags=32%, list=6%, signal=34%	
ALPHA-BETA T CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002287	ALPHA-BETA T CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002287		24	-0.6412308	-1.6710564	0.008733625	0.036632396	1.0	1214	tags=42%, list=8%, signal=45%	
MAPK6 MAPK4 SIGNALING%REACTOME DATABASE ID RELEASE 83%5687128	MAPK6 MAPK4 SIGNALING%REACTOME DATABASE ID RELEASE 83%5687128		76	-0.51769173	-1.6709387	0.0028653296	0.036617268	1.0	1677	tags=28%, list=12%, signal=31%	
DENDRITIC CELL MIGRATION%GOBP%GO:0036336	DENDRITIC CELL MIGRATION%GOBP%GO:0036336		17	-0.694699	-1.6707976	0.010738255	0.036622453	1.0	1960	tags=53%, list=14%, signal=61%	
MYELOID CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002275	MYELOID CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002275		29	-0.6193057	-1.6705887	0.013864818	0.036648396	1.0	1162	tags=34%, list=8%, signal=37%	
BIOCARTA_RELA_PATHWAY%MSIGDB_C2%BIOCARTA_RELA_PATHWAY	BIOCARTA_RELA_PATHWAY%MSIGDB_C2%BIOCARTA_RELA_PATHWAY		15	-0.7218658	-1.6694103	0.009247027	0.037068106	1.0	2007	tags=53%, list=14%, signal=62%	
NEUTROPHIL ACTIVATION%GOBP%GO:0042119	NEUTROPHIL ACTIVATION%GOBP%GO:0042119		18	-0.69008934	-1.668758	0.0137551585	0.037282284	1.0	478	tags=28%, list=3%, signal=29%	
HOMOLOGOUS DNA PAIRING AND STRAND EXCHANGE%REACTOME%R-HSA-5693579.3	HOMOLOGOUS DNA PAIRING AND STRAND EXCHANGE%REACTOME%R-HSA-5693579.3		36	-0.5846036	-1.6673256	0.0054545454	0.037838012	1.0	4495	tags=75%, list=31%, signal=109%	
POSITIVE REGULATION OF I-KAPPAB KINASE/NF-KAPPAB SIGNALING%GOBP%GO:0043123	POSITIVE REGULATION OF I-KAPPAB KINASE/NF-KAPPAB SIGNALING%GOBP%GO:0043123		164	-0.45652115	-1.6672195	0.0	0.037821088	1.0	1173	tags=23%, list=8%, signal=24%	
PROTEIN TARGETING TO MITOCHONDRION%GOBP%GO:0006626	PROTEIN TARGETING TO MITOCHONDRION%GOBP%GO:0006626		50	-0.5428892	-1.6671139	0.0065502184	0.037802182	1.0	4237	tags=52%, list=29%, signal=73%	
DNA STRAND ELONGATION%GOBP%GO:0022616	DNA STRAND ELONGATION%GOBP%GO:0022616		18	-0.6838723	-1.6662322	0.008438818	0.038128674	1.0	3414	tags=72%, list=24%, signal=94%	
LYMPHOCYTE PROLIFERATION%GOBP%GO:0046651	LYMPHOCYTE PROLIFERATION%GOBP%GO:0046651		24	-0.65163434	-1.665605	0.0064205457	0.038315836	1.0	1162	tags=42%, list=8%, signal=45%	
POSITIVE REGULATION OF PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY%GOBP%GO:0062208	POSITIVE REGULATION OF PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY%GOBP%GO:0062208		38	-0.57135785	-1.6654108	0.0036101083	0.03835052	1.0	828	tags=29%, list=6%, signal=31%	
DEOXYRIBONUCLEOTIDE CATABOLIC PROCESS%GOBP%GO:0009264	DEOXYRIBONUCLEOTIDE CATABOLIC PROCESS%GOBP%GO:0009264		18	-0.68810374	-1.6647505	0.020408163	0.038580492	1.0	2071	tags=56%, list=14%, signal=65%	
DEOXYRIBOSE PHOSPHATE CATABOLIC PROCESS%GOBP%GO:0046386	DEOXYRIBOSE PHOSPHATE CATABOLIC PROCESS%GOBP%GO:0046386		17	-0.6940588	-1.6644795	0.00795756	0.03864237	1.0	2071	tags=59%, list=14%, signal=69%	
CARBOXYLIC ACID CATABOLIC PROCESS%GOBP%GO:0046395	CARBOXYLIC ACID CATABOLIC PROCESS%GOBP%GO:0046395		154	-0.4499932	-1.6635017	0.0	0.038987543	1.0	2771	tags=33%, list=19%, signal=41%	
REGULATION OF ALPHA-BETA T CELL DIFFERENTIATION%GOBP%GO:0046637	REGULATION OF ALPHA-BETA T CELL DIFFERENTIATION%GOBP%GO:0046637		46	-0.55772334	-1.6634982	0.002079002	0.038925365	1.0	673	tags=30%, list=5%, signal=32%	
T CELL RECEPTOR SIGNALING PATHWAY%SMPDB%SMP0066977	T CELL RECEPTOR SIGNALING PATHWAY%SMPDB%SMP0066977		45	-0.55567104	-1.6634612	0.005597015	0.03888059	1.0	1162	tags=29%, list=8%, signal=31%	
RESPONSE TO OXYGEN RADICAL%GOBP%GO:0000305	RESPONSE TO OXYGEN RADICAL%GOBP%GO:0000305		10	-0.793998	-1.6625676	0.004962779	0.0392272	1.0	1307	tags=50%, list=9%, signal=55%	
DISEASES OF DNA REPAIR%REACTOME DATABASE ID RELEASE 83%9675135	DISEASES OF DNA REPAIR%REACTOME DATABASE ID RELEASE 83%9675135		43	-0.5689332	-1.6617984	0.009469697	0.0395336	1.0	4531	tags=72%, list=31%, signal=105%	
