GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0045786	negative regulation of cell cycle	1.0338520813271514e-9	1.0338520813271514e-9	+1	TP53,PTEN,APC,CDKN2A,GATA3,RB1,NOTCH1,CTNNB1,NPM1,STK11,CEBPA,ATM,CDKN1B,MTOR,ATRX,BRCA1,CHEK2,EP300,CCND1,CDKN1A,ATR,CDKN2C,EZH2
GO:0007050	cell cycle arrest	1.1902656517730272e-9	1.1902656517730272e-9	+1	TP53,APC,CDKN2A,RB1,NOTCH1,STK11,ATM,CDKN1B,MTOR,BRCA1,CHEK2,EP300,CCND1,CDKN1A,CDKN2C
GO:0044770	cell cycle phase transition	1.2171425030304965e-9	1.2171425030304965e-9	+1	TP53,PTEN,APC,EGFR,CDKN2A,RB1,FBXW7,NPM1,AKT1,AJUBA,ATM,CDKN1B,BRCA1,CHEK2,EP300,CCND1,CDKN1A,TAF1,PPP2R1A,ACVR1B,ERCC2,CDKN2C,EZH2
GO:2000026	regulation of multicellular organismal development	1.3622527100287737e-9	1.3622527100287737e-9	+1	PTEN,EGFR,NF1,CDKN2A,GATA3,NOTCH1,FBXW7,CTNNB1,ARHGAP35,RUNX1,EPHA3,AKT1,SOX9,WT1,HGF,ERBB4,MTOR,TLR4,BRCA1,LRRK2,FOXA1,KIT,EP300,FGFR2,SMAD4,FOXA2,BRCA2,TGFBR2,SOX17,CBFB,SIN3A,VEZF1,ACVR1B,ACVR2A,SMAD2,AXIN2,MIR142,EZH2
GO:0007165	signal transduction	1.4595091942597305e-9	1.4595091942597305e-9	+1	TP53,PIK3CA,PTEN,APC,VHL,KRAS,ARID1A,EGFR,NF1,PIK3R1,CDKN2A,GATA3,RB1,NOTCH1,FBXW7,CTNNB1,MAP3K1,FLT3,ARHGAP35,NFE2L2,NPM1,RUNX1,NRAS,MAP2K4,STK11,CRIPAK,CEBPA,EPHA3,AKT1,BRAF,AR,AJUBA,PIK3CG,SOX9,ATM,CDKN1B,HGF,ERBB4,MTOR,TLR4,ATRX,ELF3,BRCA1,LRRK2,FOXA1,CHEK2,KIT,PDGFRA,EP300,FGFR2,CCND1,SMAD4,USP9X,FGFR3,ASXL1,TGFBR2,SOX17,CDKN1A,TAF1,PPP2R1A,CBFB,ATR,CDK12,PTPN11,ACVR1B,MAPK8IP1,TBL1XR1,ACVR2A,MECOM,LIFR,NCOR1,RPL5,SMAD2,AXIN2,EZH2
GO:0007346	regulation of mitotic cell cycle	1.4687783023272772e-9	1.4687783023272772e-9	+1	TP53,PTEN,APC,EGFR,CDKN2A,RB1,CTNNB1,MAP3K1,MAP2K4,AKT1,STAG2,ATM,CDKN1B,ATRX,FOXA1,CHEK2,EP300,CCND1,CDKN1A,PPP2R1A,SMC1A,SMC3,ERCC2,CDKN2C
GO:0001933	negative regulation of protein phosphorylation	2.0273262728980744e-9	2.0273262728980744e-9	+1	PTEN,APC,NF1,CDKN2A,RB1,NPM1,CRIPAK,CEBPA,AKT1,CDKN1B,TLR4,LRRK2,SMAD4,CDKN1A,PPP2R1A,MAPK8IP1,MECOM,NCOR1
GO:0051052	regulation of DNA metabolic process	2.098693115142346e-9	2.098693115142346e-9	+1	TP53,EGFR,CDKN2A,NPM1,AKT1,ATM,WT1,HGF,ATRX,BRCA1,POLQ,HIST1H1C,SETD2,USP9X,ATR,AXIN2,ERCC2
GO:0010941	regulation of cell death	2.1701193483639846e-9	2.1701193483639846e-9	+1	TP53,PIK3CA,PTEN,APC,VHL,EGFR,NF1,PIK3R1,CDKN2A,GATA3,RB1,NOTCH1,FBXW7,CTNNB1,FLT3,NFE2L2,NPM1,TBX3,AKT1,BRAF,AR,SOX9,ATM,CDKN1B,WT1,HGF,TLR4,BRCA1,LRRK2,FOXA1,FGFR2,EGR3,MECOM,AXIN2
GO:0045597	positive regulation of cell differentiation	2.196926617272387e-9	2.196926617272387e-9	+1	VHL,GATA3,NOTCH1,CTNNB1,ARHGAP35,RUNX1,EPHA3,AKT1,AR,SOX9,HGF,MTOR,KIT,EP300,SMAD4,TGFBR2,CBFB,SIN3A,VEZF1,ACVR1B,ACVR2A,SMAD2,AXIN2,MIR142,EZH2
GO:0033043	regulation of organelle organization	2.3412199905383123e-9	2.3412199905383123e-9	+1	TP53,APC,NAV3,RB1,FBXW7,CTNNB1,ARHGAP35,CTCF,BAP1,NPM1,CRIPAK,EPHA3,AKT1,STAG2,ATM,HGF,MTOR,ATRX,BRCA1,LRRK2,HIST1H1C,PDGFRA,EP300,SMAD4,ATR,SIN3A,SMC1A,NSD1,SMC3,AXIN2,RAD21
GO:0009653	anatomical structure morphogenesis	2.5136913521928387e-9	2.5136913521928387e-9	+1	PIK3CA,PTEN,VHL,NF1,PIK3R1,GATA3,RB1,NOTCH1,FBXW7,CTNNB1,CDH1,ARHGAP35,RUNX1,TBX3,EPHA3,AKT1,BRAF,SOX9,WT1,HGF,ERBB4,MTOR,ELF3,BRCA1,LRRK2,FOXA1,KIT,SETD2,PDGFRA,FGFR2,SMAD4,FOXA2,USP9X,FGFR3,ASXL1,TGFBR2,SOX17,SIN3A,PTPN11,EGR3,SMAD2,AXIN2
GO:0007166	cell surface receptor signaling pathway	2.667245916039929e-9	2.667245916039929e-9	+1	TP53,PIK3CA,PTEN,APC,VHL,KRAS,EGFR,PIK3R1,GATA3,NOTCH1,FBXW7,CTNNB1,MAP3K1,FLT3,RUNX1,NRAS,MAP2K4,STK11,CEBPA,EPHA3,AKT1,AR,SOX9,HGF,ERBB4,TLR4,ELF3,BRCA1,LRRK2,KIT,PDGFRA,EP300,FGFR2,CCND1,SMAD4,USP9X,FGFR3,TGFBR2,SOX17,CDKN1A,PPP2R1A,CBFB,PTPN11,ACVR1B,MAPK8IP1,TBL1XR1,ACVR2A,LIFR,SMAD2,AXIN2
GO:0044093	positive regulation of molecular function	3.1769229798912463e-9	3.1769229798912463e-9	+1	PTEN,EGFR,NF1,CDKN2A,GATA3,RB1,FBXW7,CTNNB1,MAP3K1,FLT3,NPM1,MAP2K4,STK11,EPHA3,AKT1,BRAF,AR,PIK3CG,ERBB4,MTOR,TLR4,ARID5B,LRRK2,FOXA1,KIT,PDGFRA,EP300,FGFR2,CCND1,FGFR3,TGFBR2,CDKN1A,TAF1,EZH2
GO:2000045	regulation of G1/S transition of mitotic cell cycle	4.9349362074579675e-9	4.9349362074579675e-9	+1	TP53,PTEN,EGFR,CDKN2A,RB1,AKT1,ATM,CDKN1B,CHEK2,EP300,CCND1,CDKN1A,CDKN2C
GO:0048015	phosphatidylinositol-mediated signaling	6.684359797493178e-9	6.684359797493178e-9	+1	PIK3CA,PTEN,EGFR,NF1,PIK3R1,GATA3,FLT3,AKT1,PIK3CG,SOX9,HGF,KIT,PDGFRA
GO:0048017	inositol lipid-mediated signaling	7.1762930650028874e-9	7.1762930650028874e-9	+1	PIK3CA,PTEN,EGFR,NF1,PIK3R1,GATA3,FLT3,AKT1,PIK3CG,SOX9,HGF,KIT,PDGFRA
GO:1902533	positive regulation of intracellular signal transduction	7.783802116029209e-9	7.783802116029209e-9	+1	TP53,PIK3CA,EGFR,PIK3R1,GATA3,NOTCH1,FBXW7,FLT3,MAP2K4,AKT1,BRAF,PIK3CG,SOX9,ATM,HGF,ERBB4,TLR4,LRRK2,KIT,PDGFRA,EP300,FGFR2,FGFR3,ATR,PTPN11,MAPK8IP1,EZH2
GO:0051239	regulation of multicellular organismal process	7.961487229780015e-9	7.961487229780015e-9	+1	PTEN,APC,NAV3,EGFR,NF1,CDKN2A,GATA3,RB1,NOTCH1,FBXW7,CTNNB1,TSHZ3,ARHGAP35,RUNX1,STK11,EPHA3,AKT1,EPPK1,PIK3CG,SOX9,WT1,HGF,ERBB4,MTOR,TLR4,BRCA1,LRRK2,FOXA1,KIT,SETD2,PDGFRA,EP300,FGFR2,SMAD4,FOXA2,BRCA2,TGFBR2,SOX17,CBFB,SIN3A,VEZF1,PTPN11,ACVR1B,ACVR2A,SMAD2,AXIN2,MIR142,EZH2
GO:0050896	response to stimulus	8.158977242380152e-9	8.158977242380152e-9	+1	TP53,PIK3CA,PTEN,APC,VHL,KRAS,ARID1A,EGFR,NF1,PIK3R1,CDKN2A,GATA3,RB1,NOTCH1,FBXW7,CTNNB1,MAP3K1,FLT3,KEAP1,CDH1,ARHGAP35,NFE2L2,NPM1,RUNX1,NRAS,IDH1,TBX3,MAP2K4,STK11,CRIPAK,CEBPA,EPHA3,AKT1,BRAF,AR,AJUBA,EPPK1,PIK3CG,SOX9,ATM,CDKN1B,WT1,HGF,ERBB4,MTOR,TLR4,ATRX,ELF3,BRCA1,LRRK2,POLQ,FOXA1,CHEK2,KIT,SETD2,PDGFRA,EP300,FGFR2,CCND1,SMAD4,FOXA2,USP9X,BRCA2,FGFR3,ASXL1,TGFBR2,SOX17,CDKN1A,TAF1,PPP2R1A,CBFB,ATR,SIN3A,VEZF1,CDK12,SMC1A,PTPN11,ACVR1B,MAPK8IP1,TBL1XR1,EGR3,ACVR2A,MECOM,LIFR,NCOR1,RPL5,SMAD2,AXIN2,MIR142,RAD21,ERCC2,EZH2
GO:0033673	negative regulation of kinase activity	8.926469399362625e-9	8.926469399362625e-9	+1	PTEN,APC,NF1,CDKN2A,RB1,NPM1,CRIPAK,CEBPA,AKT1,CDKN1B,FOXA2,CDKN1A,PPP2R1A,MAPK8IP1
GO:0007167	enzyme linked receptor protein signaling pathway	1.2504727063620558e-8	1.2504727063620558e-8	+1	PIK3CA,APC,EGFR,PIK3R1,GATA3,NOTCH1,FBXW7,FLT3,STK11,EPHA3,AKT1,SOX9,HGF,ERBB4,KIT,PDGFRA,EP300,FGFR2,SMAD4,USP9X,FGFR3,TGFBR2,PTPN11,ACVR1B,ACVR2A,LIFR,SMAD2
GO:0080135	regulation of cellular response to stress	1.413818955462643e-8	1.413818955462643e-8	+1	EGFR,PIK3R1,CDKN2A,FBXW7,NFE2L2,NPM1,MAP2K4,AKT1,AJUBA,ATM,HGF,MTOR,TLR4,BRCA1,LRRK2,POLQ,SETD2,EP300,ATR,MAPK8IP1,MECOM,NCOR1,AXIN2
GO:0030308	negative regulation of cell growth	1.6530232597677384e-8	1.6530232597677384e-8	+1	TP53,CDKN2A,RB1,STK11,CDKN1B,WT1,SMAD4,SOX17,CDKN1A,PPP2R1A,ACVR1B,CDKN2C
GO:0043069	negative regulation of programmed cell death	1.7193614440684966e-8	1.7193614440684966e-8	+1	TP53,PIK3CA,VHL,EGFR,PIK3R1,GATA3,RB1,NOTCH1,CTNNB1,NFE2L2,NPM1,TBX3,AKT1,BRAF,AR,SOX9,WT1,HGF,BRCA1,LRRK2,FGFR2,EGR3,MECOM
GO:0002520	immune system development	1.762037085117299e-8	1.762037085117299e-8	+1	TP53,CDKN2A,GATA3,NOTCH1,FBXW7,FLT3,RUNX1,CEBPA,ATM,MTOR,TLR4,TET2,POLQ,KIT,PDGFRA,EP300,FGFR2,TGFBR2,CBFB,SIN3A,ACVR1B,ACVR2A,MECOM
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	1.786221954324624e-8	1.786221954324624e-8	+1	PTEN,APC,EGFR,CDKN2A,CEBPA,AKT1,CDKN1B,CCND1,CDKN1A,CDKN2C
GO:0090068	positive regulation of cell cycle process	1.8049720860395815e-8	1.8049720860395815e-8	+1	TP53,EGFR,RB1,NPM1,AKT1,ATM,CDKN1B,ATRX,BRCA1,CHEK2,EP300,CCND1,CDKN1A,RAD21,EZH2
GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	1.8902318086767327e-8	1.8902318086767327e-8	+1	TP53,PTEN,CDKN2A,RB1,ATM,CDKN1B,CHEK2,EP300,CCND1,CDKN1A,CDKN2C
GO:0030097	hemopoiesis	1.9523563346775735e-8	1.9523563346775735e-8	+1	TP53,CDKN2A,GATA3,NOTCH1,FBXW7,FLT3,RUNX1,CEBPA,ATM,MTOR,TLR4,TET2,KIT,PDGFRA,EP300,FGFR2,TGFBR2,CBFB,SIN3A,ACVR1B,ACVR2A,MECOM
GO:0030518	intracellular steroid hormone receptor signaling pathway	2.0586004544723793e-8	2.0586004544723793e-8	+1	ARID1A,RB1,CTNNB1,RUNX1,CRIPAK,AR,BRCA1,FOXA1,EP300,CBFB,NCOR1
GO:0043067	regulation of programmed cell death	2.2999100370809347e-8	2.2999100370809347e-8	+1	TP53,PIK3CA,PTEN,APC,VHL,EGFR,NF1,PIK3R1,CDKN2A,GATA3,RB1,NOTCH1,FBXW7,CTNNB1,FLT3,NFE2L2,NPM1,TBX3,AKT1,BRAF,AR,SOX9,ATM,WT1,HGF,BRCA1,LRRK2,FOXA1,FGFR2,EGR3,MECOM
GO:0014070	response to organic cyclic compound	2.431538853103627e-8	2.431538853103627e-8	+1	ARID1A,EGFR,RB1,CTNNB1,CDH1,NPM1,RUNX1,CRIPAK,AR,WT1,BRCA1,LRRK2,FOXA1,EP300,TGFBR2,TAF1,CBFB,NCOR1,SMAD2
GO:0051896	regulation of protein kinase B signaling	2.549349731877558e-8	2.549349731877558e-8	+1	PIK3CA,PTEN,EGFR,PIK3R1,GATA3,AKT1,PIK3CG,HGF,ERBB4,KIT,PDGFRA,FGFR2,FGFR3,PTPN11
GO:0009314	response to radiation	2.5642287761343376e-8	2.5642287761343376e-8	+1	TP53,EGFR,NF1,GATA3,NPM1,STK11,AKT1,ATM,BRCA1,EP300,CCND1,CDKN1A,TAF1,ATR,SMC1A,ERCC2
GO:0009887	animal organ morphogenesis	2.5722501781350212e-8	2.5722501781350212e-8	+1	PTEN,NF1,GATA3,NOTCH1,FBXW7,CTNNB1,TBX3,BRAF,SOX9,WT1,HGF,ELF3,LRRK2,PDGFRA,FGFR2,SMAD4,FGFR3,ASXL1,TGFBR2,SOX17,SMAD2,AXIN2
GO:0008284	positive regulation of cell population proliferation	2.5785174656373006e-8	2.5785174656373006e-8	+1	PTEN,KRAS,EGFR,NOTCH1,CTNNB1,FLT3,NPM1,NRAS,TBX3,AKT1,AR,SOX9,ERBB4,TLR4,PDGFRA,FGFR2,SMAD4,FGFR3,TGFBR2,CDKN1A,EGR3,LIFR,EZH2
GO:0010718	positive regulation of epithelial to mesenchymal transition	2.6607723629729662e-8	2.6607723629729662e-8	+1	NOTCH1,CTNNB1,MTOR,SMAD4,TGFBR2,SMAD2,AXIN2,EZH2
GO:1904029	regulation of cyclin-dependent protein kinase activity	2.6696289452710615e-8	2.6696289452710615e-8	+1	PTEN,APC,EGFR,CDKN2A,CEBPA,AKT1,CDKN1B,CCND1,CDKN1A,CDKN2C
GO:1902807	negative regulation of cell cycle G1/S phase transition	2.8361826437648262e-8	2.8361826437648262e-8	+1	TP53,PTEN,CDKN2A,RB1,ATM,CDKN1B,CHEK2,EP300,CCND1,CDKN1A,CDKN2C
GO:0009411	response to UV	2.8361826437648262e-8	2.8361826437648262e-8	+1	TP53,EGFR,NPM1,STK11,AKT1,EP300,CCND1,CDKN1A,TAF1,ATR,ERCC2
GO:0043401	steroid hormone mediated signaling pathway	2.8361826437648262e-8	2.8361826437648262e-8	+1	ARID1A,RB1,CTNNB1,RUNX1,CRIPAK,AR,BRCA1,FOXA1,EP300,CBFB,NCOR1
GO:0048534	hematopoietic or lymphoid organ development	2.8973344467533723e-8	2.8973344467533723e-8	+1	TP53,CDKN2A,GATA3,NOTCH1,FBXW7,FLT3,RUNX1,CEBPA,ATM,MTOR,TLR4,TET2,KIT,PDGFRA,EP300,FGFR2,TGFBR2,CBFB,SIN3A,ACVR1B,ACVR2A,MECOM
GO:0071407	cellular response to organic cyclic compound	3.126687189353625e-8	3.126687189353625e-8	+1	ARID1A,EGFR,RB1,CTNNB1,CDH1,NPM1,RUNX1,CRIPAK,AR,WT1,BRCA1,LRRK2,FOXA1,EP300,TAF1,CBFB,NCOR1
GO:0006469	negative regulation of protein kinase activity	3.176789048303901e-8	3.176789048303901e-8	+1	PTEN,APC,NF1,CDKN2A,RB1,NPM1,CRIPAK,CEBPA,AKT1,CDKN1B,CDKN1A,PPP2R1A,MAPK8IP1
GO:0033993	response to lipid	4.138672624140016e-8	4.138672624140016e-8	+1	ARID1A,EGFR,RB1,CTNNB1,RUNX1,CRIPAK,EPHA3,AR,SOX9,ATM,TLR4,BRCA1,FOXA1,EP300,ASXL1,TGFBR2,CBFB,NCOR1,SMAD2,MIR142
GO:0043066	negative regulation of apoptotic process	5.092538890069789e-8	5.092538890069789e-8	+1	TP53,PIK3CA,VHL,EGFR,PIK3R1,GATA3,RB1,NOTCH1,CTNNB1,NFE2L2,NPM1,TBX3,AKT1,BRAF,AR,SOX9,WT1,HGF,BRCA1,LRRK2,FGFR2,EGR3
GO:0030879	mammary gland development	5.20530194204616e-8	5.20530194204616e-8	+1	GATA3,ARHGAP35,TBX3,AKT1,ERBB4,ELF3,FGFR2,BRCA2
GO:0007059	chromosome segregation	5.372170647023906e-8	5.372170647023906e-8	+1	APC,RB1,FBXW7,CTNNB1,CTCF,STAG2,ATM,ATRX,BRCA1,PPP2R1A,SMC1A,SMC3,AXIN2,RAD21,ERCC2
GO:0042981	regulation of apoptotic process	5.380598346877449e-8	5.380598346877449e-8	+1	TP53,PIK3CA,PTEN,APC,VHL,EGFR,NF1,PIK3R1,CDKN2A,GATA3,RB1,NOTCH1,FBXW7,CTNNB1,FLT3,NFE2L2,NPM1,TBX3,AKT1,BRAF,AR,SOX9,ATM,WT1,HGF,BRCA1,LRRK2,FOXA1,FGFR2,EGR3
GO:0043491	protein kinase B signaling	5.539262421872933e-8	5.539262421872933e-8	+1	PIK3CA,PTEN,EGFR,PIK3R1,GATA3,AKT1,PIK3CG,HGF,ERBB4,KIT,PDGFRA,FGFR2,FGFR3,PTPN11
GO:0051897	positive regulation of protein kinase B signaling	6.147299306991947e-8	6.147299306991947e-8	+1	PIK3CA,EGFR,PIK3R1,GATA3,PIK3CG,HGF,ERBB4,KIT,PDGFRA,FGFR2,FGFR3,PTPN11
GO:0006259	DNA metabolic process	6.67782946011685e-8	6.67782946011685e-8	+1	TP53,EGFR,CDKN2A,DNMT3A,NPM1,AKT1,ATM,WT1,HGF,TET2,ATRX,BRCA1,POLQ,CHEK2,HIST1H1C,SETD2,EP300,USP9X,BRCA2,ATR,SMC1A,AXIN2,RAD21,ERCC2
GO:0104004	cellular response to environmental stimulus	6.762458029684194e-8	6.762458029684194e-8	+1	TP53,PTEN,GATA3,MAP3K1,NPM1,MAP2K4,STK11,SOX9,ATM,TLR4,EP300,CDKN1A,TAF1,ATR
GO:0071214	cellular response to abiotic stimulus	6.762458029684194e-8	6.762458029684194e-8	+1	TP53,PTEN,GATA3,MAP3K1,NPM1,MAP2K4,STK11,SOX9,ATM,TLR4,EP300,CDKN1A,TAF1,ATR
GO:0044087	regulation of cellular component biogenesis	7.662935056283336e-8	7.662935056283336e-8	+1	TP53,PTEN,APC,NAV3,RB1,NOTCH1,ARHGAP35,NPM1,RUNX1,EPHA3,STAG2,AJUBA,ATM,TLR4,BRCA1,LRRK2,EP300,SMAD4,CBFB,ATR,SMC1A,PTPN11,SMC3,ERCC2
GO:0071363	cellular response to growth factor stimulus	7.74712047844241e-8	7.74712047844241e-8	+1	EGFR,GATA3,NOTCH1,CTNNB1,STK11,AKT1,SOX9,HGF,PDGFRA,EP300,FGFR2,SMAD4,USP9X,FGFR3,TGFBR2,PTPN11,ACVR1B,EGR3,ACVR2A,SMAD2
GO:0051093	negative regulation of developmental process	7.803310607153011e-8	7.803310607153011e-8	+1	PTEN,EGFR,NF1,CDKN2A,GATA3,RB1,NOTCH1,FBXW7,CTNNB1,RUNX1,TBX3,SOX9,CDKN1B,WT1,TLR4,FOXA1,SMAD4,FOXA2,BRCA2,FGFR3,ASXL1,CDKN1A,CBFB
GO:0051240	positive regulation of multicellular organismal process	7.924811749591902e-8	7.924811749591902e-8	+1	PTEN,APC,GATA3,NOTCH1,CTNNB1,ARHGAP35,RUNX1,EPHA3,AKT1,SOX9,WT1,HGF,ERBB4,MTOR,TLR4,BRCA1,KIT,SETD2,EP300,FGFR2,SMAD4,FOXA2,TGFBR2,CBFB,SIN3A,PTPN11,ACVR1B,ACVR2A,SMAD2,AXIN2,MIR142,EZH2
GO:0010948	negative regulation of cell cycle process	8.107610459866385e-8	8.107610459866385e-8	+1	TP53,PTEN,APC,CDKN2A,RB1,NPM1,ATM,CDKN1B,ATRX,BRCA1,CHEK2,EP300,CCND1,CDKN1A,CDKN2C,EZH2
GO:0060548	negative regulation of cell death	8.557334622419875e-8	8.557334622419875e-8	+1	TP53,PIK3CA,VHL,EGFR,PIK3R1,GATA3,RB1,NOTCH1,CTNNB1,NFE2L2,NPM1,TBX3,AKT1,BRAF,AR,SOX9,WT1,HGF,BRCA1,LRRK2,FGFR2,EGR3,MECOM
GO:0000082	G1/S transition of mitotic cell cycle	8.564666709473273e-8	8.564666709473273e-8	+1	TP53,PTEN,EGFR,CDKN2A,RB1,AKT1,ATM,CDKN1B,CHEK2,EP300,CCND1,CDKN1A,ACVR1B,CDKN2C
GO:1903047	mitotic cell cycle process	9.771685522523021e-8	9.771685522523021e-8	+1	TP53,PTEN,APC,EGFR,CDKN2A,RB1,AKT1,STAG2,AJUBA,ATM,CDKN1B,ATRX,CHEK2,SETD2,EP300,CCND1,BRCA2,CDKN1A,PPP2R1A,SMC1A,ACVR1B,SMC3,ERCC2,CDKN2C
GO:0032870	cellular response to hormone stimulus	1.15857798470524e-7	1.15857798470524e-7	+1	PIK3CA,APC,ARID1A,EGFR,PIK3R1,RB1,NOTCH1,CTNNB1,RUNX1,CRIPAK,AKT1,AR,WT1,BRCA1,FOXA1,EP300,CBFB,PTPN11,NCOR1
GO:0050821	protein stabilization	1.2263417290245699e-7	1.2263417290245699e-7	+1	PTEN,VHL,PIK3R1,CDKN2A,FBXW7,CHEK2,EP300,USP9X,SOX17,CDKN1A,TAF1,RPL5
GO:0070848	response to growth factor	1.2263417290245699e-7	1.2263417290245699e-7	+1	EGFR,GATA3,NOTCH1,CTNNB1,STK11,AKT1,SOX9,HGF,PDGFRA,EP300,FGFR2,SMAD4,USP9X,FGFR3,TGFBR2,PTPN11,ACVR1B,EGR3,ACVR2A,SMAD2
GO:0034968	histone lysine methylation	1.300344355498871e-7	1.300344355498871e-7	+1	CTNNB1,KDM6A,TET2,ATRX,BRCA1,SETD2,SMAD4,NSD1,EZH2
GO:0007063	regulation of sister chromatid cohesion	1.320884995608162e-7	1.320884995608162e-7	+1	RB1,CTNNB1,CTCF,ATRX,AXIN2,RAD21
GO:0043086	negative regulation of catalytic activity	1.3619909667600103e-7	1.3619909667600103e-7	+1	TP53,PTEN,APC,NF1,CDKN2A,RB1,NOTCH1,NPM1,CRIPAK,CEBPA,AKT1,CDKN1B,HGF,LRRK2,FOXA2,CDKN1A,PPP2R1A,EIF4A2,MAPK8IP1,RPL5
GO:0000819	sister chromatid segregation	1.4665458029713402e-7	1.4665458029713402e-7	+1	APC,RB1,FBXW7,CTNNB1,CTCF,STAG2,ATM,ATRX,SMC1A,SMC3,AXIN2,RAD21
GO:0031647	regulation of protein stability	1.520955477158541e-7	1.520955477158541e-7	+1	PTEN,VHL,KRAS,PIK3R1,CDKN2A,FBXW7,LRRK2,CHEK2,EP300,USP9X,SOX17,CDKN1A,TAF1,RPL5
GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	1.5459422097138053e-7	1.5459422097138053e-7	+1	PIK3CA,PTEN,EGFR,PIK3R1,FLT3,PIK3CG,SOX9,HGF,KIT,PDGFRA
GO:0030522	intracellular receptor signaling pathway	1.8074603561802583e-7	1.8074603561802583e-7	+1	ARID1A,RB1,CTNNB1,RUNX1,CRIPAK,AR,BRCA1,FOXA1,EP300,ASXL1,CBFB,NCOR1,EZH2
GO:1901700	response to oxygen-containing compound	1.8208951347956636e-7	1.8208951347956636e-7	+1	TP53,PIK3CA,APC,EGFR,PIK3R1,CTNNB1,CDH1,NFE2L2,EPHA3,AKT1,SOX9,ATM,WT1,HGF,MTOR,TLR4,BRCA1,LRRK2,FOXA1,PDGFRA,FOXA2,ASXL1,TGFBR2,TAF1,PTPN11,SMAD2,MIR142
GO:0071383	cellular response to steroid hormone stimulus	2.0255296405918288e-7	2.0255296405918288e-7	+1	ARID1A,RB1,CTNNB1,RUNX1,CRIPAK,AR,BRCA1,FOXA1,EP300,CBFB,NCOR1
GO:0097190	apoptotic signaling pathway	2.1664686989163574e-7	2.1664686989163574e-7	+1	TP53,PTEN,RB1,FBXW7,NFE2L2,STK11,AKT1,AR,ATM,HGF,TLR4,BRCA1,LRRK2,CHEK2,EP300,FGFR3,CDKN1A,ACVR1B
GO:0016570	histone modification	2.1914200524333325e-7	2.1914200524333325e-7	+1	CTNNB1,BAP1,KDM6A,KDM5C,TET2,ATRX,BRCA1,SETD2,EP300,SMAD4,BRCA2,ASXL1,SIN3A,NSD1,TBL1XR1,EZH2
GO:0051248	negative regulation of protein metabolic process	2.520278252574915e-7	2.520278252574915e-7	+1	PTEN,APC,EGFR,NF1,CDKN2A,RB1,CTNNB1,NPM1,CRIPAK,CEBPA,AKT1,CDKN1B,HGF,TLR4,BRCA1,LRRK2,SMAD4,CDKN1A,TAF1,PPP2R1A,SIN3A,MAPK8IP1,MECOM,NCOR1,RPL5
GO:0009725	response to hormone	2.5646711028853126e-7	2.5646711028853126e-7	+1	PIK3CA,APC,ARID1A,EGFR,PIK3R1,RB1,NOTCH1,CTNNB1,RUNX1,CRIPAK,AKT1,AR,WT1,BRCA1,FOXA1,EP300,CCND1,CBFB,PTPN11,NCOR1
GO:0090399	replicative senescence	2.661419426701931e-7	2.661419426701931e-7	+1	TP53,CDKN2A,ATM,CHEK2,ATR
GO:0032269	negative regulation of cellular protein metabolic process	3.085215394048109e-7	3.085215394048109e-7	+1	PTEN,APC,NF1,CDKN2A,RB1,CTNNB1,NPM1,CRIPAK,CEBPA,AKT1,CDKN1B,HGF,TLR4,BRCA1,LRRK2,SMAD4,CDKN1A,TAF1,PPP2R1A,SIN3A,MAPK8IP1,MECOM,NCOR1,RPL5
GO:0071901	negative regulation of protein serine/threonine kinase activity	3.217061235199352e-7	3.217061235199352e-7	+1	PTEN,APC,NF1,CDKN2A,RB1,CEBPA,AKT1,CDKN1B,PPP2R1A,MAPK8IP1
GO:2000677	regulation of transcription regulatory region DNA binding	3.3168844619441243e-7	3.3168844619441243e-7	+1	GATA3,RB1,CTNNB1,EP300,TAF1,SIN3A,NSD1
GO:0045860	positive regulation of protein kinase activity	3.673578084405059e-7	3.673578084405059e-7	+1	EGFR,FBXW7,MAP3K1,FLT3,MAP2K4,STK11,AKT1,BRAF,PIK3CG,MTOR,TLR4,LRRK2,KIT,CCND1,TGFBR2,CDKN1A,EZH2
GO:1904030	negative regulation of cyclin-dependent protein kinase activity	3.950852459228779e-7	3.950852459228779e-7	+1	PTEN,APC,CDKN2A,CEBPA,CDKN1B,CDKN1A
GO:0009894	regulation of catabolic process	4.322871216573276e-7	4.322871216573276e-7	+1	TP53,PIK3CA,PTEN,APC,EGFR,CDKN2A,FBXW7,KEAP1,NFE2L2,NPM1,STK11,CEBPA,AKT1,ATM,CDKN1B,HGF,MTOR,LRRK2,CHEK2,EP300,TAF1,NCOR1,RPL5,AXIN2
GO:0016569	covalent chromatin modification	4.4955204833634415e-7	4.4955204833634415e-7	+1	CTNNB1,BAP1,KDM6A,KDM5C,TET2,ATRX,BRCA1,SETD2,EP300,SMAD4,BRCA2,ASXL1,SIN3A,NSD1,TBL1XR1,EZH2
GO:0018022	peptidyl-lysine methylation	5.658121956273402e-7	5.658121956273402e-7	+1	CTNNB1,KDM6A,TET2,ATRX,BRCA1,SETD2,SMAD4,NSD1,EZH2
