GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0048762	mesenchymal cell differentiation	9.451477011574507e-14	9.451477011574507e-14	+1	PTEN,GATA3,NOTCH1,CTNNB1,TBX3,EPHA3,SOX9,HGF,ERBB4,MTOR,FOXA1,FGFR2,SMAD4,FOXA2,TGFBR2,SMAD2,AXIN2,EZH2
GO:0044843	cell cycle G1/S phase transition	9.993721986968416e-14	9.993721986968416e-14	+1	TP53,PTEN,APC,ARID1A,PBRM1,EGFR,CDKN2A,RB1,FBXW7,AKT1,ATM,CDKN1B,CHEK2,CCND1,CDKN1A,TAF1,ACVR1B,CDKN2C,EZH2
GO:0065009	regulation of molecular function	1.0872911175421633e-13	1.0872911175421633e-13	+1	TP53,PTEN,APC,EGFR,NF1,PIK3R1,CDKN2A,GATA3,RB1,NOTCH1,FBXW7,CTNNB1,FLT3,KEAP1,NPM1,STK11,CEBPA,EPHA3,AKT1,AR,PIK3CG,CDKN1B,HGF,ERBB4,MTOR,TLR4,ARID5B,LRRK2,FOXA1,KIT,PDGFRA,EP300,FGFR2,CCND1,FOXA2,USP9X,FGFR3,TGFBR2,CDKN1A,TAF1,SIN3A,EIF4A2,CDK12,MAPK8IP1,NSD1,RPL5,SMAD2,AXIN2,CDKN2C,EZH2
GO:0006950	response to stress	1.8236725744100255e-13	1.8236725744100255e-13	+1	TP53,PIK3CA,PTEN,APC,VHL,ARID1A,PBRM1,EGFR,NF1,PIK3R1,CDKN2A,GATA3,RB1,NOTCH1,FBXW7,KEAP1,ARHGAP35,NFE2L2,NPM1,TBX3,MAP2K4,STK11,CEBPA,AKT1,BRAF,AJUBA,EPPK1,PIK3CG,ATM,CDKN1B,HGF,MTOR,TLR4,ATRX,ELF3,BRCA1,LRRK2,POLQ,CHEK2,KIT,SETD2,PDGFRA,EP300,CCND1,SMAD4,FOXA2,BRCA2,NFE2L3,CDKN1A,TAF1,ATR,SIN3A,VEZF1,SMC1A,PTPN11,MAPK8IP1,MECOM,NCOR1,AXIN2,RAD21,ERCC2
GO:0032502	developmental process	2.3709616340344786e-13	2.3709616340344786e-13	+1	TP53,PIK3CA,PTEN,APC,VHL,ARID1A,PBRM1,NAV3,EGFR,NF1,PIK3R1,CDKN2A,GATA3,RB1,NOTCH1,FBXW7,CTNNB1,FLT3,CDH1,ARHGAP35,RUNX1,TBX3,STK11,CEBPA,KDM6A,EPHA3,AKT1,BRAF,AR,EPPK1,SOX9,ATM,CDKN1B,WT1,HGF,PRX,ERBB4,MTOR,TLR4,ARID5B,TET2,ELF3,BRCA1,LRRK2,POLQ,FOXA1,KIT,SETD2,PDGFRA,EP300,FGFR2,SMAD4,FOXA2,USP9X,BRCA2,FGFR3,ASXL1,TGFBR2,SOX17,CDKN1A,TAF1,PPP2R1A,CBFB,SIN3A,VEZF1,PTPN11,ACVR1B,EGR3,ACVR2A,MECOM,SMAD2,AXIN2,ERCC2,EZH2
GO:0051716	cellular response to stimulus	2.920599621676472e-13	2.920599621676472e-13	+1	TP53,PIK3CA,PTEN,APC,VHL,KRAS,ARID1A,PBRM1,EGFR,NF1,PIK3R1,CDKN2A,GATA3,RB1,NOTCH1,FBXW7,CTNNB1,MAP3K1,FLT3,KEAP1,CDH1,ARHGAP35,NFE2L2,NPM1,NRAS,TBX3,MAP2K4,STK11,CEBPA,EPHA3,AKT1,BRAF,AR,AJUBA,PIK3CG,SOX9,ATM,CDKN1B,WT1,HGF,ERBB4,MTOR,TLR4,ATRX,BRCA1,LRRK2,POLQ,FOXA1,CHEK2,KIT,SETD2,PDGFRA,EP300,FGFR2,CCND1,SMAD4,FOXA2,USP9X,BRCA2,NFE2L3,FGFR3,ASXL1,TGFBR2,SOX17,CDKN1A,TAF1,PPP2R1A,ATR,SIN3A,SMC1A,PTPN11,ACVR1B,MAPK8IP1,TBL1XR1,EGR3,ACVR2A,MECOM,LIFR,NCOR1,RPL5,SMAD2,AXIN2,RAD21,ERCC2,EZH2
GO:0045937	positive regulation of phosphate metabolic process	4.981890466576981e-13	4.981890466576981e-13	+1	TP53,KRAS,EGFR,FBXW7,FLT3,STK11,EPHA3,AKT1,BRAF,AR,PIK3CG,SOX9,HGF,ERBB4,MTOR,TLR4,LRRK2,KIT,PDGFRA,FGFR2,CCND1,SMAD4,FGFR3,TGFBR2,CDKN1A,PTPN11,ACVR2A,AXIN2,EZH2
GO:0010562	positive regulation of phosphorus metabolic process	4.981890466576981e-13	4.981890466576981e-13	+1	TP53,KRAS,EGFR,FBXW7,FLT3,STK11,EPHA3,AKT1,BRAF,AR,PIK3CG,SOX9,HGF,ERBB4,MTOR,TLR4,LRRK2,KIT,PDGFRA,FGFR2,CCND1,SMAD4,FGFR3,TGFBR2,CDKN1A,PTPN11,ACVR2A,AXIN2,EZH2
GO:0071214	cellular response to abiotic stimulus	5.48762364557997e-13	5.48762364557997e-13	+1	TP53,PIK3CA,PTEN,GATA3,FBXW7,MAP3K1,NPM1,MAP2K4,STK11,SOX9,ATM,MTOR,TLR4,BRCA1,EP300,BRCA2,CDKN1A,TAF1,ATR
GO:0104004	cellular response to environmental stimulus	5.48762364557997e-13	5.48762364557997e-13	+1	TP53,PIK3CA,PTEN,GATA3,FBXW7,MAP3K1,NPM1,MAP2K4,STK11,SOX9,ATM,MTOR,TLR4,BRCA1,EP300,BRCA2,CDKN1A,TAF1,ATR
GO:0071900	regulation of protein serine/threonine kinase activity	6.169331005809009e-13	6.169331005809009e-13	+1	PTEN,APC,EGFR,NF1,CDKN2A,RB1,FLT3,CEBPA,AKT1,PIK3CG,CDKN1B,TLR4,LRRK2,KIT,CCND1,CDKN1A,CDK12,MAPK8IP1,CDKN2C,EZH2
GO:0031401	positive regulation of protein modification process	1.313796655012446e-12	1.313796655012446e-12	+1	TP53,PTEN,KRAS,EGFR,CDKN2A,FBXW7,CTNNB1,FLT3,STK11,AKT1,BRAF,PIK3CG,SOX9,HGF,ERBB4,MTOR,TLR4,BRCA1,LRRK2,KIT,CCND1,SMAD4,FGFR3,TGFBR2,CDKN1A,SF3B1,PTPN11,ACVR2A,AXIN2,EZH2
GO:0009967	positive regulation of signal transduction	1.6673004572267228e-12	1.6673004572267228e-12	+1	TP53,PIK3CA,PTEN,EGFR,PIK3R1,CDKN2A,GATA3,NOTCH1,FBXW7,FLT3,STK11,BRAF,PIK3CG,SOX9,ATM,HGF,ERBB4,TLR4,LRRK2,FOXA1,KIT,PDGFRA,EP300,FGFR2,SMAD4,USP9X,FGFR3,ASXL1,TGFBR2,ATR,PTPN11,ACVR1B,MAPK8IP1,TBL1XR1,ACVR2A,SMAD2,EZH2
GO:0044770	cell cycle phase transition	1.7634675346323344e-12	1.7634675346323344e-12	+1	TP53,PTEN,APC,ARID1A,PBRM1,EGFR,CDKN2A,RB1,FBXW7,NPM1,AKT1,ATM,CDKN1B,BRCA1,CHEK2,CCND1,BRCA2,CDKN1A,TAF1,ATR,ACVR1B,ERCC2,CDKN2C,EZH2
GO:0010717	regulation of epithelial to mesenchymal transition	1.8256508882580954e-12	1.8256508882580954e-12	+1	PTEN,GATA3,NOTCH1,CTNNB1,EPHA3,MTOR,FOXA1,SMAD4,FOXA2,TGFBR2,SMAD2,AXIN2,EZH2
GO:0046777	protein autophosphorylation	1.8925142081100463e-12	1.8925142081100463e-12	+1	EGFR,FLT3,STK11,AKT1,ATM,ERBB4,MTOR,LRRK2,CHEK2,KIT,PDGFRA,FGFR2,FGFR3,TAF1,ATR,CDK12,ACVR1B
GO:0019538	protein metabolic process	2.1058472118024904e-12	2.1058472118024904e-12	+1	TP53,PTEN,APC,VHL,KRAS,EGFR,NF1,CDKN2A,RB1,FBXW7,CTNNB1,MAP3K1,FLT3,KEAP1,NFE2L2,SETBP1,BAP1,NPM1,RUNX1,RPL22,STK11,CEBPA,KDM6A,EPHA3,AKT1,BRAF,PIK3CG,SOX9,ATM,CDKN1B,HGF,ERBB4,MTOR,TLR4,TET2,BRCA1,LRRK2,CHEK2,KIT,SETD2,PDGFRA,EP300,FGFR2,CCND1,SMAD4,USP9X,BRCA2,FGFR3,ASXL1,TGFBR2,CDKN1A,SF3B1,TAF1,PPP2R1A,CBFB,ATR,SIN3A,EIF4A2,CDK12,PTPN11,ACVR1B,MAPK8IP1,NSD1,TBL1XR1,ACVR2A,RPL5,SMAD2,SPOP,AXIN2,CDKN2C,EZH2
GO:0010941	regulation of cell death	2.6440117754608248e-12	2.6440117754608248e-12	+1	TP53,PIK3CA,PTEN,APC,VHL,EGFR,NF1,PIK3R1,CDKN2A,GATA3,RB1,NOTCH1,FBXW7,CTNNB1,FLT3,NFE2L2,NPM1,TBX3,AKT1,BRAF,AR,SOX9,ATM,CDKN1B,WT1,HGF,ERBB4,MTOR,TLR4,BRCA1,LRRK2,FOXA1,FGFR2,EGR3,MECOM,AXIN2
GO:2000045	regulation of G1/S transition of mitotic cell cycle	2.6440117754608248e-12	2.6440117754608248e-12	+1	TP53,PTEN,APC,ARID1A,PBRM1,EGFR,CDKN2A,RB1,AKT1,ATM,CDKN1B,CHEK2,CCND1,CDKN1A,CDKN2C
GO:0048732	gland development	3.2160315113818793e-12	3.2160315113818793e-12	+1	NF1,GATA3,FBXW7,ARHGAP35,TBX3,CEBPA,AKT1,SOX9,WT1,HGF,ERBB4,ARID5B,ELF3,FGFR2,BRCA2
GO:0016049	cell growth	3.2567984033427704e-12	3.2567984033427704e-12	+1	TP53,EGFR,CDKN2A,RB1,CTNNB1,BAP1,STK11,AKT1,SOX9,CDKN1B,WT1,MTOR,BRCA1,SMAD4,USP9X,SOX17,CDKN1A,PPP2R1A,SIN3A,ACVR1B,CDKN2C
GO:0000165	MAPK cascade	3.2567984033427704e-12	3.2567984033427704e-12	+1	PTEN,KRAS,EGFR,NF1,NOTCH1,FBXW7,FLT3,NRAS,MAP2K4,BRAF,PIK3CG,SOX9,ERBB4,TLR4,LRRK2,KIT,PDGFRA,FGFR2,SMAD4,FGFR3,PPP2R1A,PTPN11,MAPK8IP1,MECOM,NCOR1,EZH2
GO:0080135	regulation of cellular response to stress	3.6204523262076495e-12	3.6204523262076495e-12	+1	VHL,ARID1A,PBRM1,EGFR,PIK3R1,CDKN2A,FBXW7,NFE2L2,NPM1,AKT1,AJUBA,ATM,HGF,MTOR,TLR4,BRCA1,LRRK2,POLQ,SETD2,EP300,BRCA2,ATR,MAPK8IP1,MECOM,NCOR1,AXIN2
GO:0051128	regulation of cellular component organization	4.152362864041639e-12	4.152362864041639e-12	+1	TP53,PIK3CA,PTEN,APC,ARID1A,PBRM1,NAV3,EGFR,PIK3R1,CDKN2A,RB1,NOTCH1,FBXW7,CTNNB1,ARHGAP35,CTCF,BAP1,NPM1,RUNX1,STK11,EPHA3,AKT1,AR,AJUBA,ATM,CDKN1B,WT1,HGF,MTOR,TLR4,ATRX,BRCA1,LRRK2,PDGFRA,EP300,SMAD4,SOX17,CDKN1A,PPP2R1A,ATR,SIN3A,PTPN11,ACVR1B,AXIN2,RAD21,CDKN2C
GO:0051239	regulation of multicellular organismal process	4.152362864041639e-12	4.152362864041639e-12	+1	PIK3CA,PTEN,APC,ARID1A,PBRM1,NAV3,EGFR,NF1,CDKN2A,GATA3,RB1,NOTCH1,FBXW7,CTNNB1,TSHZ3,RUNX1,STK11,CEBPA,AKT1,EPPK1,PIK3CG,SOX9,ATM,WT1,HGF,ERBB4,MTOR,TLR4,BRCA1,LRRK2,FOXA1,KIT,SETD2,PDGFRA,FGFR2,SMAD4,FOXA2,BRCA2,TGFBR2,SOX17,CBFB,SIN3A,VEZF1,PTPN11,ACVR1B,MAPK8IP1,ACVR2A,SMAD2,AXIN2,EZH2
GO:0010647	positive regulation of cell communication	4.7809030685341825e-12	4.7809030685341825e-12	+1	TP53,PIK3CA,PTEN,EGFR,PIK3R1,CDKN2A,GATA3,NOTCH1,FBXW7,FLT3,TSHZ3,STK11,BRAF,PIK3CG,SOX9,ATM,HGF,ERBB4,TLR4,LRRK2,FOXA1,KIT,PDGFRA,EP300,FGFR2,SMAD4,USP9X,FGFR3,ASXL1,TGFBR2,ATR,PTPN11,ACVR1B,MAPK8IP1,TBL1XR1,ACVR2A,SMAD2,EZH2
GO:0023056	positive regulation of signaling	5.08239843694148e-12	5.08239843694148e-12	+1	TP53,PIK3CA,PTEN,EGFR,PIK3R1,CDKN2A,GATA3,NOTCH1,FBXW7,FLT3,TSHZ3,STK11,BRAF,PIK3CG,SOX9,ATM,HGF,ERBB4,TLR4,LRRK2,FOXA1,KIT,PDGFRA,EP300,FGFR2,SMAD4,USP9X,FGFR3,ASXL1,TGFBR2,ATR,PTPN11,ACVR1B,MAPK8IP1,TBL1XR1,ACVR2A,SMAD2,EZH2
GO:0009888	tissue development	7.774699953508661e-12	7.774699953508661e-12	+1	TP53,PTEN,APC,NF1,GATA3,NOTCH1,CTNNB1,ARHGAP35,RUNX1,TBX3,EPHA3,AKT1,EPPK1,SOX9,WT1,HGF,ERBB4,MTOR,ARID5B,FOXA1,SETD2,PDGFRA,FGFR2,SMAD4,FOXA2,BRCA2,FGFR3,TGFBR2,SOX17,VEZF1,PTPN11,ACVR2A,SMAD2,AXIN2,ERCC2,EZH2
GO:0007167	enzyme-linked receptor protein signaling pathway	8.206999507893185e-12	8.206999507893185e-12	+1	PIK3CA,APC,EGFR,PIK3R1,GATA3,NOTCH1,FBXW7,FLT3,STK11,EPHA3,AKT1,BRAF,SOX9,HGF,ERBB4,KIT,PDGFRA,EP300,FGFR2,SMAD4,USP9X,FGFR3,TGFBR2,SIN3A,PTPN11,ACVR1B,ACVR2A,LIFR,SMAD2
GO:0001934	positive regulation of protein phosphorylation	1.3932427042567827e-11	1.3932427042567827e-11	+1	TP53,KRAS,EGFR,FBXW7,FLT3,STK11,AKT1,BRAF,PIK3CG,SOX9,HGF,ERBB4,MTOR,TLR4,LRRK2,KIT,CCND1,SMAD4,FGFR3,TGFBR2,CDKN1A,PTPN11,ACVR2A,AXIN2,EZH2
GO:0080134	regulation of response to stress	1.3932427042567827e-11	1.3932427042567827e-11	+1	PTEN,VHL,ARID1A,PBRM1,EGFR,PIK3R1,CDKN2A,GATA3,RB1,FBXW7,NFE2L2,NPM1,CEBPA,AKT1,AJUBA,EPPK1,ATM,HGF,MTOR,TLR4,BRCA1,LRRK2,POLQ,SETD2,PDGFRA,EP300,FOXA2,BRCA2,ATR,SIN3A,PTPN11,MAPK8IP1,MECOM,NCOR1,AXIN2
GO:0050790	regulation of catalytic activity	1.5025049776596334e-11	1.5025049776596334e-11	+1	TP53,PTEN,APC,EGFR,NF1,PIK3R1,CDKN2A,RB1,NOTCH1,FBXW7,CTNNB1,FLT3,NPM1,STK11,CEBPA,EPHA3,AKT1,PIK3CG,CDKN1B,HGF,ERBB4,MTOR,TLR4,LRRK2,KIT,PDGFRA,FGFR2,CCND1,FOXA2,FGFR3,TGFBR2,CDKN1A,EIF4A2,CDK12,MAPK8IP1,RPL5,AXIN2,CDKN2C,EZH2
GO:0048731	system development	1.822210014135966e-11	1.822210014135966e-11	+1	TP53,PIK3CA,PTEN,APC,NAV3,EGFR,NF1,GATA3,RB1,NOTCH1,FBXW7,CTNNB1,CDH1,ARHGAP35,RUNX1,TBX3,STK11,CEBPA,KDM6A,EPHA3,AKT1,AR,SOX9,CDKN1B,WT1,HGF,PRX,ERBB4,ARID5B,BRCA1,LRRK2,POLQ,FOXA1,KIT,PDGFRA,EP300,FGFR2,SMAD4,FOXA2,USP9X,FGFR3,TGFBR2,SOX17,CDKN1A,TAF1,SIN3A,PTPN11,ACVR1B,EGR3,SMAD2,AXIN2,ERCC2
GO:0043067	regulation of programmed cell death	1.8560717379437523e-11	1.8560717379437523e-11	+1	TP53,PIK3CA,PTEN,APC,VHL,EGFR,NF1,PIK3R1,CDKN2A,GATA3,RB1,NOTCH1,FBXW7,CTNNB1,FLT3,NFE2L2,NPM1,TBX3,AKT1,BRAF,AR,SOX9,ATM,WT1,HGF,ERBB4,MTOR,BRCA1,LRRK2,FOXA1,FGFR2,EGR3,MECOM
GO:0051347	positive regulation of transferase activity	2.1535145242467426e-11	2.1535145242467426e-11	+1	PTEN,EGFR,FBXW7,CTNNB1,FLT3,STK11,EPHA3,AKT1,PIK3CG,ERBB4,MTOR,TLR4,LRRK2,KIT,PDGFRA,FGFR2,CCND1,FGFR3,TGFBR2,CDKN1A,AXIN2,EZH2
GO:0048584	positive regulation of response to stimulus	2.1535145242467426e-11	2.1535145242467426e-11	+1	TP53,PIK3CA,PTEN,ARID1A,PBRM1,EGFR,PIK3R1,CDKN2A,GATA3,NOTCH1,FBXW7,FLT3,NFE2L2,STK11,CEBPA,BRAF,PIK3CG,SOX9,ATM,HGF,ERBB4,MTOR,TLR4,BRCA1,LRRK2,FOXA1,KIT,PDGFRA,EP300,FGFR2,SMAD4,USP9X,FGFR3,ASXL1,TGFBR2,ATR,SIN3A,PTPN11,ACVR1B,MAPK8IP1,TBL1XR1,ACVR2A,SMAD2,EZH2
GO:0000082	G1/S transition of mitotic cell cycle	2.403554115065755e-11	2.403554115065755e-11	+1	TP53,PTEN,APC,ARID1A,PBRM1,EGFR,CDKN2A,RB1,AKT1,ATM,CDKN1B,CHEK2,CCND1,CDKN1A,ACVR1B,CDKN2C
GO:0033674	positive regulation of kinase activity	2.7927436367592573e-11	2.7927436367592573e-11	+1	EGFR,FBXW7,FLT3,STK11,EPHA3,AKT1,PIK3CG,ERBB4,MTOR,TLR4,LRRK2,KIT,PDGFRA,FGFR2,CCND1,FGFR3,TGFBR2,CDKN1A,AXIN2,EZH2
GO:0007165	signal transduction	3.3190781139679394e-11	3.3190781139679394e-11	+1	TP53,PIK3CA,PTEN,APC,VHL,KRAS,ARID1A,EGFR,NF1,PIK3R1,CDKN2A,GATA3,RB1,NOTCH1,FBXW7,CTNNB1,MAP3K1,FLT3,ARHGAP35,NFE2L2,NPM1,NRAS,MAP2K4,STK11,CEBPA,EPHA3,AKT1,BRAF,AR,AJUBA,PIK3CG,SOX9,ATM,CDKN1B,HGF,ERBB4,MTOR,TLR4,ATRX,BRCA1,LRRK2,FOXA1,CHEK2,KIT,PDGFRA,EP300,FGFR2,CCND1,SMAD4,USP9X,BRCA2,FGFR3,ASXL1,TGFBR2,SOX17,CDKN1A,TAF1,PPP2R1A,ATR,SIN3A,PTPN11,ACVR1B,MAPK8IP1,TBL1XR1,ACVR2A,MECOM,LIFR,NCOR1,RPL5,SMAD2,AXIN2,EZH2
GO:0023052	signaling	3.568631203559658e-11	3.568631203559658e-11	+1	TP53,PIK3CA,PTEN,APC,VHL,KRAS,ARID1A,EGFR,NF1,PIK3R1,CDKN2A,GATA3,RB1,NOTCH1,FBXW7,CTNNB1,MAP3K1,FLT3,TSHZ3,ARHGAP35,NFE2L2,NPM1,NRAS,TBX3,MAP2K4,STK11,CEBPA,EPHA3,AKT1,BRAF,AR,AJUBA,PIK3CG,SOX9,ATM,CDKN1B,HGF,ERBB4,MTOR,TLR4,ATRX,BRCA1,LRRK2,FOXA1,CHEK2,KIT,PDGFRA,EP300,FGFR2,CCND1,SMAD4,FOXA2,USP9X,BRCA2,FGFR3,ASXL1,TGFBR2,SOX17,CDKN1A,TAF1,PPP2R1A,ATR,SIN3A,PTPN11,ACVR1B,MAPK8IP1,TBL1XR1,ACVR2A,MECOM,LIFR,NCOR1,RPL5,SMAD2,AXIN2,EZH2
GO:0070887	cellular response to chemical stimulus	3.999742823579644e-11	3.999742823579644e-11	+1	TP53,PIK3CA,APC,VHL,ARID1A,EGFR,PIK3R1,GATA3,NOTCH1,FBXW7,CTNNB1,FLT3,KEAP1,CDH1,NFE2L2,NPM1,CEBPA,EPHA3,AKT1,BRAF,AR,AJUBA,PIK3CG,SOX9,ATM,CDKN1B,WT1,HGF,MTOR,TLR4,ATRX,BRCA1,LRRK2,FOXA1,KIT,PDGFRA,EP300,SMAD4,FOXA2,TAF1,PTPN11,EGR3,LIFR,NCOR1
GO:0051052	regulation of DNA metabolic process	4.5323333047444815e-11	4.5323333047444815e-11	+1	TP53,ARID1A,PBRM1,EGFR,CDKN2A,CTNNB1,NPM1,AKT1,ATM,WT1,HGF,ATRX,BRCA1,POLQ,SETD2,USP9X,CDKN1A,PPP2R1A,ATR,SMC3,AXIN2,ERCC2
GO:0042981	regulation of apoptotic process	4.96863774352885e-11	4.96863774352885e-11	+1	TP53,PIK3CA,PTEN,APC,VHL,EGFR,NF1,PIK3R1,CDKN2A,GATA3,RB1,NOTCH1,FBXW7,CTNNB1,FLT3,NFE2L2,NPM1,TBX3,AKT1,BRAF,AR,SOX9,ATM,WT1,HGF,ERBB4,MTOR,BRCA1,LRRK2,FOXA1,FGFR2,EGR3
GO:0043069	negative regulation of programmed cell death	6.253265782489429e-11	6.253265782489429e-11	+1	TP53,PIK3CA,VHL,EGFR,PIK3R1,GATA3,RB1,NOTCH1,CTNNB1,NFE2L2,NPM1,TBX3,AKT1,BRAF,AR,SOX9,WT1,HGF,ERBB4,MTOR,BRCA1,LRRK2,FGFR2,EGR3,MECOM
GO:0072331	signal transduction by p53 class mediator	7.137653196303363e-11	7.137653196303363e-11	+1	TP53,CDKN2A,STK11,AKT1,ATM,CDKN1B,MTOR,ATRX,CHEK2,EP300,CDKN1A,TAF1,ATR,RPL5
GO:0045926	negative regulation of growth	7.268139245623464e-11	7.268139245623464e-11	+1	TP53,PTEN,CDKN2A,RB1,STK11,CDKN1B,WT1,BRCA1,SMAD4,FGFR3,SOX17,CDKN1A,PPP2R1A,ACVR1B,CDKN2C
GO:0007154	cell communication	7.402989362786371e-11	7.402989362786371e-11	+1	TP53,PIK3CA,PTEN,APC,VHL,KRAS,ARID1A,EGFR,NF1,PIK3R1,CDKN2A,GATA3,RB1,NOTCH1,FBXW7,CTNNB1,MAP3K1,FLT3,TSHZ3,ARHGAP35,NFE2L2,NPM1,NRAS,TBX3,MAP2K4,STK11,CEBPA,EPHA3,AKT1,BRAF,AR,AJUBA,PIK3CG,SOX9,ATM,CDKN1B,HGF,ERBB4,MTOR,TLR4,ATRX,BRCA1,LRRK2,FOXA1,CHEK2,KIT,PDGFRA,EP300,FGFR2,CCND1,SMAD4,FOXA2,USP9X,BRCA2,FGFR3,ASXL1,TGFBR2,SOX17,CDKN1A,TAF1,PPP2R1A,ATR,SIN3A,PTPN11,ACVR1B,MAPK8IP1,TBL1XR1,ACVR2A,MECOM,LIFR,NCOR1,RPL5,SMAD2,AXIN2,EZH2
GO:0000122	negative regulation of transcription by RNA polymerase II	7.402989362786371e-11	7.402989362786371e-11	+1	TP53,VHL,GATA3,RB1,NOTCH1,DNMT3A,CTCF,RUNX1,TBX3,CEBPA,AR,SOX9,WT1,ARID5B,EP300,FGFR2,CCND1,SMAD4,USP9X,TAF1,CBFB,SIN3A,PHF6,NSD1,TBL1XR1,NCOR1,EZH2
GO:0042221	response to chemical	7.402989362786371e-11	7.402989362786371e-11	+1	TP53,PIK3CA,APC,VHL,ARID1A,EGFR,PIK3R1,GATA3,NOTCH1,FBXW7,CTNNB1,FLT3,KEAP1,CDH1,ARHGAP35,NFE2L2,NPM1,CEBPA,EPHA3,AKT1,BRAF,AR,AJUBA,PIK3CG,SOX9,ATM,CDKN1B,WT1,HGF,MTOR,TLR4,ATRX,BRCA1,LRRK2,FOXA1,KIT,SETD2,PDGFRA,EP300,CCND1,SMAD4,FOXA2,ASXL1,TGFBR2,TAF1,PPP2R1A,PTPN11,EGR3,LIFR,NCOR1,SMAD2
GO:0048585	negative regulation of response to stimulus	8.090912647364586e-11	8.090912647364586e-11	+1	PTEN,APC,VHL,EGFR,NF1,GATA3,RB1,NOTCH1,FBXW7,ARHGAP35,NFE2L2,STK11,AKT1,AR,AJUBA,EPPK1,SOX9,ATM,HGF,TLR4,BRCA1,LRRK2,POLQ,PDGFRA,SMAD4,FOXA2,ASXL1,SOX17,PPP2R1A,SIN3A,MAPK8IP1,MECOM,NCOR1,AXIN2,EZH2
GO:0006338	chromatin remodeling	8.453286674585982e-11	8.453286674585982e-11	+1	TP53,ARID1A,PBRM1,RB1,DNMT3A,CTCF,NPM1,KDM6A,SOX9,KDM5C,ATRX,BRCA1,FOXA1,SETD2,EP300,SF3B1,SIN3A,HIST1H2BD,MECOM,EZH2
GO:0009968	negative regulation of signal transduction	8.453286674585982e-11	8.453286674585982e-11	+1	PTEN,APC,VHL,EGFR,NF1,GATA3,RB1,NOTCH1,FBXW7,ARHGAP35,NFE2L2,STK11,AKT1,AR,AJUBA,SOX9,ATM,HGF,TLR4,BRCA1,LRRK2,SMAD4,ASXL1,SOX17,PPP2R1A,SIN3A,MAPK8IP1,MECOM,NCOR1,AXIN2,EZH2
GO:0007062	sister chromatid cohesion	8.555005765368791e-11	8.555005765368791e-11	+1	RB1,FBXW7,CTNNB1,CTCF,STAG2,ATRX,SMC1A,SMC3,AXIN2,RAD21
GO:0010033	response to organic substance	8.555905778063818e-11	8.555905778063818e-11	+1	TP53,PIK3CA,APC,ARID1A,EGFR,PIK3R1,GATA3,NOTCH1,CTNNB1,FLT3,CDH1,NFE2L2,NPM1,CEBPA,EPHA3,AKT1,BRAF,AR,SOX9,ATM,WT1,HGF,MTOR,TLR4,ATRX,BRCA1,LRRK2,FOXA1,KIT,SETD2,EP300,CCND1,SMAD4,FOXA2,ASXL1,TGFBR2,TAF1,PPP2R1A,PTPN11,LIFR,NCOR1,SMAD2
GO:0014065	phosphatidylinositol 3-kinase signaling	1.0071350848598098e-10	1.0071350848598098e-10	+1	PIK3CA,PTEN,EGFR,NF1,PIK3R1,GATA3,FLT3,AKT1,PIK3CG,SOX9,HGF,KIT,PDGFRA
GO:0006974	DNA damage response	1.46993864024572e-10	1.46993864024572e-10	+1	TP53,APC,ARID1A,PBRM1,EGFR,CDKN2A,FBXW7,NPM1,STK11,ATM,CDKN1B,MTOR,ATRX,BRCA1,POLQ,CHEK2,SETD2,EP300,CCND1,BRCA2,CDKN1A,TAF1,ATR,SMC1A,AXIN2,RAD21,ERCC2
GO:1901564	organonitrogen compound metabolic process	1.4807519442753166e-10	1.4807519442753166e-10	+1	TP53,PTEN,APC,VHL,KRAS,EGFR,NF1,CDKN2A,GATA3,RB1,FBXW7,CTNNB1,MAP3K1,FLT3,KEAP1,NFE2L2,SETBP1,BAP1,NPM1,RUNX1,IDH1,RPL22,STK11,CEBPA,KDM6A,EPHA3,AKT1,BRAF,PIK3CG,SOX9,ATM,CDKN1B,HGF,ERBB4,MTOR,TLR4,TET2,BRCA1,LRRK2,IDH2,CHEK2,KIT,SETD2,PDGFRA,EP300,FGFR2,CCND1,SMAD4,USP9X,BRCA2,FGFR3,ASXL1,TGFBR2,CDKN1A,B4GALT3,SF3B1,TAF1,PPP2R1A,CBFB,ATR,SIN3A,EIF4A2,CDK12,PTPN11,ACVR1B,MAPK8IP1,NSD1,TBL1XR1,ACVR2A,RPL5,SMAD2,SPOP,AXIN2,CDKN2C,EZH2
GO:0048468	cell development	1.498731510998094e-10	1.498731510998094e-10	+1	TP53,PTEN,ARID1A,PBRM1,NF1,PIK3R1,CDKN2A,GATA3,RB1,NOTCH1,FBXW7,CTNNB1,FLT3,ARHGAP35,RUNX1,TBX3,CEBPA,EPHA3,AKT1,SOX9,ATM,WT1,PRX,ERBB4,MTOR,TLR4,TET2,LRRK2,KIT,PDGFRA,EP300,FGFR2,SMAD4,USP9X,TGFBR2,CBFB,SIN3A,ACVR1B,ACVR2A,MECOM,AXIN2
GO:0071363	cellular response to growth factor stimulus	2.0197529135039667e-10	2.0197529135039667e-10	+1	PIK3CA,EGFR,GATA3,NOTCH1,CTNNB1,STK11,AKT1,SOX9,HGF,PDGFRA,EP300,FGFR2,SMAD4,USP9X,FGFR3,TGFBR2,SIN3A,PTPN11,ACVR1B,EGR3,ACVR2A,SMAD2
