NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
AMINO ACID TRANSMEMBRANE TRANSPORT%GOBP%GO:0003333	AMINO ACID TRANSMEMBRANE TRANSPORT%GOBP%GO:0003333		51	0.40851173	1.5336747	0.016025642	0.18015778	1.0	2906	tags=37%, list=22%, signal=47%	
PLATELET-DERIVED GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0048008	PLATELET-DERIVED GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0048008		16	0.5326677	1.5328786	0.043243244	0.18084775	1.0	2344	tags=63%, list=18%, signal=76%	
TERPENOID METABOLIC PROCESS%GOBP%GO:0006721	TERPENOID METABOLIC PROCESS%GOBP%GO:0006721		50	0.40460876	1.5321869	0.014218009	0.18147379	1.0	2408	tags=38%, list=18%, signal=46%	
PROTEIN-LIPID COMPLEX ASSEMBLY%GOBP%GO:0065005	PROTEIN-LIPID COMPLEX ASSEMBLY%GOBP%GO:0065005		20	0.5008329	1.5312557	0.043782838	0.18237348	1.0	3311	tags=55%, list=25%, signal=73%	
REGULATION OF LIPID TRANSPORT%GOBP%GO:0032368	REGULATION OF LIPID TRANSPORT%GOBP%GO:0032368		78	0.36869508	1.5311368	0.012012012	0.18212177	1.0	1651	tags=21%, list=12%, signal=23%	
MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0060537	MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0060537		142	0.33957395	1.5310482	0.0013755158	0.1818489	1.0	2110	tags=27%, list=16%, signal=32%	
POSITIVE REGULATION OF MONOATOMIC ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0034767	POSITIVE REGULATION OF MONOATOMIC ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0034767		88	0.36708474	1.530386	0.0059790732	0.1823797	1.0	3836	tags=42%, list=29%, signal=59%	
POSITIVE REGULATION OF MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051149	POSITIVE REGULATION OF MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051149		39	0.42483708	1.5296292	0.019607844	0.18305393	1.0	1494	tags=31%, list=11%, signal=35%	
GLYCEROPHOSPHOLIPID METABOLIC PROCESS%GOBP%GO:0006650	GLYCEROPHOSPHOLIPID METABOLIC PROCESS%GOBP%GO:0006650		193	0.32642186	1.5295423	0.0	0.18278876	1.0	3771	tags=45%, list=28%, signal=61%	
REGULATION OF EPITHELIAL CELL MIGRATION%GOBP%GO:0010632	REGULATION OF EPITHELIAL CELL MIGRATION%GOBP%GO:0010632		180	0.32990324	1.5288843	0.0040053404	0.18326965	1.0	1729	tags=26%, list=13%, signal=29%	
GLYCOSPHINGOLIPID METABOLIC PROCESS%GOBP%GO:0006687	GLYCOSPHINGOLIPID METABOLIC PROCESS%GOBP%GO:0006687		45	0.4191939	1.5285016	0.021207178	0.18345422	1.0	3646	tags=49%, list=27%, signal=67%	
CARDIAC ATRIUM DEVELOPMENT%GOBP%GO:0003230	CARDIAC ATRIUM DEVELOPMENT%GOBP%GO:0003230		19	0.5156182	1.5277249	0.030797102	0.18410529	1.0	1810	tags=37%, list=14%, signal=43%	
DISULFIRAM ACTION PATHWAY%PATHWHIZ%PW000431	DISULFIRAM ACTION PATHWAY%PATHWHIZ%PW000431		19	0.5020185	1.527632	0.042662118	0.18384804	1.0	1069	tags=32%, list=8%, signal=34%	
SMOOTH MUSCLE CONTRACTION%GOBP%GO:0006939	SMOOTH MUSCLE CONTRACTION%GOBP%GO:0006939		26	0.46840692	1.5268906	0.030794166	0.18449724	1.0	2344	tags=38%, list=18%, signal=47%	
RESPONSE TO XENOBIOTIC STIMULUS%GOBP%GO:0009410	RESPONSE TO XENOBIOTIC STIMULUS%GOBP%GO:0009410		147	0.33939925	1.5266678	0.00397878	0.18436901	1.0	2588	tags=28%, list=19%, signal=34%	
PHOSPHOINOSITIDES METABOLISM%WIKIPATHWAYS_20240510%WP4971%HOMO SAPIENS	PHOSPHOINOSITIDES METABOLISM%WIKIPATHWAYS_20240510%WP4971%HOMO SAPIENS		32	0.4565071	1.5265744	0.021069692	0.18411888	1.0	3735	tags=59%, list=28%, signal=82%	
POSITIVE REGULATION OF PROTEIN LOCALIZATION TO MEMBRANE%GOBP%GO:1905477	POSITIVE REGULATION OF PROTEIN LOCALIZATION TO MEMBRANE%GOBP%GO:1905477		64	0.38847515	1.5265267	0.018099548	0.18379502	1.0	3034	tags=45%, list=23%, signal=58%	
PHOSPHOLIPID METABOLIC PROCESS%GOBP%GO:0006644	PHOSPHOLIPID METABOLIC PROCESS%GOBP%GO:0006644		234	0.3205231	1.526424	0.0012903226	0.18353917	1.0	3771	tags=44%, list=28%, signal=60%	
GLYCOSPHINGOLIPID METABOLISM%REACTOME%R-HSA-1660662.8	GLYCOSPHINGOLIPID METABOLISM%REACTOME%R-HSA-1660662.8		41	0.42436096	1.5263023	0.028708134	0.18334298	1.0	1071	tags=27%, list=8%, signal=29%	
REGULATION OF RECEPTOR INTERNALIZATION%GOBP%GO:0002090	REGULATION OF RECEPTOR INTERNALIZATION%GOBP%GO:0002090		34	0.43585607	1.5261562	0.026690392	0.18316561	1.0	2246	tags=41%, list=17%, signal=49%	
CELLULAR RESPONSE TO HORMONE STIMULUS%GOBP%GO:0032870	CELLULAR RESPONSE TO HORMONE STIMULUS%GOBP%GO:0032870		269	0.3182431	1.52614	0.0025477707	0.18280126	1.0	2876	tags=32%, list=22%, signal=40%	
REGULATION OF COLLAGEN METABOLIC PROCESS%GOBP%GO:0010712	REGULATION OF COLLAGEN METABOLIC PROCESS%GOBP%GO:0010712		22	0.48707905	1.5257232	0.031666666	0.18293254	1.0	3167	tags=50%, list=24%, signal=65%	
NEGATIVE REGULATION OF VASCULAR ASSOCIATED SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:1904706	NEGATIVE REGULATION OF VASCULAR ASSOCIATED SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:1904706		15	0.5335598	1.5255438	0.051056337	0.18283327	1.0	3063	tags=67%, list=23%, signal=86%	
INNER EAR DEVELOPMENT%GOBP%GO:0048839	INNER EAR DEVELOPMENT%GOBP%GO:0048839		44	0.41611534	1.5255435	0.028346457	0.18245627	1.0	2390	tags=32%, list=18%, signal=39%	
REGULATION OF VASCULAR ENDOTHELIAL GROWTH FACTOR SIGNALING PATHWAY%GOBP%GO:1900746	REGULATION OF VASCULAR ENDOTHELIAL GROWTH FACTOR SIGNALING PATHWAY%GOBP%GO:1900746		15	0.5325455	1.5255276	0.050259966	0.18209451	1.0	1603	tags=40%, list=12%, signal=45%	
RESPONSE TO KETONE%GOBP%GO:1901654	RESPONSE TO KETONE%GOBP%GO:1901654		59	0.393969	1.5252953	0.01217656	0.18201856	1.0	2633	tags=34%, list=20%, signal=42%	
NEGATIVE REGULATION OF EPITHELIAL CELL MIGRATION%GOBP%GO:0010633	NEGATIVE REGULATION OF EPITHELIAL CELL MIGRATION%GOBP%GO:0010633		54	0.39742184	1.5250735	0.02143951	0.18195854	1.0	1885	tags=26%, list=14%, signal=30%	
CONTRACTILE ACTIN FILAMENT BUNDLE ASSEMBLY%GOBP%GO:0030038	CONTRACTILE ACTIN FILAMENT BUNDLE ASSEMBLY%GOBP%GO:0030038		15	0.5331442	1.5248841	0.038938053	0.18187204	1.0	3110	tags=60%, list=23%, signal=78%	
REGULATION OF NITRIC OXIDE BIOSYNTHETIC PROCESS%GOBP%GO:0045428	REGULATION OF NITRIC OXIDE BIOSYNTHETIC PROCESS%GOBP%GO:0045428		41	0.42422083	1.5243769	0.026771653	0.18215892	1.0	1080	tags=24%, list=8%, signal=26%	
BURN WOUND HEALING%WIKIPATHWAYS_20240510%WP5055%HOMO SAPIENS	BURN WOUND HEALING%WIKIPATHWAYS_20240510%WP5055%HOMO SAPIENS		49	0.4030858	1.5232518	0.03448276	0.18334791	1.0	2774	tags=43%, list=21%, signal=54%	
MULTICELLULAR ORGANISMAL-LEVEL HOMEOSTASIS%GOBP%GO:0048871	MULTICELLULAR ORGANISMAL-LEVEL HOMEOSTASIS%GOBP%GO:0048871		238	0.31766778	1.5222036	0.0012820513	0.18453683	1.0	2809	tags=31%, list=21%, signal=39%	
ANTIBACTERIAL HUMORAL RESPONSE%GOBP%GO:0019731	ANTIBACTERIAL HUMORAL RESPONSE%GOBP%GO:0019731		28	0.45988008	1.5219122	0.036649216	0.18455797	1.0	1376	tags=25%, list=10%, signal=28%	
EMBRYONIC ORGAN MORPHOGENESIS%GOBP%GO:0048562	EMBRYONIC ORGAN MORPHOGENESIS%GOBP%GO:0048562		98	0.35587975	1.5199456	0.009160305	0.18687679	1.0	2110	tags=26%, list=16%, signal=30%	
POSITIVE REGULATION OF PROTEIN LOCALIZATION TO CELL PERIPHERY%GOBP%GO:1904377	POSITIVE REGULATION OF PROTEIN LOCALIZATION TO CELL PERIPHERY%GOBP%GO:1904377		48	0.40433693	1.5193264	0.027070064	0.18733558	1.0	2390	tags=42%, list=18%, signal=51%	
SLC-MEDIATED TRANSMEMBRANE TRANSPORT%REACTOME%R-HSA-425407.5	SLC-MEDIATED TRANSMEMBRANE TRANSPORT%REACTOME%R-HSA-425407.5		181	0.32696313	1.517287	0.0027063598	0.18977194	1.0	2270	tags=27%, list=17%, signal=32%	
MONOSACCHARIDE METABOLIC PROCESS%GOBP%GO:0005996	MONOSACCHARIDE METABOLIC PROCESS%GOBP%GO:0005996		84	0.3634953	1.5170448	0.00304414	0.18970296	1.0	3667	tags=43%, list=28%, signal=59%	
CALCIUM-MEDIATED SIGNALING%GOBP%GO:0019722	CALCIUM-MEDIATED SIGNALING%GOBP%GO:0019722		91	0.35844746	1.5161012	0.014326648	0.1907721	1.0	1271	tags=21%, list=10%, signal=23%	
REGULATION OF CELL-SUBSTRATE ADHESION%GOBP%GO:0010810	REGULATION OF CELL-SUBSTRATE ADHESION%GOBP%GO:0010810		143	0.3358326	1.5159974	0.0	0.19053498	1.0	2187	tags=29%, list=16%, signal=35%	
NEGATIVE REGULATION OF EPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0030857	NEGATIVE REGULATION OF EPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0030857		20	0.50409675	1.5154147	0.04761905	0.19095166	1.0	3143	tags=50%, list=24%, signal=65%	
REGULATION OF FATTY ACID TRANSPORT%GOBP%GO:2000191	REGULATION OF FATTY ACID TRANSPORT%GOBP%GO:2000191		20	0.49490497	1.5153363	0.039808918	0.19070387	1.0	1355	tags=25%, list=10%, signal=28%	
REGULATION OF STEROL TRANSPORT%GOBP%GO:0032371	REGULATION OF STEROL TRANSPORT%GOBP%GO:0032371		38	0.42265734	1.5132242	0.027552674	0.19343637	1.0	3214	tags=37%, list=24%, signal=48%	
CARDIOCYTE DIFFERENTIATION%GOBP%GO:0035051	CARDIOCYTE DIFFERENTIATION%GOBP%GO:0035051		58	0.3929877	1.5124551	0.015723271	0.19413629	1.0	2110	tags=31%, list=16%, signal=37%	
SPECIFICATION OF SYMMETRY%GOBP%GO:0009799	SPECIFICATION OF SYMMETRY%GOBP%GO:0009799		48	0.4016537	1.5122842	0.021875	0.1940223	1.0	1931	tags=27%, list=14%, signal=32%	
REGULATION OF CELLULAR RESPONSE TO VASCULAR ENDOTHELIAL GROWTH FACTOR STIMULUS%GOBP%GO:1902547	REGULATION OF CELLULAR RESPONSE TO VASCULAR ENDOTHELIAL GROWTH FACTOR STIMULUS%GOBP%GO:1902547		17	0.51845676	1.5118828	0.038596492	0.19425777	1.0	1603	tags=35%, list=12%, signal=40%	
NEPHRON TUBULE DEVELOPMENT%GOBP%GO:0072080	NEPHRON TUBULE DEVELOPMENT%GOBP%GO:0072080		31	0.44863492	1.5115763	0.035598706	0.19435461	1.0	1654	tags=29%, list=12%, signal=33%	
REGULATION OF INSULIN-LIKE GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0043567	REGULATION OF INSULIN-LIKE GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0043567		18	0.51184464	1.5110412	0.03986711	0.19473484	1.0	2211	tags=39%, list=17%, signal=47%	
REGULATION OF CELL-SUBSTRATE JUNCTION ASSEMBLY%GOBP%GO:0090109	REGULATION OF CELL-SUBSTRATE JUNCTION ASSEMBLY%GOBP%GO:0090109		48	0.40109733	1.5103288	0.019877676	0.19534796	1.0	1603	tags=31%, list=12%, signal=35%	
POSITIVE REGULATION OF FOCAL ADHESION ASSEMBLY%GOBP%GO:0051894	POSITIVE REGULATION OF FOCAL ADHESION ASSEMBLY%GOBP%GO:0051894		18	0.50938857	1.5096939	0.054446463	0.19584955	1.0	1948	tags=44%, list=15%, signal=52%	
REGULATION OF CARDIAC CONDUCTION%GOBP%GO:1903779	REGULATION OF CARDIAC CONDUCTION%GOBP%GO:1903779		20	0.49373138	1.5078243	0.047138046	0.19816759	1.0	1322	tags=25%, list=10%, signal=28%	
CARDIOGENESIS%REACTOME DATABASE ID RELEASE 81%9733709	CARDIOGENESIS%REACTOME DATABASE ID RELEASE 81%9733709		20	0.49251184	1.5075777	0.03914591	0.19814172	1.0	1810	tags=25%, list=14%, signal=29%	
AMEBOIDAL-TYPE CELL MIGRATION%GOBP%GO:0001667	AMEBOIDAL-TYPE CELL MIGRATION%GOBP%GO:0001667		105	0.3508542	1.5073316	0.0074626864	0.19807144	1.0	3460	tags=48%, list=26%, signal=64%	
HEXOSE METABOLIC PROCESS%GOBP%GO:0019318	HEXOSE METABOLIC PROCESS%GOBP%GO:0019318		76	0.36669648	1.5072261	0.013888889	0.19783606	1.0	3667	tags=42%, list=28%, signal=58%	
PHOSPHATIDYLCHOLINE METABOLIC PROCESS%GOBP%GO:0046470	PHOSPHATIDYLCHOLINE METABOLIC PROCESS%GOBP%GO:0046470		41	0.41398257	1.5068724	0.025848143	0.19796653	1.0	2240	tags=29%, list=17%, signal=35%	
DISEASES OF CARBOHYDRATE METABOLISM%REACTOME%R-HSA-5663084.5	DISEASES OF CARBOHYDRATE METABOLISM%REACTOME%R-HSA-5663084.5		30	0.4510683	1.5067937	0.033123028	0.19771588	1.0	2083	tags=43%, list=16%, signal=51%	
SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE	SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE		36	0.42459705	1.5062821	0.033546325	0.19805601	1.0	1088	tags=28%, list=8%, signal=30%	
DISEASES ASSOCIATED WITH O-GLYCOSYLATION OF PROTEINS%REACTOME%R-HSA-3906995.5	DISEASES ASSOCIATED WITH O-GLYCOSYLATION OF PROTEINS%REACTOME%R-HSA-3906995.5		47	0.40534535	1.5052257	0.03828484	0.19923346	1.0	2841	tags=38%, list=21%, signal=49%	
ENDOTHELIAL CELL DIFFERENTIATION%GOBP%GO:0045446	ENDOTHELIAL CELL DIFFERENTIATION%GOBP%GO:0045446		49	0.40776813	1.5048811	0.02511774	0.19935071	1.0	2615	tags=37%, list=20%, signal=46%	
POSITIVE REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0090100	POSITIVE REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0090100		66	0.37664622	1.5038756	0.02643857	0.2004425	1.0	2879	tags=38%, list=22%, signal=48%	
GLYCEROPHOSPHOLIPID BIOSYNTHETIC PROCESS%GOBP%GO:0046474	GLYCEROPHOSPHOLIPID BIOSYNTHETIC PROCESS%GOBP%GO:0046474		141	0.33609143	1.5032283	0.009395973	0.20105216	1.0	3771	tags=47%, list=28%, signal=65%	
STRESS FIBER ASSEMBLY%GOBP%GO:0043149	STRESS FIBER ASSEMBLY%GOBP%GO:0043149		15	0.5331442	1.5025262	0.051327433	0.20175685	1.0	3110	tags=60%, list=23%, signal=78%	
REGULATION OF TRANSMEMBRANE TRANSPORT%GOBP%GO:0034762	REGULATION OF TRANSMEMBRANE TRANSPORT%GOBP%GO:0034762		264	0.31071964	1.5024956	0.0012484394	0.20141551	1.0	2752	tags=27%, list=21%, signal=34%	
EYE PHOTORECEPTOR CELL DIFFERENTIATION%GOBP%GO:0001754	EYE PHOTORECEPTOR CELL DIFFERENTIATION%GOBP%GO:0001754		19	0.5004423	1.5023015	0.033613447	0.20130421	1.0	1603	tags=32%, list=12%, signal=36%	
NUCLEAR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0141193	NUCLEAR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0141193		40	0.41604725	1.5019972	0.029173419	0.20139314	1.0	1542	tags=30%, list=12%, signal=34%	
REGULATION OF PROTEIN SECRETION%GOBP%GO:0050708	REGULATION OF PROTEIN SECRETION%GOBP%GO:0050708		141	0.33448717	1.5011069	0.0013774105	0.20233469	1.0	3456	tags=39%, list=26%, signal=52%	
COLLAGEN CATABOLIC PROCESS%GOBP%GO:0030574	COLLAGEN CATABOLIC PROCESS%GOBP%GO:0030574		30	0.44772807	1.5010101	0.045	0.20208615	1.0	2417	tags=37%, list=18%, signal=45%	
MITOCHONDRIAL TRANSPORT%GOBP%GO:0006839	MITOCHONDRIAL TRANSPORT%GOBP%GO:0006839		95	0.35419115	1.500712	0.007256894	0.20209984	1.0	2125	tags=28%, list=16%, signal=34%	
REGULATION OF FOCAL ADHESION ASSEMBLY%GOBP%GO:0051893	REGULATION OF FOCAL ADHESION ASSEMBLY%GOBP%GO:0051893		48	0.40109733	1.4999979	0.018404908	0.20272546	1.0	1603	tags=31%, list=12%, signal=35%	
REGULATION OF MITOCHONDRIAL MEMBRANE POTENTIAL%GOBP%GO:0051881	REGULATION OF MITOCHONDRIAL MEMBRANE POTENTIAL%GOBP%GO:0051881		32	0.4331545	1.499693	0.034591194	0.2027807	1.0	2133	tags=44%, list=16%, signal=52%	
REGULATION OF HEART RATE%GOBP%GO:0002027	REGULATION OF HEART RATE%GOBP%GO:0002027		68	0.37892202	1.4993819	0.018237082	0.20286754	1.0	2633	tags=32%, list=20%, signal=40%	
POSITIVE REGULATION OF CATION TRANSMEMBRANE TRANSPORT%GOBP%GO:1904064	POSITIVE REGULATION OF CATION TRANSMEMBRANE TRANSPORT%GOBP%GO:1904064		78	0.36689705	1.4993212	0.02346041	0.2025793	1.0	3465	tags=37%, list=26%, signal=50%	
REGULATION OF MUSCLE ADAPTATION%GOBP%GO:0043502	REGULATION OF MUSCLE ADAPTATION%GOBP%GO:0043502		35	0.4269664	1.4985121	0.027072757	0.20343542	1.0	1938	tags=29%, list=15%, signal=33%	
D-<I>MYO< I>-INOSITOL (1,4,5)-TRISPHOSPHATE BIOSYNTHESIS%BIOCYC%PWY-6351	D-<I>MYO< I>-INOSITOL (1,4,5)-TRISPHOSPHATE BIOSYNTHESIS%BIOCYC%PWY-6351		20	0.49352828	1.4984152	0.05372617	0.20320061	1.0	3735	tags=70%, list=28%, signal=97%	
PID_THROMBIN_PAR1_PATHWAY%MSIGDB_C2%PID_THROMBIN_PAR1_PATHWAY	PID_THROMBIN_PAR1_PATHWAY%MSIGDB_C2%PID_THROMBIN_PAR1_PATHWAY		27	0.45342088	1.4967029	0.054817274	0.20538905	1.0	3151	tags=52%, list=24%, signal=68%	
REGULATION OF CHOLESTEROL TRANSPORT%GOBP%GO:0032374	REGULATION OF CHOLESTEROL TRANSPORT%GOBP%GO:0032374		38	0.42265734	1.4962398	0.019512195	0.20567131	1.0	3214	tags=37%, list=24%, signal=48%	
PHARYNGEAL SYSTEM DEVELOPMENT%GOBP%GO:0060037	PHARYNGEAL SYSTEM DEVELOPMENT%GOBP%GO:0060037		15	0.5327021	1.4955565	0.055755395	0.20624302	1.0	2005	tags=47%, list=15%, signal=55%	
REGULATION OF EXTRACELLULAR MATRIX ASSEMBLY%GOBP%GO:1901201	REGULATION OF EXTRACELLULAR MATRIX ASSEMBLY%GOBP%GO:1901201		15	0.53110373	1.4950371	0.06315789	0.20662104	1.0	1707	tags=47%, list=13%, signal=53%	
POSITIVE REGULATION OF PROTEIN SECRETION%GOBP%GO:0050714	POSITIVE REGULATION OF PROTEIN SECRETION%GOBP%GO:0050714		73	0.37115228	1.4948096	0.026745914	0.20655803	1.0	3852	tags=47%, list=29%, signal=65%	
DIACYLGLYCEROL METABOLIC PROCESS%GOBP%GO:0046339	DIACYLGLYCEROL METABOLIC PROCESS%GOBP%GO:0046339		15	0.51589096	1.494723	0.05245347	0.20631656	1.0	93	tags=20%, list=1%, signal=20%	
CARDIAC MUSCLE CELL DIFFERENTIATION%GOBP%GO:0055007	CARDIAC MUSCLE CELL DIFFERENTIATION%GOBP%GO:0055007		42	0.41423398	1.4946914	0.032310177	0.20596227	1.0	2110	tags=33%, list=16%, signal=39%	
NEGATIVE REGULATION OF LIPID TRANSPORT%GOBP%GO:0032369	NEGATIVE REGULATION OF LIPID TRANSPORT%GOBP%GO:0032369		19	0.503517	1.4939531	0.05237316	0.20669125	1.0	1212	tags=26%, list=9%, signal=29%	
DETERMINATION OF BILATERAL SYMMETRY%GOBP%GO:0009855	DETERMINATION OF BILATERAL SYMMETRY%GOBP%GO:0009855		48	0.4016537	1.4939023	0.017432647	0.20639169	1.0	1931	tags=27%, list=14%, signal=32%	
MESENCHYMAL CELL DIFFERENTIATION%GOBP%GO:0048762	MESENCHYMAL CELL DIFFERENTIATION%GOBP%GO:0048762		101	0.349967	1.4937005	0.004451039	0.20629467	1.0	1948	tags=27%, list=15%, signal=31%	
SYNTHESIS OF PC%REACTOME%R-HSA-1483191.6	SYNTHESIS OF PC%REACTOME%R-HSA-1483191.6		19	0.49445468	1.493173	0.06132879	0.20667799	1.0	3074	tags=53%, list=23%, signal=68%	
ACTIN CYTOSKELETON ORGANIZATION%GOBP%GO:0030036	ACTIN CYTOSKELETON ORGANIZATION%GOBP%GO:0030036		359	0.29977867	1.492471	0.0011947431	0.20734729	1.0	2410	tags=28%, list=18%, signal=33%	
POSITIVE REGULATION OF HORMONE SECRETION%GOBP%GO:0046887	POSITIVE REGULATION OF HORMONE SECRETION%GOBP%GO:0046887		66	0.37850246	1.4923204	0.016129032	0.20718826	1.0	3575	tags=38%, list=27%, signal=52%	
NEGATIVE REGULATION OF CALCIUM ION TRANSPORT%GOBP%GO:0051926	NEGATIVE REGULATION OF CALCIUM ION TRANSPORT%GOBP%GO:0051926		38	0.41702837	1.4919515	0.034267914	0.20739023	1.0	2176	tags=32%, list=16%, signal=38%	
HS-GAG BIOSYNTHESIS%REACTOME%R-HSA-2022928.5	HS-GAG BIOSYNTHESIS%REACTOME%R-HSA-2022928.5		22	0.48059523	1.4911959	0.04	0.20814563	1.0	1690	tags=41%, list=13%, signal=47%	
NRP1 TRIGGERED SIGNALING PATHWAYS IN PANCREATIC CANCER %WIKIPATHWAYS_20240510%WP5144%HOMO SAPIENS	NRP1 TRIGGERED SIGNALING PATHWAYS IN PANCREATIC CANCER %WIKIPATHWAYS_20240510%WP5144%HOMO SAPIENS		42	0.4194318	1.4908355	0.03069467	0.20831558	1.0	1989	tags=33%, list=15%, signal=39%	
PLASMA LIPOPROTEIN ASSEMBLY%REACTOME%R-HSA-8963898.3	PLASMA LIPOPROTEIN ASSEMBLY%REACTOME%R-HSA-8963898.3		15	0.5242864	1.4885148	0.06282722	0.21146062	1.0	3536	tags=60%, list=27%, signal=82%	
REGULATION OF SMALL GTPASE MEDIATED SIGNAL TRANSDUCTION%GOBP%GO:0051056	REGULATION OF SMALL GTPASE MEDIATED SIGNAL TRANSDUCTION%GOBP%GO:0051056		181	0.31842855	1.4883515	0.0	0.2113178	1.0	2081	tags=27%, list=16%, signal=32%	
INTRACELLULAR STEROID HORMONE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0030518	INTRACELLULAR STEROID HORMONE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0030518		40	0.41604725	1.4871954	0.035369776	0.21271768	1.0	1542	tags=30%, list=12%, signal=34%	
AXON GUIDANCE MEDIATED BY SLIT ROBO%PANTHER PATHWAY%P00008	AXON GUIDANCE MEDIATED BY SLIT ROBO%PANTHER PATHWAY%P00008		15	0.5289939	1.4868287	0.0625	0.21285614	1.0	1391	tags=33%, list=10%, signal=37%	
PROTEIN-LIPID COMPLEX ORGANIZATION%GOBP%GO:0071825	PROTEIN-LIPID COMPLEX ORGANIZATION%GOBP%GO:0071825		40	0.40930125	1.4864216	0.032608695	0.21307288	1.0	3329	tags=45%, list=25%, signal=60%	
MONOATOMIC CATION HOMEOSTASIS%GOBP%GO:0055080	MONOATOMIC CATION HOMEOSTASIS%GOBP%GO:0055080		284	0.3059997	1.4857703	0.0012658228	0.21371424	1.0	2780	tags=30%, list=21%, signal=37%	
EPITHELIAL TUBE FORMATION%GOBP%GO:0072175	EPITHELIAL TUBE FORMATION%GOBP%GO:0072175		40	0.41401267	1.4857446	0.027118644	0.21335524	1.0	2288	tags=35%, list=17%, signal=42%	
POSITIVE REGULATION OF POTASSIUM ION TRANSPORT%GOBP%GO:0043268	POSITIVE REGULATION OF POTASSIUM ION TRANSPORT%GOBP%GO:0043268		21	0.47755656	1.4853717	0.053633217	0.21354768	1.0	2284	tags=38%, list=17%, signal=46%	
REGULATION OF HEART CONTRACTION%GOBP%GO:0008016	REGULATION OF HEART CONTRACTION%GOBP%GO:0008016		132	0.33111653	1.4852743	0.0027739252	0.21335748	1.0	2284	tags=27%, list=17%, signal=32%	
REGULATION OF MONONUCLEAR CELL MIGRATION%GOBP%GO:0071675	REGULATION OF MONONUCLEAR CELL MIGRATION%GOBP%GO:0071675		88	0.3529913	1.4848555	0.020802377	0.21365567	1.0	2810	tags=34%, list=21%, signal=43%	
OSTEOARTHRITIC CHONDROCYTE HYPERTROPHY%WIKIPATHWAYS_20240510%WP5373%HOMO SAPIENS	OSTEOARTHRITIC CHONDROCYTE HYPERTROPHY%WIKIPATHWAYS_20240510%WP5373%HOMO SAPIENS		38	0.417361	1.4842908	0.032258064	0.21422338	1.0	2680	tags=42%, list=20%, signal=53%	
ENDOPLASMIC RETICULUM CALCIUM ION HOMEOSTASIS%GOBP%GO:0032469	ENDOPLASMIC RETICULUM CALCIUM ION HOMEOSTASIS%GOBP%GO:0032469		17	0.5038327	1.484222	0.054329373	0.21394397	1.0	2069	tags=41%, list=16%, signal=49%	
REGULATION OF MEMBRANE POTENTIAL%GOBP%GO:0042391	REGULATION OF MEMBRANE POTENTIAL%GOBP%GO:0042391		244	0.31202537	1.4840158	0.0025608195	0.21388845	1.0	2683	tags=29%, list=20%, signal=36%	
ROLE OF PHOSPHOLIPIDS IN PHAGOCYTOSIS%REACTOME DATABASE ID RELEASE 81%2029485	ROLE OF PHOSPHOLIPIDS IN PHAGOCYTOSIS%REACTOME DATABASE ID RELEASE 81%2029485		24	0.46551442	1.4836503	0.03846154	0.21404889	1.0	2092	tags=50%, list=16%, signal=59%	
REGULATION OF SYSTEM PROCESS%GOBP%GO:0044057	REGULATION OF SYSTEM PROCESS%GOBP%GO:0044057		300	0.3003276	1.4829433	0.0	0.21474762	1.0	2313	tags=23%, list=17%, signal=28%	
REGULATION OF PROTEIN LOCALIZATION TO CELL PERIPHERY%GOBP%GO:1904375	REGULATION OF PROTEIN LOCALIZATION TO CELL PERIPHERY%GOBP%GO:1904375		87	0.35870102	1.4829342	0.024464833	0.21438426	1.0	2190	tags=30%, list=16%, signal=36%	
