NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
DNA-TEMPLATED TRANSCRIPTION%GOBP%GO:0006351	DNA-TEMPLATED TRANSCRIPTION%GOBP%GO:0006351		275	-0.27080932	-1.4656599	0.0	0.27575338	1.0	3443	tags=36%, list=26%, signal=48%	
RNA POLYMERASE III TRANSCRIPTION INITIATION FROM TYPE 2 PROMOTER%REACTOME%R-HSA-76066.4	RNA POLYMERASE III TRANSCRIPTION INITIATION FROM TYPE 2 PROMOTER%REACTOME%R-HSA-76066.4		21	-0.43840674	-1.4654052	0.037406486	0.2754328	1.0	4143	tags=57%, list=31%, signal=83%	
POSITIVE REGULATION OF DNA REPLICATION%GOBP%GO:0045740	POSITIVE REGULATION OF DNA REPLICATION%GOBP%GO:0045740		28	-0.40166986	-1.4646329	0.061032865	0.27602947	1.0	4189	tags=57%, list=31%, signal=83%	
IONOTROPIC GLUTAMATE RECEPTOR PATHWAY%PANTHER PATHWAY%P00037	IONOTROPIC GLUTAMATE RECEPTOR PATHWAY%PANTHER PATHWAY%P00037		31	-0.39788714	-1.4627343	0.045783132	0.27868515	1.0	4902	tags=58%, list=37%, signal=92%	
OPIOID PROENKEPHALIN PATHWAY%PANTHER PATHWAY%P05915	OPIOID PROENKEPHALIN PATHWAY%PANTHER PATHWAY%P05915		16	-0.47785142	-1.4619099	0.06081081	0.2792033	1.0	1331	tags=31%, list=10%, signal=35%	
NEGATIVE REGULATION OF MITOTIC NUCLEAR DIVISION%GOBP%GO:0045839	NEGATIVE REGULATION OF MITOTIC NUCLEAR DIVISION%GOBP%GO:0045839		31	-0.40190607	-1.4613296	0.05109489	0.27943313	1.0	3689	tags=55%, list=28%, signal=76%	
TOLL LIKE RECEPTOR 9 (TLR9) CASCADE%REACTOME%R-HSA-168138.5	TOLL LIKE RECEPTOR 9 (TLR9) CASCADE%REACTOME%R-HSA-168138.5		87	-0.3165812	-1.460655	0.011173184	0.27982312	1.0	2063	tags=32%, list=15%, signal=38%	
IL1 AND MEGAKARYOCYTES IN OBESITY%WIKIPATHWAYS_20240510%WP2865%HOMO SAPIENS	IL1 AND MEGAKARYOCYTES IN OBESITY%WIKIPATHWAYS_20240510%WP2865%HOMO SAPIENS		18	-0.46609372	-1.4604244	0.06828194	0.27946323	1.0	1089	tags=28%, list=8%, signal=30%	
SIGNAL AMPLIFICATION%REACTOME DATABASE ID RELEASE 81%392518	SIGNAL AMPLIFICATION%REACTOME DATABASE ID RELEASE 81%392518		25	-0.4112811	-1.4591508	0.06923077	0.28073347	1.0	1331	tags=32%, list=10%, signal=35%	
CHROMOSOME SEGREGATION%GOBP%GO:0007059	CHROMOSOME SEGREGATION%GOBP%GO:0007059		184	-0.28264713	-1.4585351	0.0038461538	0.28098142	1.0	3915	tags=42%, list=29%, signal=58%	
POST-TRANSCRIPTIONAL GENE SILENCING%GOBP%GO:0016441	POST-TRANSCRIPTIONAL GENE SILENCING%GOBP%GO:0016441		33	-0.39063868	-1.4580841	0.045	0.2809696	1.0	3138	tags=39%, list=24%, signal=51%	
RNA POLYMERASE III TRANSCRIPTION INITIATION%REACTOME%R-HSA-76046.4	RNA POLYMERASE III TRANSCRIPTION INITIATION%REACTOME%R-HSA-76046.4		30	-0.40379065	-1.4569533	0.052238807	0.28225297	1.0	4143	tags=53%, list=31%, signal=77%	
NEGATIVE REGULATION OF BLOOD PRESSURE%GOBP%GO:0045776	NEGATIVE REGULATION OF BLOOD PRESSURE%GOBP%GO:0045776		17	-0.4667411	-1.4562751	0.069711536	0.28269598	1.0	4325	tags=59%, list=32%, signal=87%	
DNA REPLICATION%REACTOME DATABASE ID RELEASE 81%69306	DNA REPLICATION%REACTOME DATABASE ID RELEASE 81%69306		107	-0.30118734	-1.4555432	0.012698413	0.283198	1.0	3667	tags=40%, list=28%, signal=55%	
RNA EXPORT FROM NUCLEUS%GOBP%GO:0006405	RNA EXPORT FROM NUCLEUS%GOBP%GO:0006405		62	-0.33593285	-1.4539312	0.02586207	0.28536126	1.0	4457	tags=52%, list=33%, signal=77%	
BIOCARTA_CELLCYCLE_PATHWAY%MSIGDB_C2%BIOCARTA_CELLCYCLE_PATHWAY	BIOCARTA_CELLCYCLE_PATHWAY%MSIGDB_C2%BIOCARTA_CELLCYCLE_PATHWAY		19	-0.4416103	-1.4501941	0.053488374	0.29100242	1.0	3061	tags=53%, list=23%, signal=68%	
PID_E2F_PATHWAY%MSIGDB_C2%PID_E2F_PATHWAY	PID_E2F_PATHWAY%MSIGDB_C2%PID_E2F_PATHWAY		54	-0.3438282	-1.4500415	0.035230353	0.29044196	1.0	2942	tags=37%, list=22%, signal=47%	
PID_AURORA_A_PATHWAY%MSIGDB_C2%PID_AURORA_A_PATHWAY	PID_AURORA_A_PATHWAY%MSIGDB_C2%PID_AURORA_A_PATHWAY		20	-0.44246897	-1.4487535	0.061124694	0.29195562	1.0	3928	tags=55%, list=29%, signal=78%	
RIBONUCLEOPROTEIN COMPLEX BIOGENESIS%GOBP%GO:0022613	RIBONUCLEOPROTEIN COMPLEX BIOGENESIS%GOBP%GO:0022613		276	-0.26103252	-1.4483778	0.0	0.29186955	1.0	4511	tags=40%, list=34%, signal=60%	
ATF-2 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATF-2 TRANSCRIPTION FACTOR NETWORK	ATF-2 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATF-2 TRANSCRIPTION FACTOR NETWORK		55	-0.343669	-1.4460323	0.01734104	0.29549065	1.0	2783	tags=44%, list=21%, signal=55%	
NUCLEAR DIVISION%GOBP%GO:0000280	NUCLEAR DIVISION%GOBP%GO:0000280		171	-0.28096288	-1.4437739	0.012711864	0.29886326	1.0	4309	tags=45%, list=32%, signal=66%	
SYNTHESIS OF BILE ACIDS AND BILE SALTS%REACTOME%R-HSA-192105.4	SYNTHESIS OF BILE ACIDS AND BILE SALTS%REACTOME%R-HSA-192105.4		26	-0.4104074	-1.4431404	0.057291668	0.29916653	1.0	1409	tags=27%, list=11%, signal=30%	
HSF1-DEPENDENT TRANSACTIVATION%REACTOME%R-HSA-3371571.3	HSF1-DEPENDENT TRANSACTIVATION%REACTOME%R-HSA-3371571.3		20	-0.43364578	-1.4428301	0.05637255	0.29895765	1.0	1082	tags=25%, list=8%, signal=27%	
CANONICAL NF-KAPPAB PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CANONICAL NF-KAPPAB PATHWAY	CANONICAL NF-KAPPAB PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CANONICAL NF-KAPPAB PATHWAY		21	-0.43381417	-1.4397086	0.052505966	0.30396524	1.0	2477	tags=43%, list=19%, signal=53%	
CELLULAR RESPONSE TO IONIZING RADIATION%GOBP%GO:0071479	CELLULAR RESPONSE TO IONIZING RADIATION%GOBP%GO:0071479		43	-0.3600118	-1.4390986	0.052197803	0.30435178	1.0	2556	tags=37%, list=19%, signal=46%	
ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20240510%WP673%HOMO SAPIENS	ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20240510%WP673%HOMO SAPIENS		66	-0.334458	-1.4390666	0.022408964	0.30359688	1.0	2712	tags=44%, list=20%, signal=55%	
FC-EPSILON RECEPTOR SIGNALING PATHWAY%GOBP%GO:0038095	FC-EPSILON RECEPTOR SIGNALING PATHWAY%GOBP%GO:0038095		23	-0.41559315	-1.4387642	0.07379135	0.30332285	1.0	2813	tags=48%, list=21%, signal=61%	
EGF RECEPTOR (ERBB1) SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EGF RECEPTOR (ERBB1) SIGNALING PATHWAY	EGF RECEPTOR (ERBB1) SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EGF RECEPTOR (ERBB1) SIGNALING PATHWAY		32	-0.38386178	-1.4365273	0.06849315	0.3068684	1.0	3270	tags=56%, list=25%, signal=74%	
G1 S TRANSITION%REACTOME DATABASE ID RELEASE 81%69206	G1 S TRANSITION%REACTOME DATABASE ID RELEASE 81%69206		111	-0.30181214	-1.4362502	0.010380623	0.30658907	1.0	4260	tags=47%, list=32%, signal=68%	
MRNA 3'-END PROCESSING%REACTOME DATABASE ID RELEASE 81%72187	MRNA 3'-END PROCESSING%REACTOME DATABASE ID RELEASE 81%72187		46	-0.35999376	-1.4347262	0.042016808	0.30863753	1.0	2837	tags=35%, list=21%, signal=44%	
TRAF6 MEDIATED IRF7 ACTIVATION%REACTOME DATABASE ID RELEASE 81%933541	TRAF6 MEDIATED IRF7 ACTIVATION%REACTOME DATABASE ID RELEASE 81%933541		18	-0.4488843	-1.4341512	0.06845966	0.30898312	1.0	4310	tags=61%, list=32%, signal=90%	
LATE PHASE OF HIV LIFE CYCLE%REACTOME%R-HSA-162599.4	LATE PHASE OF HIV LIFE CYCLE%REACTOME%R-HSA-162599.4		108	-0.2933315	-1.4338728	0.016949153	0.30864412	1.0	4486	tags=50%, list=34%, signal=75%	
UNTITLED%PANTHER PATHWAY%P05916	UNTITLED%PANTHER PATHWAY%P05916		18	-0.44778356	-1.4331946	0.06682578	0.30912128	1.0	1331	tags=28%, list=10%, signal=31%	
REGULATION OF CELL KILLING%GOBP%GO:0031341	REGULATION OF CELL KILLING%GOBP%GO:0031341		76	-0.31640399	-1.430399	0.009063444	0.3138798	1.0	3836	tags=43%, list=29%, signal=61%	
REGULATION OF CENTRIOLE REPLICATION%GOBP%GO:0046599	REGULATION OF CENTRIOLE REPLICATION%GOBP%GO:0046599		17	-0.460055	-1.4302825	0.07125307	0.3132856	1.0	3028	tags=41%, list=23%, signal=53%	
CELLULAR RESPONSE TO HYPOXIA%GOBP%GO:0071456	CELLULAR RESPONSE TO HYPOXIA%GOBP%GO:0071456		66	-0.32595974	-1.4283025	0.020289855	0.3162635	1.0	1739	tags=27%, list=13%, signal=31%	
TRAF6 MEDIATED INDUCTION OF NFKB AND MAP KINASES UPON TLR7 8 OR 9 ACTIVATION%REACTOME%R-HSA-975138.5	TRAF6 MEDIATED INDUCTION OF NFKB AND MAP KINASES UPON TLR7 8 OR 9 ACTIVATION%REACTOME%R-HSA-975138.5		83	-0.31170425	-1.4282452	0.023972603	0.3155534	1.0	2063	tags=33%, list=15%, signal=38%	
SELENOCYSTEINE SYNTHESIS%REACTOME%R-HSA-2408557.4	SELENOCYSTEINE SYNTHESIS%REACTOME%R-HSA-2408557.4		44	-0.35916105	-1.4252554	0.03723404	0.320548	1.0	4097	tags=50%, list=31%, signal=72%	
MICROTUBULE CYTOSKELETON ORGANIZATION INVOLVED IN MITOSIS%GOBP%GO:1902850	MICROTUBULE CYTOSKELETON ORGANIZATION INVOLVED IN MITOSIS%GOBP%GO:1902850		98	-0.3005454	-1.4251404	0.013793103	0.31994316	1.0	3884	tags=46%, list=29%, signal=64%	
MYD88 DEPENDENT CASCADE INITIATED ON ENDOSOME%REACTOME DATABASE ID RELEASE 81%975155	MYD88 DEPENDENT CASCADE INITIATED ON ENDOSOME%REACTOME DATABASE ID RELEASE 81%975155		84	-0.30915308	-1.4250575	0.01618123	0.31924847	1.0	2063	tags=32%, list=15%, signal=38%	
POSITIVE REGULATION OF MIRNA METABOLIC PROCESS%GOBP%GO:2000630	POSITIVE REGULATION OF MIRNA METABOLIC PROCESS%GOBP%GO:2000630		46	-0.35177034	-1.4246383	0.043956045	0.31924677	1.0	2328	tags=33%, list=17%, signal=39%	
TP53 REGULATES TRANSCRIPTION OF ADDITIONAL CELL CYCLE GENES WHOSE EXACT ROLE IN THE P53 PATHWAY REMAIN UNCERTAIN%REACTOME%R-HSA-6804115.2	TP53 REGULATES TRANSCRIPTION OF ADDITIONAL CELL CYCLE GENES WHOSE EXACT ROLE IN THE P53 PATHWAY REMAIN UNCERTAIN%REACTOME%R-HSA-6804115.2		16	-0.4701023	-1.4238656	0.06930693	0.3199708	1.0	3138	tags=56%, list=24%, signal=73%	
MYD88 CASCADE INITIATED ON PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 81%975871	MYD88 CASCADE INITIATED ON PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 81%975871		79	-0.3143901	-1.422605	0.0371517	0.32166	1.0	2063	tags=34%, list=15%, signal=40%	
POSITIVE REGULATION OF T-HELPER CELL DIFFERENTIATION%GOBP%GO:0045624	POSITIVE REGULATION OF T-HELPER CELL DIFFERENTIATION%GOBP%GO:0045624		18	-0.45328668	-1.4212557	0.06772009	0.32349905	1.0	1397	tags=33%, list=10%, signal=37%	
VIRAL RELEASE FROM HOST CELL%GOBP%GO:0019076	VIRAL RELEASE FROM HOST CELL%GOBP%GO:0019076		24	-0.4092077	-1.421206	0.06872038	0.32277656	1.0	3680	tags=54%, list=28%, signal=75%	
PHYSICO CHEMICAL FEATURES AND TOXICITY ASSOCIATED PATHWAYS%WIKIPATHWAYS_20240510%WP3680%HOMO SAPIENS	PHYSICO CHEMICAL FEATURES AND TOXICITY ASSOCIATED PATHWAYS%WIKIPATHWAYS_20240510%WP3680%HOMO SAPIENS		48	-0.34452084	-1.4200256	0.0433526	0.32426238	1.0	2712	tags=44%, list=20%, signal=55%	
MTORC1-MEDIATED SIGNALLING%REACTOME%R-HSA-166208.5	MTORC1-MEDIATED SIGNALLING%REACTOME%R-HSA-166208.5		17	-0.44742814	-1.4171246	0.07862408	0.32938334	1.0	3331	tags=47%, list=25%, signal=63%	
FOXO-MEDIATED TRANSCRIPTION%REACTOME%R-HSA-9614085.3	FOXO-MEDIATED TRANSCRIPTION%REACTOME%R-HSA-9614085.3		59	-0.33715388	-1.4168023	0.039106146	0.32924324	1.0	2396	tags=32%, list=18%, signal=39%	
NUCLEAR CHROMOSOME SEGREGATION%GOBP%GO:0098813	NUCLEAR CHROMOSOME SEGREGATION%GOBP%GO:0098813		135	-0.28488508	-1.4165612	0.007017544	0.3288956	1.0	3713	tags=39%, list=28%, signal=53%	
SWITCHING OF ORIGINS TO A POST-REPLICATIVE STATE%REACTOME%R-HSA-69052.6	SWITCHING OF ORIGINS TO A POST-REPLICATIVE STATE%REACTOME%R-HSA-69052.6		73	-0.32368526	-1.4164433	0.027522936	0.32831034	1.0	3667	tags=41%, list=28%, signal=56%	
REGULATION OF INTERLEUKIN-17 PRODUCTION%GOBP%GO:0032660	REGULATION OF INTERLEUKIN-17 PRODUCTION%GOBP%GO:0032660		30	-0.3873507	-1.4163226	0.06619386	0.32771736	1.0	3154	tags=47%, list=24%, signal=61%	
POSITIVE REGULATION OF CELL CYCLE%GOBP%GO:0045787	POSITIVE REGULATION OF CELL CYCLE%GOBP%GO:0045787		205	-0.2656437	-1.4143059	0.0	0.3306745	1.0	4041	tags=47%, list=30%, signal=66%	
ACTIVATION OF BH3-ONLY PROTEINS%REACTOME%R-HSA-114452.5	ACTIVATION OF BH3-ONLY PROTEINS%REACTOME%R-HSA-114452.5		27	-0.4004861	-1.4135073	0.062992126	0.3313969	1.0	3380	tags=56%, list=25%, signal=74%	
NEDDYLATION%REACTOME%R-HSA-8951664.7	NEDDYLATION%REACTOME%R-HSA-8951664.7		166	-0.27098995	-1.4132655	0.0072202166	0.33097446	1.0	3488	tags=36%, list=26%, signal=48%	
AMYOTROPHIC LATERAL SCLEROSIS ALS %WIKIPATHWAYS_20240510%WP2447%HOMO SAPIENS	AMYOTROPHIC LATERAL SCLEROSIS ALS %WIKIPATHWAYS_20240510%WP2447%HOMO SAPIENS		23	-0.40737602	-1.4129063	0.066831686	0.33086786	1.0	2310	tags=35%, list=17%, signal=42%	
PID_ATR_PATHWAY%MSIGDB_C2%PID_ATR_PATHWAY	PID_ATR_PATHWAY%MSIGDB_C2%PID_ATR_PATHWAY		29	-0.39680445	-1.4123704	0.046753246	0.3311084	1.0	5501	tags=72%, list=41%, signal=123%	
TOLL LIKE RECEPTOR 3 (TLR3) CASCADE%REACTOME%R-HSA-168164.6	TOLL LIKE RECEPTOR 3 (TLR3) CASCADE%REACTOME%R-HSA-168164.6		88	-0.30311576	-1.4117038	0.014285714	0.33157834	1.0	2063	tags=32%, list=15%, signal=37%	
TOLL LIKE RECEPTOR 5 (TLR5) CASCADE%REACTOME%R-HSA-168176.3	TOLL LIKE RECEPTOR 5 (TLR5) CASCADE%REACTOME%R-HSA-168176.3		79	-0.3143901	-1.4115438	0.029498525	0.33107832	1.0	2063	tags=34%, list=15%, signal=40%	
CIRCADIAN CLOCK%REACTOME DATABASE ID RELEASE 81%400253	CIRCADIAN CLOCK%REACTOME DATABASE ID RELEASE 81%400253		58	-0.33310407	-1.40996	0.028985508	0.33341768	1.0	1396	tags=24%, list=10%, signal=27%	
CELECOXIB ACTION PATHWAY%SMPDB%SMP0000096	CELECOXIB ACTION PATHWAY%SMPDB%SMP0000096		26	-0.38994002	-1.4095943	0.050890584	0.33331	1.0	1207	tags=27%, list=9%, signal=30%	
SIGNALING BY EGFR IN CANCER%REACTOME%R-HSA-1643713.3	SIGNALING BY EGFR IN CANCER%REACTOME%R-HSA-1643713.3		21	-0.41582924	-1.4091407	0.075187966	0.33353657	1.0	3338	tags=62%, list=25%, signal=82%	
TOLL LIKE RECEPTOR 10 (TLR10) CASCADE%REACTOME%R-HSA-168142.3	TOLL LIKE RECEPTOR 10 (TLR10) CASCADE%REACTOME%R-HSA-168142.3		79	-0.3143901	-1.40911	0.030303031	0.33278233	1.0	2063	tags=34%, list=15%, signal=40%	
POSITIVE REGULATION OF MIRNA TRANSCRIPTION%GOBP%GO:1902895	POSITIVE REGULATION OF MIRNA TRANSCRIPTION%GOBP%GO:1902895		42	-0.35476354	-1.4087523	0.036414567	0.33274525	1.0	2328	tags=33%, list=17%, signal=40%	
REGULATION OF APC C ACTIVATORS BETWEEN G1 S AND EARLY ANAPHASE%REACTOME%R-HSA-176408.6	REGULATION OF APC C ACTIVATORS BETWEEN G1 S AND EARLY ANAPHASE%REACTOME%R-HSA-176408.6		63	-0.32527655	-1.406002	0.054945055	0.33750507	1.0	3689	tags=44%, list=28%, signal=61%	
BIOCARTA_IL1R_PATHWAY%MSIGDB_C2%BIOCARTA_IL1R_PATHWAY	BIOCARTA_IL1R_PATHWAY%MSIGDB_C2%BIOCARTA_IL1R_PATHWAY		23	-0.41137516	-1.4050615	0.072289154	0.3384859	1.0	2712	tags=43%, list=20%, signal=54%	
PID_MTOR_4PATHWAY%MSIGDB_C2%PID_MTOR_4PATHWAY	PID_MTOR_4PATHWAY%MSIGDB_C2%PID_MTOR_4PATHWAY		48	-0.34844127	-1.4048021	0.048	0.33822536	1.0	2320	tags=40%, list=17%, signal=48%	
TBC RABGAPS%REACTOME%R-HSA-8854214.2	TBC RABGAPS%REACTOME%R-HSA-8854214.2		31	-0.37989062	-1.4035606	0.05925926	0.34003788	1.0	2913	tags=48%, list=22%, signal=62%	
PREFOLDIN MEDIATED TRANSFER OF SUBSTRATE TO CCT TRIC%REACTOME DATABASE ID RELEASE 81%389957	PREFOLDIN MEDIATED TRANSFER OF SUBSTRATE TO CCT TRIC%REACTOME DATABASE ID RELEASE 81%389957		24	-0.41191086	-1.4032496	0.08235294	0.33980927	1.0	5187	tags=50%, list=39%, signal=82%	
HISTAMINE H2 RECEPTOR MEDIATED SIGNALING PATHWAY%PANTHER PATHWAY%P04386	HISTAMINE H2 RECEPTOR MEDIATED SIGNALING PATHWAY%PANTHER PATHWAY%P04386		18	-0.44819337	-1.4023262	0.09512195	0.34089676	1.0	1294	tags=33%, list=10%, signal=37%	
THYROID STIMULATING HORMONE TSH SIGNALING PATHWAY%WIKIPATHWAYS_20240510%WP2032%HOMO SAPIENS	THYROID STIMULATING HORMONE TSH SIGNALING PATHWAY%WIKIPATHWAYS_20240510%WP2032%HOMO SAPIENS		45	-0.3413944	-1.401691	0.06332454	0.34142047	1.0	2155	tags=38%, list=16%, signal=45%	
RECEPTOR METABOLIC PROCESS%GOBP%GO:0043112	RECEPTOR METABOLIC PROCESS%GOBP%GO:0043112		23	-0.4103218	-1.4015888	0.077283375	0.340887	1.0	2890	tags=39%, list=22%, signal=50%	
INTERACTIONS OF VPR WITH HOST CELLULAR PROTEINS%REACTOME%R-HSA-176033.4	INTERACTIONS OF VPR WITH HOST CELLULAR PROTEINS%REACTOME%R-HSA-176033.4		30	-0.39010578	-1.4005182	0.077747986	0.34219062	1.0	4394	tags=57%, list=33%, signal=84%	
BETA1 ADRENERGIC RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P04377	BETA1 ADRENERGIC RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P04377		18	-0.43906215	-1.3996546	0.086124405	0.3432006	1.0	1294	tags=33%, list=10%, signal=37%	
EXPRESSION AND TRANSLOCATION OF OLFACTORY RECEPTORS%REACTOME%R-HSA-9752946.3	EXPRESSION AND TRANSLOCATION OF OLFACTORY RECEPTORS%REACTOME%R-HSA-9752946.3		38	-0.35742366	-1.3996403	0.06382979	0.34240863	1.0	6504	tags=71%, list=49%, signal=138%	
COPI-INDEPENDENT GOLGI-TO-ER RETROGRADE TRAFFIC%REACTOME DATABASE ID RELEASE 81%6811436	COPI-INDEPENDENT GOLGI-TO-ER RETROGRADE TRAFFIC%REACTOME DATABASE ID RELEASE 81%6811436		30	-0.3874021	-1.3989339	0.0678392	0.3430719	1.0	2917	tags=43%, list=22%, signal=55%	
SIGNALING BY NON-RECEPTOR TYROSINE KINASES%REACTOME%R-HSA-9006927.5	SIGNALING BY NON-RECEPTOR TYROSINE KINASES%REACTOME%R-HSA-9006927.5		44	-0.34778097	-1.3980315	0.05801105	0.34402427	1.0	3365	tags=50%, list=25%, signal=67%	
EXIT FROM HOST CELL%GOBP%GO:0035891	EXIT FROM HOST CELL%GOBP%GO:0035891		24	-0.4092077	-1.3975939	0.0721393	0.34407258	1.0	3680	tags=54%, list=28%, signal=75%	
REGULATION OF EARLY ENDOSOME TO LATE ENDOSOME TRANSPORT%GOBP%GO:2000641	REGULATION OF EARLY ENDOSOME TO LATE ENDOSOME TRANSPORT%GOBP%GO:2000641		16	-0.46482512	-1.3968838	0.08980583	0.34479502	1.0	1349	tags=38%, list=10%, signal=42%	
POSITIVE REGULATION OF NF-KAPPAB TRANSCRIPTION FACTOR ACTIVITY%GOBP%GO:0051092	POSITIVE REGULATION OF NF-KAPPAB TRANSCRIPTION FACTOR ACTIVITY%GOBP%GO:0051092		105	-0.29488465	-1.396841	0.013071896	0.34409288	1.0	1388	tags=22%, list=10%, signal=24%	
TOLL LIKE RECEPTOR 7 8 (TLR7 8) CASCADE%REACTOME%R-HSA-168181.8	TOLL LIKE RECEPTOR 7 8 (TLR7 8) CASCADE%REACTOME%R-HSA-168181.8		85	-0.3055214	-1.3953358	0.028901733	0.34645957	1.0	2063	tags=32%, list=15%, signal=37%	
KISSPEPTIN KISSPEPTIN RECEPTOR SYSTEM IN THE OVARY%WIKIPATHWAYS_20240510%WP4871%HOMO SAPIENS	KISSPEPTIN KISSPEPTIN RECEPTOR SYSTEM IN THE OVARY%WIKIPATHWAYS_20240510%WP4871%HOMO SAPIENS		29	-0.3830705	-1.3946697	0.085365854	0.3470383	1.0	296	tags=17%, list=2%, signal=18%	
SYNTHESIS OF LEUKOTRIENES (LT) AND EOXINS (EX)%REACTOME%R-HSA-2142691.4	SYNTHESIS OF LEUKOTRIENES (LT) AND EOXINS (EX)%REACTOME%R-HSA-2142691.4		16	-0.45359245	-1.3944021	0.081018515	0.34680918	1.0	1177	tags=25%, list=9%, signal=27%	
TRIGLYCERIDE METABOLISM%REACTOME%R-HSA-8979227.2	TRIGLYCERIDE METABOLISM%REACTOME%R-HSA-8979227.2		24	-0.40380937	-1.3940269	0.0725	0.34676683	1.0	369	tags=21%, list=3%, signal=21%	
GLYCOLYSIS%REACTOME%R-HSA-70171.8	GLYCOLYSIS%REACTOME%R-HSA-70171.8		61	-0.3239396	-1.3936911	0.04057971	0.34664634	1.0	4451	tags=51%, list=33%, signal=76%	
RNA POLYMERASE III TRANSCRIPTION INITIATION FROM TYPE 1 PROMOTER%REACTOME%R-HSA-76061.4	RNA POLYMERASE III TRANSCRIPTION INITIATION FROM TYPE 1 PROMOTER%REACTOME%R-HSA-76061.4		22	-0.41779038	-1.393501	0.08275862	0.34622195	1.0	4143	tags=55%, list=31%, signal=79%	
G0 AND EARLY G1%REACTOME%R-HSA-1538133.5	G0 AND EARLY G1%REACTOME%R-HSA-1538133.5		22	-0.41627258	-1.39345	0.09692671	0.34555015	1.0	2942	tags=50%, list=22%, signal=64%	
SPECIFICATION OF THE NEURAL PLATE BORDER%REACTOME DATABASE ID RELEASE 81%9834899	SPECIFICATION OF THE NEURAL PLATE BORDER%REACTOME DATABASE ID RELEASE 81%9834899		15	-0.46813226	-1.3923482	0.10638298	0.34718475	1.0	946	tags=27%, list=7%, signal=29%	
DNA DAMAGE RESPONSE%WIKIPATHWAYS_20240510%WP707%HOMO SAPIENS	DNA DAMAGE RESPONSE%WIKIPATHWAYS_20240510%WP707%HOMO SAPIENS		52	-0.33449754	-1.3915269	0.044444446	0.34810853	1.0	3433	tags=46%, list=26%, signal=62%	
PID_RHODOPSIN_PATHWAY%MSIGDB_C2%PID_RHODOPSIN_PATHWAY	PID_RHODOPSIN_PATHWAY%MSIGDB_C2%PID_RHODOPSIN_PATHWAY		15	-0.45695642	-1.3912774	0.111872144	0.34783718	1.0	1241	tags=27%, list=9%, signal=29%	
CELLULAR ROLES OF ANTHRAX TOXIN%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CELLULAR ROLES OF ANTHRAX TOXIN	CELLULAR ROLES OF ANTHRAX TOXIN%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CELLULAR ROLES OF ANTHRAX TOXIN		17	-0.4454374	-1.391265	0.09656652	0.34706596	1.0	2813	tags=47%, list=21%, signal=60%	
COHESIN COMPLEX CORNELIA DE LANGE SYNDROME%WIKIPATHWAYS_20240510%WP5117%HOMO SAPIENS	COHESIN COMPLEX CORNELIA DE LANGE SYNDROME%WIKIPATHWAYS_20240510%WP5117%HOMO SAPIENS		20	-0.42445877	-1.3905824	0.09975062	0.3477005	1.0	2323	tags=40%, list=17%, signal=48%	
POSITIVE REGULATION OF CYTOKINESIS%GOBP%GO:0032467	POSITIVE REGULATION OF CYTOKINESIS%GOBP%GO:0032467		38	-0.35765374	-1.3905418	0.05191257	0.347012	1.0	3711	tags=50%, list=28%, signal=69%	
ATM SIGNALING IN DEVELOPMENT AND DISEASE %WIKIPATHWAYS_20240510%WP3878%HOMO SAPIENS	ATM SIGNALING IN DEVELOPMENT AND DISEASE %WIKIPATHWAYS_20240510%WP3878%HOMO SAPIENS		34	-0.36322665	-1.3897902	0.03937008	0.3478239	1.0	1995	tags=29%, list=15%, signal=35%	
TRANSCRIPTION ELONGATION BY RNA POLYMERASE II%GOBP%GO:0006368	TRANSCRIPTION ELONGATION BY RNA POLYMERASE II%GOBP%GO:0006368		21	-0.42017812	-1.3880548	0.0939759	0.35050008	1.0	2399	tags=43%, list=18%, signal=52%	
BIOCARTA_PYK2_PATHWAY%MSIGDB_C2%BIOCARTA_PYK2_PATHWAY	BIOCARTA_PYK2_PATHWAY%MSIGDB_C2%BIOCARTA_PYK2_PATHWAY		22	-0.40909892	-1.3880379	0.08715596	0.34973642	1.0	2712	tags=50%, list=20%, signal=63%	
