NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
EPIDERMIS DEVELOPMENT%GOBP%GO:0008544	EPIDERMIS DEVELOPMENT%GOBP%GO:0008544		111	0.52835894	1.4074681	0.029142857	0.19072545	1.0	2672	tags=36%, list=18%, signal=44%	
ALPHA6BETA4INTEGRIN%IOB%ALPHA6BETA4INTEGRIN	ALPHA6BETA4INTEGRIN%IOB%ALPHA6BETA4INTEGRIN		44	0.58341557	1.4068882	0.056932352	0.1915088	1.0	1743	tags=27%, list=12%, signal=31%	
EPH-EPHRIN MEDIATED REPULSION OF CELLS%REACTOME DATABASE ID RELEASE 83%3928665	EPH-EPHRIN MEDIATED REPULSION OF CELLS%REACTOME DATABASE ID RELEASE 83%3928665		44	0.5822358	1.405891	0.0596817	0.19291009	1.0	2281	tags=39%, list=16%, signal=46%	
BLOOD VESSEL DIAMETER MAINTENANCE%GOBP%GO:0097746	BLOOD VESSEL DIAMETER MAINTENANCE%GOBP%GO:0097746		47	0.5875776	1.4056569	0.055776894	0.19312693	1.0	2729	tags=47%, list=19%, signal=58%	
NEGATIVE REGULATION OF ERK1 AND ERK2 CASCADE%GOBP%GO:0070373	NEGATIVE REGULATION OF ERK1 AND ERK2 CASCADE%GOBP%GO:0070373		42	0.5897729	1.405639	0.05377049	0.19301312	1.0	1393	tags=24%, list=10%, signal=26%	
SIALIC ACID METABOLISM%REACTOME%R-HSA-4085001.2	SIALIC ACID METABOLISM%REACTOME%R-HSA-4085001.2		30	0.62201875	1.4052209	0.057454545	0.19351842	1.0	2228	tags=37%, list=15%, signal=43%	
UROGENITAL SYSTEM DEVELOPMENT%GOBP%GO:0001655	UROGENITAL SYSTEM DEVELOPMENT%GOBP%GO:0001655		16	0.6996862	1.4048407	0.084269665	0.19396852	1.0	2538	tags=56%, list=18%, signal=68%	
ENDOTHELIN PATHWAYS%WIKIPATHWAYS_20220510%WP2197%HOMO SAPIENS	ENDOTHELIN PATHWAYS%WIKIPATHWAYS_20220510%WP2197%HOMO SAPIENS		20	0.6616128	1.4046963	0.08070715	0.19405417	1.0	3204	tags=50%, list=22%, signal=64%	
PHENOL-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0018958	PHENOL-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0018958		23	0.65231687	1.4045771	0.075712144	0.19409342	1.0	1741	tags=35%, list=12%, signal=39%	
POSITIVE REGULATION OF ALCOHOL BIOSYNTHETIC PROCESS%GOBP%GO:1902932	POSITIVE REGULATION OF ALCOHOL BIOSYNTHETIC PROCESS%GOBP%GO:1902932		11	0.7464414	1.4042178	0.07290804	0.19452624	1.0	2970	tags=55%, list=21%, signal=69%	
NEGATIVE REGULATION OF GLUCOSE TRANSMEMBRANE TRANSPORT%GOBP%GO:0010829	NEGATIVE REGULATION OF GLUCOSE TRANSMEMBRANE TRANSPORT%GOBP%GO:0010829		10	0.74863636	1.4040161	0.08818493	0.19468816	1.0	612	tags=20%, list=4%, signal=21%	
CELLULAR HEXOSE TRANSPORT%REACTOME%R-HSA-189200.5	CELLULAR HEXOSE TRANSPORT%REACTOME%R-HSA-189200.5		12	0.7364057	1.4036297	0.07820299	0.19516674	1.0	1093	tags=33%, list=8%, signal=36%	
REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE%GOBP%GO:0003073	REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE%GOBP%GO:0003073		40	0.5961965	1.4035594	0.061989103	0.19513161	1.0	2062	tags=33%, list=14%, signal=38%	
FLUID TRANSPORT%GOBP%GO:0042044	FLUID TRANSPORT%GOBP%GO:0042044		13	0.71991783	1.4032634	0.08906882	0.19545192	1.0	738	tags=23%, list=5%, signal=24%	
GASTRIN SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP4659%HOMO SAPIENS	GASTRIN SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP4659%HOMO SAPIENS		87	0.5353638	1.4030808	0.033195022	0.19559957	1.0	1605	tags=28%, list=11%, signal=31%	
INTERMEDIATE FILAMENT-BASED PROCESS%GOBP%GO:0045103	INTERMEDIATE FILAMENT-BASED PROCESS%GOBP%GO:0045103		34	0.60333586	1.4025629	0.07878369	0.19628437	1.0	2081	tags=32%, list=14%, signal=38%	
POTASSIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0071805	POTASSIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0071805		74	0.54160786	1.4025139	0.03599756	0.19621316	1.0	2048	tags=22%, list=14%, signal=25%	
APICAL JUNCTION ASSEMBLY%GOBP%GO:0043297	APICAL JUNCTION ASSEMBLY%GOBP%GO:0043297		42	0.5804418	1.4014152	0.05886333	0.1978697	1.0	1203	tags=21%, list=8%, signal=23%	
PROTEIN LOCALIZATION TO EXTRACELLULAR REGION%GOBP%GO:0071692	PROTEIN LOCALIZATION TO EXTRACELLULAR REGION%GOBP%GO:0071692		54	0.56928205	1.4012375	0.057971016	0.19802023	1.0	2114	tags=31%, list=15%, signal=37%	
REGULATION OF REGULATORY NCRNA PROCESSING%GOBP%GO:0070920	REGULATION OF REGULATORY NCRNA PROCESSING%GOBP%GO:0070920		10	0.75330365	1.4011885	0.09046455	0.19795077	1.0	77	tags=10%, list=1%, signal=10%	
CYCLIC-NUCLEOTIDE-MEDIATED SIGNALING%GOBP%GO:0019935	CYCLIC-NUCLEOTIDE-MEDIATED SIGNALING%GOBP%GO:0019935		28	0.6299953	1.4011558	0.0726257	0.1978538	1.0	2674	tags=54%, list=19%, signal=66%	
REGULATION OF PSEUDOPODIUM ASSEMBLY%GOBP%GO:0031272	REGULATION OF PSEUDOPODIUM ASSEMBLY%GOBP%GO:0031272		11	0.7363545	1.4008842	0.08020478	0.19814831	1.0	1284	tags=36%, list=9%, signal=40%	
AMYLOID-BETA CLEARANCE%GOBP%GO:0097242	AMYLOID-BETA CLEARANCE%GOBP%GO:0097242		23	0.6482183	1.4004805	0.07492582	0.19864452	1.0	453	tags=17%, list=3%, signal=18%	
REGULATION OF BLOOD VESSEL ENDOTHELIAL CELL MIGRATION%GOBP%GO:0043535	REGULATION OF BLOOD VESSEL ENDOTHELIAL CELL MIGRATION%GOBP%GO:0043535		69	0.55286515	1.4001912	0.040565457	0.19898535	1.0	2619	tags=36%, list=18%, signal=44%	
RHOBTB1 GTPASE CYCLE%REACTOME DATABASE ID RELEASE 83%9013422	RHOBTB1 GTPASE CYCLE%REACTOME DATABASE ID RELEASE 83%9013422		23	0.6509506	1.39975	0.06735751	0.19954482	1.0	1469	tags=22%, list=10%, signal=24%	
POSITIVE REGULATION OF P38MAPK CASCADE%GOBP%GO:1900745	POSITIVE REGULATION OF P38MAPK CASCADE%GOBP%GO:1900745		24	0.64733875	1.3993821	0.07475944	0.20000419	1.0	986	tags=25%, list=7%, signal=27%	
POSITIVE REGULATION OF GLYCOGEN BIOSYNTHETIC PROCESS%GOBP%GO:0045725	POSITIVE REGULATION OF GLYCOGEN BIOSYNTHETIC PROCESS%GOBP%GO:0045725		12	0.72384596	1.3983799	0.091366306	0.20150542	1.0	2792	tags=75%, list=19%, signal=93%	
POSITIVE REGULATION OF LIPID METABOLIC PROCESS%GOBP%GO:0045834	POSITIVE REGULATION OF LIPID METABOLIC PROCESS%GOBP%GO:0045834		93	0.52904034	1.3981469	0.02838557	0.20173532	1.0	1997	tags=32%, list=14%, signal=37%	
SIGNALING BY EGFR%REACTOME DATABASE ID RELEASE 83%177929	SIGNALING BY EGFR%REACTOME DATABASE ID RELEASE 83%177929		44	0.5754505	1.3978012	0.05511811	0.20216274	1.0	2709	tags=34%, list=19%, signal=42%	
BMP SIGNALING IN EYELID DEVELOPMENT%WIKIPATHWAYS_20220510%WP3927%HOMO SAPIENS	BMP SIGNALING IN EYELID DEVELOPMENT%WIKIPATHWAYS_20220510%WP3927%HOMO SAPIENS		15	0.7060448	1.3976024	0.07660962	0.20234299	1.0	2151	tags=33%, list=15%, signal=39%	
VESICLE-MEDIATED TRANSPORT IN SYNAPSE%GOBP%GO:0099003	VESICLE-MEDIATED TRANSPORT IN SYNAPSE%GOBP%GO:0099003		74	0.5502798	1.3975126	0.041894354	0.20233715	1.0	2722	tags=38%, list=19%, signal=46%	
REGULATION OF CAMP-DEPENDENT PROTEIN KINASE ACTIVITY%GOBP%GO:2000479	REGULATION OF CAMP-DEPENDENT PROTEIN KINASE ACTIVITY%GOBP%GO:2000479		13	0.70786834	1.3974943	0.093698174	0.20221302	1.0	2616	tags=46%, list=18%, signal=56%	
REGULATION OF BLOOD PRESSURE%GOBP%GO:0008217	REGULATION OF BLOOD PRESSURE%GOBP%GO:0008217		72	0.5453119	1.3972228	0.036240786	0.20250969	1.0	2062	tags=32%, list=14%, signal=37%	
CELL VOLUME HOMEOSTASIS%GOBP%GO:0006884	CELL VOLUME HOMEOSTASIS%GOBP%GO:0006884		21	0.6587362	1.3971229	0.083088234	0.20251776	1.0	1607	tags=33%, list=11%, signal=37%	
FACTORS AND PATHWAYS AFFECTING INSULIN-LIKE GROWTH FACTOR (IGF1)-AKT SIGNALING%WIKIPATHWAYS_20220510%WP3850%HOMO SAPIENS	FACTORS AND PATHWAYS AFFECTING INSULIN-LIKE GROWTH FACTOR (IGF1)-AKT SIGNALING%WIKIPATHWAYS_20220510%WP3850%HOMO SAPIENS		24	0.63983226	1.397085	0.08327025	0.20242055	1.0	836	tags=17%, list=6%, signal=18%	
REGULATION OF BICELLULAR TIGHT JUNCTION ASSEMBLY%GOBP%GO:2000810	REGULATION OF BICELLULAR TIGHT JUNCTION ASSEMBLY%GOBP%GO:2000810		16	0.6887705	1.39698	0.07570978	0.2024367	1.0	1469	tags=31%, list=10%, signal=35%	
DEACTIVATION OF THE BETA-CATENIN TRANSACTIVATING COMPLEX%REACTOME DATABASE ID RELEASE 83%3769402	DEACTIVATION OF THE BETA-CATENIN TRANSACTIVATING COMPLEX%REACTOME DATABASE ID RELEASE 83%3769402		38	0.59445846	1.3959373	0.07472826	0.20399839	1.0	2482	tags=29%, list=17%, signal=35%	
SYNTHESIS OF BILE ACIDS AND BILE SALTS VIA 27-HYDROXYCHOLESTEROL%REACTOME DATABASE ID RELEASE 83%193807	SYNTHESIS OF BILE ACIDS AND BILE SALTS VIA 27-HYDROXYCHOLESTEROL%REACTOME DATABASE ID RELEASE 83%193807		10	0.7523582	1.39579	0.096006796	0.20409578	1.0	978	tags=20%, list=7%, signal=21%	
FAT CELL DIFFERENTIATION%GOBP%GO:0045444	FAT CELL DIFFERENTIATION%GOBP%GO:0045444		52	0.5715658	1.3957547	0.059322033	0.20400317	1.0	1945	tags=35%, list=13%, signal=40%	
NEURON PROJECTION ORGANIZATION%GOBP%GO:0106027	NEURON PROJECTION ORGANIZATION%GOBP%GO:0106027		33	0.603115	1.3955566	0.06786703	0.2041941	1.0	2491	tags=45%, list=17%, signal=55%	
ESTABLISHMENT OF ENDOTHELIAL BARRIER%GOBP%GO:0061028	ESTABLISHMENT OF ENDOTHELIAL BARRIER%GOBP%GO:0061028		28	0.6209942	1.3938366	0.07658959	0.20689613	1.0	976	tags=14%, list=7%, signal=15%	
AMPLIFICATION AND EXPANSION OF ONCOGENIC PATHWAYS AS METASTATIC TRAITS%WIKIPATHWAYS_20220510%WP3678%HOMO SAPIENS	AMPLIFICATION AND EXPANSION OF ONCOGENIC PATHWAYS AS METASTATIC TRAITS%WIKIPATHWAYS_20220510%WP3678%HOMO SAPIENS		10	0.7407004	1.3937101	0.10552764	0.20695056	1.0	1366	tags=40%, list=9%, signal=44%	
MUCIN CORE 1 AND CORE 2 <I>O< I>-GLYCOSYLATION%BIOCYC%PWY-7433	MUCIN CORE 1 AND CORE 2 <I>O< I>-GLYCOSYLATION%BIOCYC%PWY-7433		18	0.6805342	1.3935478	0.078078076	0.20706742	1.0	1141	tags=28%, list=8%, signal=30%	
REGULATION OF PROTEIN POLYMERIZATION%GOBP%GO:0032271	REGULATION OF PROTEIN POLYMERIZATION%GOBP%GO:0032271		121	0.5178767	1.3928733	0.018327607	0.20804234	1.0	2697	tags=31%, list=19%, signal=38%	
BMP2-WNT4-FOXO1 PATHWAY IN PRIMARY ENDOMETRIAL STROMAL CELL DIFFERENTIATION%WIKIPATHWAYS_20220510%WP3876%HOMO SAPIENS	BMP2-WNT4-FOXO1 PATHWAY IN PRIMARY ENDOMETRIAL STROMAL CELL DIFFERENTIATION%WIKIPATHWAYS_20220510%WP3876%HOMO SAPIENS		10	0.7508335	1.3928704	0.10092515	0.2078921	1.0	1414	tags=60%, list=10%, signal=66%	
VENTRICULAR CARDIAC MUSCLE CELL ACTION POTENTIAL%GOBP%GO:0086005	VENTRICULAR CARDIAC MUSCLE CELL ACTION POTENTIAL%GOBP%GO:0086005		14	0.7049599	1.3927113	0.09253247	0.208002	1.0	1531	tags=29%, list=11%, signal=32%	
REGULATION OF PLATELET AGGREGATION%GOBP%GO:0090330	REGULATION OF PLATELET AGGREGATION%GOBP%GO:0090330		19	0.66637176	1.3926713	0.08112206	0.2079166	1.0	430	tags=26%, list=3%, signal=27%	
SYNAPTIC VESICLE ENDOCYTOSIS%GOBP%GO:0048488	SYNAPTIC VESICLE ENDOCYTOSIS%GOBP%GO:0048488		40	0.58640885	1.3924496	0.062845305	0.20814039	1.0	2722	tags=38%, list=19%, signal=46%	
RESPONSE TO CARBOHYDRATE%GOBP%GO:0009743	RESPONSE TO CARBOHYDRATE%GOBP%GO:0009743		49	0.573898	1.3924115	0.047557004	0.20804687	1.0	1186	tags=18%, list=8%, signal=20%	
POSITIVE REGULATION OF PSEUDOPODIUM ASSEMBLY%GOBP%GO:0031274	POSITIVE REGULATION OF PSEUDOPODIUM ASSEMBLY%GOBP%GO:0031274		11	0.7363545	1.3923775	0.10750853	0.20795709	1.0	1284	tags=36%, list=9%, signal=40%	
BICELLULAR TIGHT JUNCTION ASSEMBLY%GOBP%GO:0070830	BICELLULAR TIGHT JUNCTION ASSEMBLY%GOBP%GO:0070830		35	0.59894	1.3921498	0.06550523	0.20818704	1.0	1189	tags=23%, list=8%, signal=25%	
RESPONSE TO ACID CHEMICAL%GOBP%GO:0001101	RESPONSE TO ACID CHEMICAL%GOBP%GO:0001101		27	0.62562704	1.3920463	0.06613947	0.20821165	1.0	778	tags=19%, list=5%, signal=20%	
ACTIN CYTOSKELETON REORGANIZATION%GOBP%GO:0031532	ACTIN CYTOSKELETON REORGANIZATION%GOBP%GO:0031532		49	0.56754905	1.391216	0.052731894	0.20944221	1.0	2139	tags=31%, list=15%, signal=36%	
INTESTINAL ABSORPTION%GOBP%GO:0050892	INTESTINAL ABSORPTION%GOBP%GO:0050892		15	0.6947361	1.391095	0.09083665	0.20947373	1.0	618	tags=20%, list=4%, signal=21%	
PLATELET AGGREGATION (PLUG FORMATION)%REACTOME DATABASE ID RELEASE 83%76009	PLATELET AGGREGATION (PLUG FORMATION)%REACTOME DATABASE ID RELEASE 83%76009		27	0.6256885	1.3907226	0.08315412	0.2099277	1.0	2619	tags=44%, list=18%, signal=54%	
PID_WNT_NONCANONICAL_PATHWAY%MSIGDB_C2%PID_WNT_NONCANONICAL_PATHWAY	PID_WNT_NONCANONICAL_PATHWAY%MSIGDB_C2%PID_WNT_NONCANONICAL_PATHWAY		24	0.6372492	1.3900408	0.068332106	0.21092317	1.0	2391	tags=38%, list=17%, signal=45%	
CELLULAR RESPONSE TO ACID CHEMICAL%GOBP%GO:0071229	CELLULAR RESPONSE TO ACID CHEMICAL%GOBP%GO:0071229		25	0.63361096	1.3898184	0.08439716	0.21116479	1.0	778	tags=20%, list=5%, signal=21%	
NEGATIVE REGULATION OF ANOIKIS%GOBP%GO:2000811	NEGATIVE REGULATION OF ANOIKIS%GOBP%GO:2000811		16	0.6830417	1.389435	0.08458498	0.21166185	1.0	1867	tags=44%, list=13%, signal=50%	
LENS DEVELOPMENT IN CAMERA-TYPE EYE%GOBP%GO:0002088	LENS DEVELOPMENT IN CAMERA-TYPE EYE%GOBP%GO:0002088		19	0.66302204	1.389248	0.07957154	0.21181874	1.0	2224	tags=53%, list=15%, signal=62%	
POSITIVE REGULATION OF FATTY ACID OXIDATION%GOBP%GO:0046321	POSITIVE REGULATION OF FATTY ACID OXIDATION%GOBP%GO:0046321		10	0.75202775	1.388681	0.10549259	0.21262935	1.0	1186	tags=40%, list=8%, signal=44%	
POSITIVE REGULATION OF PLASMA MEMBRANE BOUNDED CELL PROJECTION ASSEMBLY%GOBP%GO:0120034	POSITIVE REGULATION OF PLASMA MEMBRANE BOUNDED CELL PROJECTION ASSEMBLY%GOBP%GO:0120034		72	0.5385617	1.3886237	0.049382716	0.21257573	1.0	2212	tags=25%, list=15%, signal=29%	
BDNF%IOB%BDNF	BDNF%IOB%BDNF		11	0.7277253	1.3884082	0.09940017	0.21278124	1.0	1605	tags=36%, list=11%, signal=41%	
ENDOMETRIAL CANCER%WIKIPATHWAYS_20220510%WP4155%HOMO SAPIENS	ENDOMETRIAL CANCER%WIKIPATHWAYS_20220510%WP4155%HOMO SAPIENS		47	0.576989	1.3880334	0.058546435	0.21329522	1.0	1510	tags=21%, list=10%, signal=24%	
POSITIVE REGULATION OF RECEPTOR INTERNALIZATION%GOBP%GO:0002092	POSITIVE REGULATION OF RECEPTOR INTERNALIZATION%GOBP%GO:0002092		17	0.6808751	1.3879664	0.09448819	0.21325183	1.0	1177	tags=24%, list=8%, signal=26%	
REGULATION OF RELEASE OF SEQUESTERED CALCIUM ION INTO CYTOSOL%GOBP%GO:0051279	REGULATION OF RELEASE OF SEQUESTERED CALCIUM ION INTO CYTOSOL%GOBP%GO:0051279		43	0.57022274	1.3878207	0.075333335	0.21334095	1.0	976	tags=21%, list=7%, signal=22%	
BIOCARTA_GPCR_PATHWAY%MSIGDB_C2%BIOCARTA_GPCR_PATHWAY	BIOCARTA_GPCR_PATHWAY%MSIGDB_C2%BIOCARTA_GPCR_PATHWAY		21	0.6524114	1.3866539	0.09022556	0.21515942	1.0	3211	tags=52%, list=22%, signal=67%	
INTERLEUKIN-4 AND INTERLEUKIN-13 SIGNALING%REACTOME DATABASE ID RELEASE 83%6785807	INTERLEUKIN-4 AND INTERLEUKIN-13 SIGNALING%REACTOME DATABASE ID RELEASE 83%6785807		89	0.5254699	1.3865231	0.031927712	0.21521407	1.0	1575	tags=26%, list=11%, signal=29%	
SYNAPTIC_VESICLE_TRAFFICKING%PANTHER PATHWAY%P05734	SYNAPTIC_VESICLE_TRAFFICKING%PANTHER PATHWAY%P05734		15	0.69173914	1.3860596	0.10050251	0.2158346	1.0	2449	tags=47%, list=17%, signal=56%	
ADENYLATE CYCLASE-ACTIVATING ADRENERGIC RECEPTOR SIGNALING PATHWAY%GOBP%GO:0071880	ADENYLATE CYCLASE-ACTIVATING ADRENERGIC RECEPTOR SIGNALING PATHWAY%GOBP%GO:0071880		10	0.74716467	1.3858547	0.09581882	0.2160288	1.0	2616	tags=60%, list=18%, signal=73%	
ISOPRENOID METABOLIC PROCESS%GOBP%GO:0006720	ISOPRENOID METABOLIC PROCESS%GOBP%GO:0006720		67	0.54718566	1.3857404	0.056234717	0.21606204	1.0	729	tags=12%, list=5%, signal=13%	
POSTSYNAPTIC MEMBRANE ORGANIZATION%GOBP%GO:0001941	POSTSYNAPTIC MEMBRANE ORGANIZATION%GOBP%GO:0001941		13	0.7133261	1.3856628	0.08877722	0.2160376	1.0	1877	tags=46%, list=13%, signal=53%	
POSITIVE REGULATION OF STEROID BIOSYNTHETIC PROCESS%GOBP%GO:0010893	POSITIVE REGULATION OF STEROID BIOSYNTHETIC PROCESS%GOBP%GO:0010893		13	0.7069241	1.3856142	0.10120482	0.21596579	1.0	2970	tags=54%, list=21%, signal=68%	
POSITIVE REGULATION OF HEART GROWTH%GOBP%GO:0060421	POSITIVE REGULATION OF HEART GROWTH%GOBP%GO:0060421		16	0.6850468	1.3855236	0.10073111	0.21596552	1.0	1934	tags=44%, list=13%, signal=50%	
POSITIVE REGULATION OF ORGAN GROWTH%GOBP%GO:0046622	POSITIVE REGULATION OF ORGAN GROWTH%GOBP%GO:0046622		16	0.6850468	1.3854622	0.087539434	0.21591347	1.0	1934	tags=44%, list=13%, signal=50%	
DOWNSTREAM SIGNALING OF ACTIVATED FGFR4%REACTOME%R-HSA-5654716.1	DOWNSTREAM SIGNALING OF ACTIVATED FGFR4%REACTOME%R-HSA-5654716.1		15	0.6899322	1.3854342	0.08835341	0.21580647	1.0	2454	tags=53%, list=17%, signal=64%	
MODULATION OF CHEMICAL SYNAPTIC TRANSMISSION%GOBP%GO:0050804	MODULATION OF CHEMICAL SYNAPTIC TRANSMISSION%GOBP%GO:0050804		180	0.4987689	1.3850526	0.020032486	0.21631259	1.0	2737	tags=33%, list=19%, signal=40%	
S1P RECEPTOR SIGNAL TRANSDUCTION%WIKIPATHWAYS_20220510%WP26%HOMO SAPIENS	S1P RECEPTOR SIGNAL TRANSDUCTION%WIKIPATHWAYS_20220510%WP26%HOMO SAPIENS		15	0.6935652	1.3845958	0.090981014	0.2169271	1.0	2829	tags=60%, list=20%, signal=75%	
NEGATIVE REGULATION OF OSTEOCLAST DIFFERENTIATION%GOBP%GO:0045671	NEGATIVE REGULATION OF OSTEOCLAST DIFFERENTIATION%GOBP%GO:0045671		18	0.67359674	1.3841974	0.08582375	0.21743049	1.0	1515	tags=33%, list=10%, signal=37%	
NEURAL TUBE FORMATION%GOBP%GO:0001841	NEURAL TUBE FORMATION%GOBP%GO:0001841		35	0.5984304	1.3841624	0.06945381	0.21733472	1.0	1841	tags=23%, list=13%, signal=26%	
REGULATION OF TRANS-SYNAPTIC SIGNALING%GOBP%GO:0099177	REGULATION OF TRANS-SYNAPTIC SIGNALING%GOBP%GO:0099177		181	0.50005674	1.3839179	0.014523937	0.21759526	1.0	2737	tags=33%, list=19%, signal=40%	
NEGATIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:1903170	NEGATIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:1903170		28	0.619319	1.3828896	0.082972586	0.21915537	1.0	1508	tags=18%, list=10%, signal=20%	
MITRAL VALVE DEVELOPMENT%GOBP%GO:0003174	MITRAL VALVE DEVELOPMENT%GOBP%GO:0003174		11	0.736901	1.3828181	0.1	0.21912545	1.0	2885	tags=73%, list=20%, signal=91%	
POSITIVE REGULATION OF NEURON PROJECTION DEVELOPMENT%GOBP%GO:0010976	POSITIVE REGULATION OF NEURON PROJECTION DEVELOPMENT%GOBP%GO:0010976		71	0.5387729	1.3828081	0.044930175	0.21898705	1.0	1933	tags=27%, list=13%, signal=31%	
PRIMARY NEURAL TUBE FORMATION%GOBP%GO:0014020	PRIMARY NEURAL TUBE FORMATION%GOBP%GO:0014020		35	0.5984304	1.3827184	0.07488087	0.21899106	1.0	1841	tags=23%, list=13%, signal=26%	
POSITIVE REGULATION OF PROTEIN KINASE B SIGNALING%GOBP%GO:0051897	POSITIVE REGULATION OF PROTEIN KINASE B SIGNALING%GOBP%GO:0051897		78	0.5345768	1.382534	0.04833837	0.21915399	1.0	1466	tags=23%, list=10%, signal=26%	
HEMATOPOIETIC OR LYMPHOID ORGAN DEVELOPMENT%GOBP%GO:0048534	HEMATOPOIETIC OR LYMPHOID ORGAN DEVELOPMENT%GOBP%GO:0048534		22	0.64159477	1.3819251	0.078947365	0.22002107	1.0	2148	tags=41%, list=15%, signal=48%	
PRESYNAPTIC ENDOCYTOSIS%GOBP%GO:0140238	PRESYNAPTIC ENDOCYTOSIS%GOBP%GO:0140238		40	0.58640885	1.3814921	0.07108681	0.22062	1.0	2722	tags=38%, list=19%, signal=46%	
BLADDER CANCER%WIKIPATHWAYS_20220510%WP2828%HOMO SAPIENS	BLADDER CANCER%WIKIPATHWAYS_20220510%WP2828%HOMO SAPIENS		32	0.6079952	1.3814795	0.06123869	0.22048423	1.0	684	tags=16%, list=5%, signal=16%	
REGULATION OF SMOOTH MUSCLE CONTRACTION%GOBP%GO:0006940	REGULATION OF SMOOTH MUSCLE CONTRACTION%GOBP%GO:0006940		18	0.6669031	1.381305	0.08237986	0.22061768	1.0	970	tags=28%, list=7%, signal=30%	
O-GLYCAN PROCESSING%GOBP%GO:0016266	O-GLYCAN PROCESSING%GOBP%GO:0016266		35	0.5949791	1.3812953	0.081875436	0.22047608	1.0	2420	tags=34%, list=17%, signal=41%	
ADULT LOCOMOTORY BEHAVIOR%GOBP%GO:0008344	ADULT LOCOMOTORY BEHAVIOR%GOBP%GO:0008344		10	0.7501698	1.3810848	0.107359305	0.22068997	1.0	2152	tags=40%, list=15%, signal=47%	
VITAMIN A AND CAROTENOID METABOLISM%WIKIPATHWAYS_20220510%WP716%HOMO SAPIENS	VITAMIN A AND CAROTENOID METABOLISM%WIKIPATHWAYS_20220510%WP716%HOMO SAPIENS		25	0.6250529	1.3806009	0.096313015	0.22138181	1.0	995	tags=16%, list=7%, signal=17%	
REGULATION OF SUBSTRATE ADHESION-DEPENDENT CELL SPREADING%GOBP%GO:1900024	REGULATION OF SUBSTRATE ADHESION-DEPENDENT CELL SPREADING%GOBP%GO:1900024		43	0.5693224	1.3801669	0.076872535	0.22194979	1.0	2139	tags=37%, list=15%, signal=44%	
BIOCARTA_INTEGRIN_PATHWAY%MSIGDB_C2%BIOCARTA_INTEGRIN_PATHWAY	BIOCARTA_INTEGRIN_PATHWAY%MSIGDB_C2%BIOCARTA_INTEGRIN_PATHWAY		25	0.6282986	1.3800946	0.07681053	0.22191529	1.0	2659	tags=36%, list=18%, signal=44%	
REGULATION OF VESICLE FUSION%GOBP%GO:0031338	REGULATION OF VESICLE FUSION%GOBP%GO:0031338		10	0.73849916	1.379895	0.09756097	0.22207981	1.0	2538	tags=70%, list=18%, signal=85%	
HYPERTROPHY MODEL%WIKIPATHWAYS_20220510%WP516%HOMO SAPIENS	HYPERTROPHY MODEL%WIKIPATHWAYS_20220510%WP516%HOMO SAPIENS		13	0.70229626	1.378635	0.102024294	0.224077	1.0	1256	tags=23%, list=9%, signal=25%	
NEGATIVE REGULATION OF PLATELET-DERIVED GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0010642	NEGATIVE REGULATION OF PLATELET-DERIVED GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0010642		10	0.73872364	1.3782085	0.10197087	0.22465943	1.0	1330	tags=40%, list=9%, signal=44%	
SIGNALING BY NOTCH1%REACTOME DATABASE ID RELEASE 83%1980143	SIGNALING BY NOTCH1%REACTOME DATABASE ID RELEASE 83%1980143		68	0.5388206	1.3781432	0.048367593	0.22461206	1.0	2610	tags=31%, list=18%, signal=38%	
ACTIVATION OF THE AP-1 FAMILY OF TRANSCRIPTION FACTORS%REACTOME DATABASE ID RELEASE 83%450341	ACTIVATION OF THE AP-1 FAMILY OF TRANSCRIPTION FACTORS%REACTOME DATABASE ID RELEASE 83%450341		10	0.7348459	1.378005	0.095659874	0.22468899	1.0	2997	tags=60%, list=21%, signal=76%	
BIOCARTA_TGFB_PATHWAY%MSIGDB_C2%BIOCARTA_TGFB_PATHWAY	BIOCARTA_TGFB_PATHWAY%MSIGDB_C2%BIOCARTA_TGFB_PATHWAY		12	0.7195829	1.3778051	0.11508951	0.22486539	1.0	2996	tags=50%, list=21%, signal=63%	
ABC TRANSPORTERS IN LIPID HOMEOSTASIS%REACTOME DATABASE ID RELEASE 83%1369062	ABC TRANSPORTERS IN LIPID HOMEOSTASIS%REACTOME DATABASE ID RELEASE 83%1369062		13	0.6879556	1.3777437	0.10678808	0.22480519	1.0	1991	tags=31%, list=14%, signal=36%	
