NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
VIRAL PROTEIN PROCESSING%GOBP%GO:0019082	VIRAL PROTEIN PROCESSING%GOBP%GO:0019082		28	0.53314584	1.4135777	0.081018515	0.2321533	1.0	3038	tags=36%, list=20%, signal=44%	
TRANSLESION SYNTHESIS BY POLK%REACTOME%R-HSA-5655862.2	TRANSLESION SYNTHESIS BY POLK%REACTOME%R-HSA-5655862.2		17	0.6060318	1.4133352	0.08350731	0.23222962	1.0	3358	tags=47%, list=22%, signal=60%	
MEIOSIS I CELL CYCLE PROCESS%GOBP%GO:0061982	MEIOSIS I CELL CYCLE PROCESS%GOBP%GO:0061982		51	0.481714	1.4131104	0.04888889	0.2323256	1.0	2624	tags=37%, list=17%, signal=45%	
RECEPTOR INTERNALIZATION%GOBP%GO:0031623	RECEPTOR INTERNALIZATION%GOBP%GO:0031623		50	0.48602334	1.4129032	0.03931204	0.23237742	1.0	1240	tags=18%, list=8%, signal=19%	
ATM SIGNALING PATHWAY%WIKIPATHWAYS_20240510%WP2516%HOMO SAPIENS	ATM SIGNALING PATHWAY%WIKIPATHWAYS_20240510%WP2516%HOMO SAPIENS		34	0.5164179	1.4123893	0.07009346	0.23290163	1.0	3903	tags=50%, list=25%, signal=67%	
TRANSLATION OF STRUCTURAL PROTEINS%REACTOME%R-HSA-9683701.6	TRANSLATION OF STRUCTURAL PROTEINS%REACTOME%R-HSA-9683701.6		28	0.5391666	1.4122889	0.059602648	0.23281062	1.0	1832	tags=21%, list=12%, signal=24%	
GPCRS OTHER%WIKIPATHWAYS_20240510%WP117%HOMO SAPIENS	GPCRS OTHER%WIKIPATHWAYS_20240510%WP117%HOMO SAPIENS		32	0.52266157	1.4122125	0.039443154	0.2327069	1.0	3544	tags=44%, list=23%, signal=57%	
TRANSLESION SYNTHESIS BY REV1%REACTOME%R-HSA-110312.3	TRANSLESION SYNTHESIS BY REV1%REACTOME%R-HSA-110312.3		16	0.6184109	1.4119376	0.09049774	0.23285607	1.0	3358	tags=50%, list=22%, signal=64%	
NEGATIVE REGULATION OF SIGNAL TRANSDUCTION IN ABSENCE OF LIGAND%GOBP%GO:1901099	NEGATIVE REGULATION OF SIGNAL TRANSDUCTION IN ABSENCE OF LIGAND%GOBP%GO:1901099		16	0.6086217	1.4119011	0.086864404	0.23266082	1.0	1797	tags=25%, list=12%, signal=28%	
VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0048010	VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0048010		28	0.5352854	1.4118584	0.08108108	0.23245606	1.0	3521	tags=46%, list=23%, signal=60%	
REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010717	REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010717		88	0.44171858	1.4116436	0.02955665	0.23250958	1.0	3470	tags=44%, list=22%, signal=57%	
CAMERA-TYPE EYE DEVELOPMENT%GOBP%GO:0043010	CAMERA-TYPE EYE DEVELOPMENT%GOBP%GO:0043010		97	0.42831498	1.41163	0.019851116	0.23227853	1.0	2758	tags=38%, list=18%, signal=46%	
GLOMERULUS DEVELOPMENT%GOBP%GO:0032835	GLOMERULUS DEVELOPMENT%GOBP%GO:0032835		36	0.51743186	1.411604	0.07126949	0.2320641	1.0	3289	tags=44%, list=21%, signal=56%	
REGULATION OF CARDIOCYTE DIFFERENTIATION%GOBP%GO:1905207	REGULATION OF CARDIOCYTE DIFFERENTIATION%GOBP%GO:1905207		18	0.5962928	1.4109129	0.10229645	0.23290698	1.0	1572	tags=44%, list=10%, signal=49%	
METAPHASE CHROMOSOME ALIGNMENT%GOBP%GO:0051310	METAPHASE CHROMOSOME ALIGNMENT%GOBP%GO:0051310		75	0.4429678	1.410745	0.044600938	0.23291154	1.0	3842	tags=41%, list=25%, signal=55%	
TP53 REGULATES TRANSCRIPTION OF GENES INVOLVED IN CYTOCHROME C RELEASE%REACTOME%R-HSA-6803204.3	TP53 REGULATES TRANSCRIPTION OF GENES INVOLVED IN CYTOCHROME C RELEASE%REACTOME%R-HSA-6803204.3		19	0.578598	1.4103705	0.087053575	0.23325723	1.0	1175	tags=21%, list=8%, signal=23%	
PHOTODYNAMIC THERAPY INDUCED HIF 1 SURVIVAL SIGNALING%WIKIPATHWAYS_20240510%WP3614%HOMO SAPIENS	PHOTODYNAMIC THERAPY INDUCED HIF 1 SURVIVAL SIGNALING%WIKIPATHWAYS_20240510%WP3614%HOMO SAPIENS		24	0.55426574	1.4098167	0.06637168	0.23386288	1.0	1762	tags=33%, list=11%, signal=38%	
ESTABLISHMENT OR MAINTENANCE OF CELL POLARITY%GOBP%GO:0007163	ESTABLISHMENT OR MAINTENANCE OF CELL POLARITY%GOBP%GO:0007163		141	0.41423663	1.4097286	0.013157895	0.23374678	1.0	3173	tags=34%, list=20%, signal=42%	
AORTA MORPHOGENESIS%GOBP%GO:0035909	AORTA MORPHOGENESIS%GOBP%GO:0035909		19	0.58820266	1.4091861	0.093333334	0.23430246	1.0	3261	tags=53%, list=21%, signal=66%	
AXON GUIDANCE%GOBP%GO:0007411	AXON GUIDANCE%GOBP%GO:0007411		130	0.40947723	1.4085609	0.01608579	0.2350544	1.0	2077	tags=27%, list=13%, signal=31%	
DOUBLE-STRAND BREAK REPAIR%GOBP%GO:0006302	DOUBLE-STRAND BREAK REPAIR%GOBP%GO:0006302		184	0.39357153	1.4079577	0.0025839794	0.23572972	1.0	3572	tags=37%, list=23%, signal=47%	
SYNAPTIC VESICLE RECYCLING%GOBP%GO:0036465	SYNAPTIC VESICLE RECYCLING%GOBP%GO:0036465		49	0.47946143	1.4078535	0.033632286	0.23565626	1.0	2136	tags=22%, list=14%, signal=26%	
ACTIVIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0032924	ACTIVIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0032924		17	0.61387897	1.4078519	0.108333334	0.23539644	1.0	3245	tags=65%, list=21%, signal=82%	
MEIOTIC CHROMOSOME SEGREGATION%GOBP%GO:0045132	MEIOTIC CHROMOSOME SEGREGATION%GOBP%GO:0045132		25	0.55192107	1.4072747	0.067391306	0.23607725	1.0	2624	tags=52%, list=17%, signal=62%	
GOLGI-TO-ER RETROGRADE TRANSPORT%REACTOME DATABASE ID RELEASE 81%8856688	GOLGI-TO-ER RETROGRADE TRANSPORT%REACTOME DATABASE ID RELEASE 81%8856688		111	0.4198748	1.4071645	0.023255814	0.23599714	1.0	2906	tags=32%, list=19%, signal=38%	
HALLMARK_HEDGEHOG_SIGNALING%MSIGDBHALLMARK%HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING%MSIGDBHALLMARK%HALLMARK_HEDGEHOG_SIGNALING		25	0.5465718	1.406899	0.077586204	0.23616804	1.0	641	tags=20%, list=4%, signal=21%	
POSITIVE REGULATION OF CELL-MATRIX ADHESION%GOBP%GO:0001954	POSITIVE REGULATION OF CELL-MATRIX ADHESION%GOBP%GO:0001954		41	0.49493027	1.4057028	0.04235294	0.23775591	1.0	2518	tags=34%, list=16%, signal=41%	
POSITIVE REGULATION OF ORGANELLE ASSEMBLY%GOBP%GO:1902117	POSITIVE REGULATION OF ORGANELLE ASSEMBLY%GOBP%GO:1902117		69	0.45437056	1.4053757	0.032581452	0.23799837	1.0	2057	tags=28%, list=13%, signal=32%	
REGULATION OF LONG-TERM SYNAPTIC POTENTIATION%GOBP%GO:1900271	REGULATION OF LONG-TERM SYNAPTIC POTENTIATION%GOBP%GO:1900271		26	0.5496551	1.4052637	0.07743363	0.23790546	1.0	1976	tags=23%, list=13%, signal=26%	
ESTABLISHMENT OF SPINDLE LOCALIZATION%GOBP%GO:0051293	ESTABLISHMENT OF SPINDLE LOCALIZATION%GOBP%GO:0051293		45	0.48256257	1.4052178	0.048275862	0.23773202	1.0	2850	tags=44%, list=18%, signal=54%	
REGULATION OF MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051147	REGULATION OF MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051147		75	0.44241104	1.4050344	0.024875622	0.23774976	1.0	1321	tags=23%, list=8%, signal=25%	
DNA DOUBLE STRAND BREAK RESPONSE%REACTOME%R-HSA-5693606.4	DNA DOUBLE STRAND BREAK RESPONSE%REACTOME%R-HSA-5693606.4		49	0.46646535	1.4047514	0.042056076	0.23792982	1.0	4955	tags=49%, list=32%, signal=72%	
ISG15 ANTIVIRAL MECHANISM%REACTOME%R-HSA-1169408.4	ISG15 ANTIVIRAL MECHANISM%REACTOME%R-HSA-1169408.4		70	0.44471648	1.4040699	0.04477612	0.2386953	1.0	3205	tags=30%, list=21%, signal=38%	
NEURAL CREST CELL DIFFERENTIATION%GOBP%GO:0014033	NEURAL CREST CELL DIFFERENTIATION%GOBP%GO:0014033		48	0.47816524	1.4039623	0.036796536	0.2386012	1.0	518	tags=17%, list=3%, signal=17%	
MITOTIC SPINDLE ASSEMBLY%GOBP%GO:0090307	MITOTIC SPINDLE ASSEMBLY%GOBP%GO:0090307		44	0.48788348	1.4035629	0.050239235	0.23896155	1.0	2769	tags=34%, list=18%, signal=41%	
UBIQUITIN–PROTEASOME PATHWAY%SMPDB%SMP0063816	UBIQUITIN–PROTEASOME PATHWAY%SMPDB%SMP0063816		26	0.53119886	1.4034376	0.09172259	0.23890266	1.0	3738	tags=35%, list=24%, signal=45%	
SPHINGOSINE 1-PHOSPHATE (S1P) PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SPHINGOSINE 1-PHOSPHATE (S1P) PATHWAY	SPHINGOSINE 1-PHOSPHATE (S1P) PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SPHINGOSINE 1-PHOSPHATE (S1P) PATHWAY		21	0.573769	1.4022957	0.07606264	0.24041986	1.0	1093	tags=29%, list=7%, signal=31%	
PYRIMIDINE METABOLISM%PATHWHIZ%PW000160	PYRIMIDINE METABOLISM%PATHWHIZ%PW000160		20	0.5650921	1.402235	0.0746888	0.2402594	1.0	1661	tags=30%, list=11%, signal=34%	
REGULATION OF PEPTIDYL-TYROSINE PHOSPHORYLATION%GOBP%GO:0050730	REGULATION OF PEPTIDYL-TYROSINE PHOSPHORYLATION%GOBP%GO:0050730		126	0.41526973	1.4021038	0.017811704	0.24021341	1.0	1792	tags=21%, list=12%, signal=23%	
M-DECAY: DEGRADATION OF MATERNAL MRNAS BY MATERNALLY STORED FACTORS%REACTOME DATABASE ID RELEASE 81%9820841	M-DECAY: DEGRADATION OF MATERNAL MRNAS BY MATERNALLY STORED FACTORS%REACTOME DATABASE ID RELEASE 81%9820841		23	0.55142516	1.4020295	0.07932692	0.24008882	1.0	2302	tags=35%, list=15%, signal=41%	
REGULATION OF KERATINOCYTE DIFFERENTIATION%GOBP%GO:0045616	REGULATION OF KERATINOCYTE DIFFERENTIATION%GOBP%GO:0045616		25	0.5523026	1.4019336	0.08293839	0.24001463	1.0	983	tags=20%, list=6%, signal=21%	
HIPPOCAMPUS DEVELOPMENT%GOBP%GO:0021766	HIPPOCAMPUS DEVELOPMENT%GOBP%GO:0021766		22	0.5749191	1.4016767	0.08571429	0.24014917	1.0	3144	tags=45%, list=20%, signal=57%	
REGULATION OF CHEMOTAXIS%GOBP%GO:0050920	REGULATION OF CHEMOTAXIS%GOBP%GO:0050920		133	0.40599823	1.4014252	0.01604278	0.24027589	1.0	3057	tags=30%, list=20%, signal=37%	
PID_IL27_PATHWAY%MSIGDB_C2%PID_IL27_PATHWAY	PID_IL27_PATHWAY%MSIGDB_C2%PID_IL27_PATHWAY		16	0.5967179	1.4013687	0.10403397	0.24010848	1.0	1129	tags=25%, list=7%, signal=27%	
CELLULAR RESPONSE TO RETINOIC ACID%GOBP%GO:0071300	CELLULAR RESPONSE TO RETINOIC ACID%GOBP%GO:0071300		31	0.5214036	1.4010098	0.05140187	0.24039431	1.0	1546	tags=26%, list=10%, signal=29%	
RESPONSE TO ELEVATED PLATELET CYTOSOLIC CA2+%REACTOME DATABASE ID RELEASE 81%76005	RESPONSE TO ELEVATED PLATELET CYTOSOLIC CA2+%REACTOME DATABASE ID RELEASE 81%76005		112	0.42035684	1.4004908	0.027247956	0.2409516	1.0	1979	tags=23%, list=13%, signal=26%	
REGULATION OF MICROTUBULE CYTOSKELETON ORGANIZATION%GOBP%GO:0070507	REGULATION OF MICROTUBULE CYTOSKELETON ORGANIZATION%GOBP%GO:0070507		134	0.40577653	1.4004631	0.010362694	0.2407263	1.0	2577	tags=24%, list=17%, signal=28%	
AORTIC VALVE MORPHOGENESIS%GOBP%GO:0003180	AORTIC VALVE MORPHOGENESIS%GOBP%GO:0003180		34	0.5069356	1.4001725	0.074157305	0.24090661	1.0	3233	tags=47%, list=21%, signal=59%	
UMP SYNTHASE DEFICIENCY (OROTIC ACIDURIA)%SMPDB%SMP0000219	UMP SYNTHASE DEFICIENCY (OROTIC ACIDURIA)%SMPDB%SMP0000219		20	0.5650921	1.399522	0.09168444	0.24174199	1.0	1661	tags=30%, list=11%, signal=34%	
WNT BETA CATENIN SIGNALING PATHWAY IN LEUKEMIA%WIKIPATHWAYS_20240510%WP3658%HOMO SAPIENS	WNT BETA CATENIN SIGNALING PATHWAY IN LEUKEMIA%WIKIPATHWAYS_20240510%WP3658%HOMO SAPIENS		19	0.5709156	1.3992141	0.07674944	0.24196684	1.0	3374	tags=47%, list=22%, signal=60%	
VENTRICULAR CARDIAC MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0003229	VENTRICULAR CARDIAC MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0003229		28	0.526278	1.3987607	0.06382979	0.24237782	1.0	2440	tags=32%, list=16%, signal=38%	
ENERGY RESERVE METABOLIC PROCESS%GOBP%GO:0006112	ENERGY RESERVE METABOLIC PROCESS%GOBP%GO:0006112		34	0.51378375	1.3987424	0.045346063	0.24215506	1.0	1882	tags=21%, list=12%, signal=23%	
CHAPERONE-MEDIATED PROTEIN FOLDING%GOBP%GO:0061077	CHAPERONE-MEDIATED PROTEIN FOLDING%GOBP%GO:0061077		62	0.45665857	1.398095	0.03827751	0.24297762	1.0	4206	tags=48%, list=27%, signal=66%	
NEGATIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY IN ABSENCE OF LIGAND%GOBP%GO:2001240	NEGATIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY IN ABSENCE OF LIGAND%GOBP%GO:2001240		16	0.6086217	1.3976668	0.09375	0.24337234	1.0	1797	tags=25%, list=12%, signal=28%	
RENAL FILTRATION%GOBP%GO:0097205	RENAL FILTRATION%GOBP%GO:0097205		15	0.6102923	1.3971856	0.08715596	0.24385814	1.0	3289	tags=53%, list=21%, signal=68%	
EGF SIGNALLING PATHWAY%SMPDB%SMP0063810	EGF SIGNALLING PATHWAY%SMPDB%SMP0063810		26	0.54236424	1.3971016	0.07801419	0.24377272	1.0	1290	tags=19%, list=8%, signal=21%	
REGULATION OF RAS BY GAPS%REACTOME DATABASE ID RELEASE 81%5658442	REGULATION OF RAS BY GAPS%REACTOME DATABASE ID RELEASE 81%5658442		63	0.44901094	1.3969258	0.024330901	0.24382164	1.0	3809	tags=32%, list=24%, signal=42%	
ER-PHAGOSOME PATHWAY%REACTOME DATABASE ID RELEASE 81%1236974	ER-PHAGOSOME PATHWAY%REACTOME DATABASE ID RELEASE 81%1236974		87	0.429424	1.3962911	0.036649216	0.24461369	1.0	3957	tags=28%, list=25%, signal=37%	
REGULATION OF CELL SIZE%GOBP%GO:0008361	REGULATION OF CELL SIZE%GOBP%GO:0008361		90	0.43192142	1.3961947	0.023936171	0.24450202	1.0	2567	tags=27%, list=16%, signal=32%	
NEURON PROJECTION GUIDANCE%GOBP%GO:0097485	NEURON PROJECTION GUIDANCE%GOBP%GO:0097485		130	0.40947723	1.3959849	0.013661202	0.24455039	1.0	2077	tags=27%, list=13%, signal=31%	
ASSEMBLY OF THE ORC COMPLEX AT THE ORIGIN OF REPLICATION%REACTOME%R-HSA-68616.6	ASSEMBLY OF THE ORC COMPLEX AT THE ORIGIN OF REPLICATION%REACTOME%R-HSA-68616.6		19	0.5794094	1.3957742	0.090707965	0.24463028	1.0	3143	tags=42%, list=20%, signal=53%	
TGF BETA SIGNALING PATHWAY%WIKIPATHWAYS_20240510%WP366%HOMO SAPIENS	TGF BETA SIGNALING PATHWAY%WIKIPATHWAYS_20240510%WP366%HOMO SAPIENS		100	0.42373568	1.3955545	0.024752475	0.24472061	1.0	3175	tags=30%, list=20%, signal=37%	
AORTA DEVELOPMENT%GOBP%GO:0035904	AORTA DEVELOPMENT%GOBP%GO:0035904		25	0.55222815	1.3953378	0.07643312	0.24481346	1.0	4469	tags=64%, list=29%, signal=90%	
DNA REPAIR PATHWAYS FULL NETWORK%WIKIPATHWAYS_20240510%WP4946%HOMO SAPIENS	DNA REPAIR PATHWAYS FULL NETWORK%WIKIPATHWAYS_20240510%WP4946%HOMO SAPIENS		88	0.42435783	1.3949018	0.02	0.24531612	1.0	3572	tags=38%, list=23%, signal=48%	
REGULATION OF PROTEIN TYROSINE KINASE ACTIVITY%GOBP%GO:0061097	REGULATION OF PROTEIN TYROSINE KINASE ACTIVITY%GOBP%GO:0061097		42	0.48972946	1.3942195	0.06561086	0.24608877	1.0	1279	tags=17%, list=8%, signal=18%	
BURN WOUND HEALING%WIKIPATHWAYS_20240510%WP5055%HOMO SAPIENS	BURN WOUND HEALING%WIKIPATHWAYS_20240510%WP5055%HOMO SAPIENS		46	0.47924086	1.393143	0.04761905	0.24750066	1.0	2536	tags=30%, list=16%, signal=36%	
RHOJ GTPASE CYCLE%REACTOME DATABASE ID RELEASE 81%9013409	RHOJ GTPASE CYCLE%REACTOME DATABASE ID RELEASE 81%9013409		54	0.47023994	1.3927948	0.045351475	0.2477523	1.0	899	tags=13%, list=6%, signal=14%	
REGULATION OF POSTSYNAPSE ORGANIZATION%GOBP%GO:0099175	REGULATION OF POSTSYNAPSE ORGANIZATION%GOBP%GO:0099175		50	0.4788868	1.3927302	0.053452116	0.24759196	1.0	1976	tags=22%, list=13%, signal=25%	
REGULATION OF MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:1905330	REGULATION OF MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:1905330		35	0.50633585	1.3923513	0.07189543	0.2479345	1.0	1614	tags=31%, list=10%, signal=35%	
REGULATION OF POST-TRANSCRIPTIONAL GENE SILENCING%GOBP%GO:0060147	REGULATION OF POST-TRANSCRIPTIONAL GENE SILENCING%GOBP%GO:0060147		17	0.59632033	1.392173	0.093457945	0.2479539	1.0	440	tags=12%, list=3%, signal=12%	
INTEGRIN MEDIATED CELL ADHESION%WIKIPATHWAYS_20240510%WP185%HOMO SAPIENS	INTEGRIN MEDIATED CELL ADHESION%WIKIPATHWAYS_20240510%WP185%HOMO SAPIENS		67	0.44834295	1.3918374	0.03271028	0.24820156	1.0	841	tags=16%, list=5%, signal=17%	
EMBRYONIC PLACENTA DEVELOPMENT%GOBP%GO:0001892	EMBRYONIC PLACENTA DEVELOPMENT%GOBP%GO:0001892		17	0.59466094	1.3917986	0.082959644	0.24798648	1.0	496	tags=24%, list=3%, signal=24%	
CENTROSOME CYCLE%GOBP%GO:0007098	CENTROSOME CYCLE%GOBP%GO:0007098		81	0.43605313	1.391561	0.031707317	0.2481134	1.0	3433	tags=46%, list=22%, signal=58%	
ALZHEIMER DISEASE-PRESENILIN PATHWAY%PANTHER PATHWAY%P00004	ALZHEIMER DISEASE-PRESENILIN PATHWAY%PANTHER PATHWAY%P00004		68	0.44989324	1.3910453	0.029213483	0.24865343	1.0	1561	tags=25%, list=10%, signal=28%	
REGULATION OF APOPTOSIS BY PARATHYROID HORMONE RELATED PROTEIN%WIKIPATHWAYS_20240510%WP3872%HOMO SAPIENS	REGULATION OF APOPTOSIS BY PARATHYROID HORMONE RELATED PROTEIN%WIKIPATHWAYS_20240510%WP3872%HOMO SAPIENS		16	0.6031284	1.3908756	0.08026031	0.24866948	1.0	3567	tags=50%, list=23%, signal=65%	
REGULATION OF APOPTOSIS%REACTOME DATABASE ID RELEASE 81%169911	REGULATION OF APOPTOSIS%REACTOME DATABASE ID RELEASE 81%169911		50	0.48339444	1.3908364	0.04494382	0.24847543	1.0	2920	tags=24%, list=19%, signal=29%	
REGULATION OF KIDNEY DEVELOPMENT%GOBP%GO:0090183	REGULATION OF KIDNEY DEVELOPMENT%GOBP%GO:0090183		21	0.56353915	1.3907081	0.078341015	0.24839425	1.0	1693	tags=43%, list=11%, signal=48%	
CELL CYCLE CHECKPOINT SIGNALING%GOBP%GO:0000075	CELL CYCLE CHECKPOINT SIGNALING%GOBP%GO:0000075		137	0.4122667	1.3904053	0.0077120825	0.24864112	1.0	3818	tags=42%, list=25%, signal=55%	
RECYCLING PATHWAY OF L1%REACTOME%R-HSA-437239.3	RECYCLING PATHWAY OF L1%REACTOME%R-HSA-437239.3		26	0.53232896	1.3901567	0.08983452	0.2487621	1.0	1606	tags=27%, list=10%, signal=30%	
REGULATION OF POST-TRANSCRIPTIONAL GENE SILENCING BY REGULATORY NCRNA%GOBP%GO:1900368	REGULATION OF POST-TRANSCRIPTIONAL GENE SILENCING BY REGULATORY NCRNA%GOBP%GO:1900368		17	0.59632033	1.3901477	0.10352423	0.2485159	1.0	440	tags=12%, list=3%, signal=12%	
MICROTUBULE ORGANIZING CENTER ORGANIZATION%GOBP%GO:0031023	MICROTUBULE ORGANIZING CENTER ORGANIZATION%GOBP%GO:0031023		93	0.42525887	1.3900901	0.02238806	0.24834834	1.0	3433	tags=43%, list=22%, signal=55%	
ENDOTHELIUM DEVELOPMENT%GOBP%GO:0003158	ENDOTHELIUM DEVELOPMENT%GOBP%GO:0003158		66	0.4554469	1.3899187	0.046403714	0.248328	1.0	3334	tags=39%, list=21%, signal=50%	
NEGATIVE REGULATION OF WOUND HEALING%GOBP%GO:0061045	NEGATIVE REGULATION OF WOUND HEALING%GOBP%GO:0061045		47	0.47651345	1.3898776	0.05896806	0.24812964	1.0	1746	tags=28%, list=11%, signal=31%	
RHOC GTPASE CYCLE%REACTOME DATABASE ID RELEASE 81%9013106	RHOC GTPASE CYCLE%REACTOME DATABASE ID RELEASE 81%9013106		72	0.4381767	1.3889859	0.04255319	0.24933513	1.0	2232	tags=25%, list=14%, signal=29%	
PID_UPA_UPAR_PATHWAY%MSIGDB_C2%PID_UPA_UPAR_PATHWAY	PID_UPA_UPAR_PATHWAY%MSIGDB_C2%PID_UPA_UPAR_PATHWAY		25	0.5436345	1.3889077	0.090277776	0.24920832	1.0	682	tags=32%, list=4%, signal=33%	
TRANSCRIPTIONAL REGULATION BY SMALL RNAS%REACTOME%R-HSA-5578749.6	TRANSCRIPTIONAL REGULATION BY SMALL RNAS%REACTOME%R-HSA-5578749.6		54	0.46736246	1.388473	0.04805492	0.24969546	1.0	3904	tags=33%, list=25%, signal=44%	
ESTROGEN-DEPENDENT NUCLEAR EVENTS DOWNSTREAM OF ESR-MEMBRANE SIGNALING%REACTOME%R-HSA-9634638.3	ESTROGEN-DEPENDENT NUCLEAR EVENTS DOWNSTREAM OF ESR-MEMBRANE SIGNALING%REACTOME%R-HSA-9634638.3		22	0.5606553	1.3880386	0.08163265	0.2501334	1.0	3052	tags=50%, list=20%, signal=62%	
NEGATIVE REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001243	NEGATIVE REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001243		78	0.43965837	1.386367	0.04032258	0.25257048	1.0	2016	tags=29%, list=13%, signal=34%	
REGULATION OF CYTOSOLIC CALCIUM ION CONCENTRATION%GOBP%GO:0051480	REGULATION OF CYTOSOLIC CALCIUM ION CONCENTRATION%GOBP%GO:0051480		23	0.54987115	1.3863505	0.08278867	0.25234744	1.0	1664	tags=26%, list=11%, signal=29%	
VALIDATED TRANSCRIPTIONAL TARGETS OF TAP63 ISOFORMS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%VALIDATED TRANSCRIPTIONAL TARGETS OF TAP63 ISOFORMS	VALIDATED TRANSCRIPTIONAL TARGETS OF TAP63 ISOFORMS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%VALIDATED TRANSCRIPTIONAL TARGETS OF TAP63 ISOFORMS		53	0.46301788	1.3858144	0.04347826	0.2529778	1.0	1070	tags=21%, list=7%, signal=22%	
PI3K AKT MTOR VITAMIN D3 SIGNALING%WIKIPATHWAYS_20240510%WP4141%HOMO SAPIENS	PI3K AKT MTOR VITAMIN D3 SIGNALING%WIKIPATHWAYS_20240510%WP4141%HOMO SAPIENS		15	0.6209389	1.3857805	0.09628009	0.25275907	1.0	2511	tags=33%, list=16%, signal=40%	
NEGATIVE REGULATION OF OSTEOCLAST DIFFERENTIATION%GOBP%GO:0045671	NEGATIVE REGULATION OF OSTEOCLAST DIFFERENTIATION%GOBP%GO:0045671		19	0.57895136	1.3855385	0.0955414	0.25288916	1.0	1034	tags=26%, list=7%, signal=28%	
POSITIVE REGULATION OF MONOCYTE CHEMOTAXIS%GOBP%GO:0090026	POSITIVE REGULATION OF MONOCYTE CHEMOTAXIS%GOBP%GO:0090026		16	0.5938977	1.384825	0.10467706	0.2537429	1.0	529	tags=13%, list=3%, signal=13%	
2Q13 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20240510%WP5222%HOMO SAPIENS	2Q13 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20240510%WP5222%HOMO SAPIENS		39	0.48883733	1.384331	0.06651376	0.25430742	1.0	3731	tags=44%, list=24%, signal=57%	
HALLMARK_UV_RESPONSE_DN%MSIGDBHALLMARK%HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN%MSIGDBHALLMARK%HALLMARK_UV_RESPONSE_DN		107	0.41391417	1.3843094	0.019753087	0.254091	1.0	2005	tags=27%, list=13%, signal=31%	
AORTIC VALVE DEVELOPMENT%GOBP%GO:0003176	AORTIC VALVE DEVELOPMENT%GOBP%GO:0003176		39	0.49215308	1.384257	0.062068965	0.25391993	1.0	3233	tags=49%, list=21%, signal=61%	
WNT SIGNALING PATHWAY%PANTHER PATHWAY%P00057	WNT SIGNALING PATHWAY%PANTHER PATHWAY%P00057		181	0.38697892	1.3839723	0.020997375	0.2541353	1.0	3279	tags=31%, list=21%, signal=39%	
REGULATION OF CELLULAR RESPONSE TO HEAT%GOBP%GO:1900034	REGULATION OF CELLULAR RESPONSE TO HEAT%GOBP%GO:1900034		16	0.59591985	1.3835719	0.09375	0.25450274	1.0	3113	tags=38%, list=20%, signal=47%	
PID_FAK_PATHWAY%MSIGDB_C2%PID_FAK_PATHWAY	PID_FAK_PATHWAY%MSIGDB_C2%PID_FAK_PATHWAY		46	0.4778208	1.3833914	0.048780486	0.25454357	1.0	1610	tags=22%, list=10%, signal=24%	
TRANSCRIPTIONAL REGULATION BY RUNX1%REACTOME DATABASE ID RELEASE 81%8878171	TRANSCRIPTIONAL REGULATION BY RUNX1%REACTOME DATABASE ID RELEASE 81%8878171		170	0.39129555	1.3831701	0.014285714	0.25465432	1.0	3143	tags=25%, list=20%, signal=31%	
REGULATION OF VASOCONSTRICTION%GOBP%GO:0019229	REGULATION OF VASOCONSTRICTION%GOBP%GO:0019229		27	0.53412837	1.3828037	0.095022626	0.25501785	1.0	505	tags=15%, list=3%, signal=15%	
