NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
INNER EAR MORPHOGENESIS%GOBP%GO:0042472	INNER EAR MORPHOGENESIS%GOBP%GO:0042472		24	-0.5820021	-1.4267062	0.06077348	0.29620835	1.0	1975	tags=46%, list=13%, signal=52%	
PLASMA LIPOPROTEIN PARTICLE ORGANIZATION%GOBP%GO:0071827	PLASMA LIPOPROTEIN PARTICLE ORGANIZATION%GOBP%GO:0071827		32	-0.5494876	-1.4259069	0.042105265	0.29718566	1.0	1818	tags=16%, list=12%, signal=18%	
AMINO ACID METABOLIC PROCESS%GOBP%GO:0006520	AMINO ACID METABOLIC PROCESS%GOBP%GO:0006520		190	-0.4100833	-1.4253355	0.0048701297	0.2976775	1.0	2380	tags=24%, list=15%, signal=28%	
CARBOXYLIC ACID BIOSYNTHETIC PROCESS%GOBP%GO:0046394	CARBOXYLIC ACID BIOSYNTHETIC PROCESS%GOBP%GO:0046394		173	-0.426832	-1.4247345	0.009287925	0.29820234	1.0	2414	tags=29%, list=15%, signal=34%	
RETINOIC ACID METABOLIC PROCESS%GOBP%GO:0042573	RETINOIC ACID METABOLIC PROCESS%GOBP%GO:0042573		16	-0.6355987	-1.4245205	0.07495069	0.29789734	1.0	626	tags=31%, list=4%, signal=33%	
THE ONCOGENIC ACTION OF FUMARATE%PATHWHIZ%PW002363	THE ONCOGENIC ACTION OF FUMARATE%PATHWHIZ%PW002363		27	-0.5680266	-1.4234568	0.047531992	0.29941085	1.0	2167	tags=33%, list=14%, signal=39%	
DECTIN-2 FAMILY%REACTOME DATABASE ID RELEASE 81%5621480	DECTIN-2 FAMILY%REACTOME DATABASE ID RELEASE 81%5621480		20	-0.60112387	-1.4230881	0.061946902	0.29948047	1.0	2022	tags=55%, list=13%, signal=63%	
OXYSTEROLS DERIVED FROM CHOLESTEROL%WIKIPATHWAYS_20240510%WP4545%HOMO SAPIENS	OXYSTEROLS DERIVED FROM CHOLESTEROL%WIKIPATHWAYS_20240510%WP4545%HOMO SAPIENS		27	-0.57576585	-1.4230803	0.07052441	0.29870743	1.0	2707	tags=41%, list=17%, signal=49%	
RESPONSE TO LECTIN%GOBP%GO:1990840	RESPONSE TO LECTIN%GOBP%GO:1990840		16	-0.6284841	-1.4216256	0.07620818	0.30121857	1.0	3548	tags=44%, list=23%, signal=57%	
HALLMARK_XENOBIOTIC_METABOLISM%MSIGDBHALLMARK%HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM%MSIGDBHALLMARK%HALLMARK_XENOBIOTIC_METABOLISM		119	-0.43858597	-1.4210545	0.019672131	0.30166662	1.0	2408	tags=30%, list=15%, signal=36%	
HAIR CELL DIFFERENTIATION%GOBP%GO:0035315	HAIR CELL DIFFERENTIATION%GOBP%GO:0035315		16	-0.6348725	-1.4209973	0.05667276	0.30099756	1.0	761	tags=44%, list=5%, signal=46%	
STIMULATORY C-TYPE LECTIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002223	STIMULATORY C-TYPE LECTIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002223		16	-0.6284841	-1.420349	0.07606679	0.30168372	1.0	3548	tags=44%, list=23%, signal=57%	
CHLORIDE TRANSPORT%GOBP%GO:0006821	CHLORIDE TRANSPORT%GOBP%GO:0006821		53	-0.49983376	-1.4202105	0.043402776	0.30118912	1.0	1015	tags=21%, list=7%, signal=22%	
2-KETOGLUTARATE DEHYDROGENASE COMPLEX DEFICIENCY%PATHWHIZ%PW000525	2-KETOGLUTARATE DEHYDROGENASE COMPLEX DEFICIENCY%PATHWHIZ%PW000525		21	-0.60009897	-1.4190512	0.065055765	0.30289635	1.0	2167	tags=38%, list=14%, signal=44%	
NONALCOHOLIC FATTY LIVER DISEASE%WIKIPATHWAYS_20240510%WP4396%HOMO SAPIENS	NONALCOHOLIC FATTY LIVER DISEASE%WIKIPATHWAYS_20240510%WP4396%HOMO SAPIENS		120	-0.44246787	-1.4189392	0.01642036	0.3023674	1.0	2719	tags=33%, list=17%, signal=40%	
AMINO ACID CATABOLIC PROCESS%GOBP%GO:0009063	AMINO ACID CATABOLIC PROCESS%GOBP%GO:0009063		65	-0.48353451	-1.4179629	0.03152364	0.30371082	1.0	3033	tags=43%, list=19%, signal=53%	
POSITIVE T CELL SELECTION%GOBP%GO:0043368	POSITIVE T CELL SELECTION%GOBP%GO:0043368		20	-0.59956133	-1.4168136	0.06839187	0.3055378	1.0	310	tags=10%, list=2%, signal=10%	
METACHROMATIC LEUKODYSTROPHY (MLD)%SMPDB%SMP0000347	METACHROMATIC LEUKODYSTROPHY (MLD)%SMPDB%SMP0000347		20	-0.5907891	-1.4161987	0.06469501	0.30613476	1.0	2940	tags=40%, list=19%, signal=49%	
METHIONINE DE NOVO AND SALVAGE PATHWAY%WIKIPATHWAYS_20240510%WP3580%HOMO SAPIENS	METHIONINE DE NOVO AND SALVAGE PATHWAY%WIKIPATHWAYS_20240510%WP3580%HOMO SAPIENS		15	-0.6380592	-1.4159867	0.09022556	0.30584434	1.0	2033	tags=40%, list=13%, signal=46%	
TISSUE HOMEOSTASIS%GOBP%GO:0001894	TISSUE HOMEOSTASIS%GOBP%GO:0001894		105	-0.45157275	-1.4157202	0.013245033	0.3056307	1.0	1526	tags=22%, list=10%, signal=24%	
STEROL BIOSYNTHETIC PROCESS%GOBP%GO:0016126	STEROL BIOSYNTHETIC PROCESS%GOBP%GO:0016126		30	-0.55061084	-1.415027	0.071428575	0.3063258	1.0	3585	tags=53%, list=23%, signal=69%	
ACYLGLYCEROL METABOLIC PROCESS%GOBP%GO:0006639	ACYLGLYCEROL METABOLIC PROCESS%GOBP%GO:0006639		60	-0.48483235	-1.4149337	0.036777582	0.30574355	1.0	3229	tags=42%, list=21%, signal=52%	
POSITIVE REGULATION OF NEUTROPHIL MIGRATION%GOBP%GO:1902624	POSITIVE REGULATION OF NEUTROPHIL MIGRATION%GOBP%GO:1902624		22	-0.5799246	-1.4146837	0.07366482	0.30553192	1.0	1564	tags=23%, list=10%, signal=25%	
OLIGODENDROCYTE SPECIFICATION AND DIFFERENTIATION LEADING TO MYELIN COMPONENTS FOR CNS%WIKIPATHWAYS_20240510%WP4304%HOMO SAPIENS	OLIGODENDROCYTE SPECIFICATION AND DIFFERENTIATION LEADING TO MYELIN COMPONENTS FOR CNS%WIKIPATHWAYS_20240510%WP4304%HOMO SAPIENS		18	-0.5994062	-1.4141304	0.08812261	0.30605534	1.0	1975	tags=28%, list=13%, signal=32%	
ORGANIC HYDROXY COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:1901617	ORGANIC HYDROXY COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:1901617		99	-0.4507937	-1.4141113	0.016694492	0.30532983	1.0	2842	tags=35%, list=18%, signal=43%	
PYRUVATE DEHYDROGENASE DEFICIENCY (E3)%SMPDB%SMP0000550	PYRUVATE DEHYDROGENASE DEFICIENCY (E3)%SMPDB%SMP0000550		21	-0.60009897	-1.4134873	0.07020873	0.30604818	1.0	2167	tags=38%, list=14%, signal=44%	
PROTEIN SYNTHESIS: TYROSINE%PATHWHIZ%PW120527	PROTEIN SYNTHESIS: TYROSINE%PATHWHIZ%PW120527		79	-0.47091556	-1.4128855	0.02866779	0.30661893	1.0	5644	tags=62%, list=36%, signal=97%	
CYTOPROTECTION BY HMOX1%REACTOME%R-HSA-9707564.5	CYTOPROTECTION BY HMOX1%REACTOME%R-HSA-9707564.5		59	-0.49290156	-1.4121966	0.028960818	0.307454	1.0	2699	tags=34%, list=17%, signal=41%	
INITIAL TRIGGERING OF COMPLEMENT%REACTOME%R-HSA-166663.4	INITIAL TRIGGERING OF COMPLEMENT%REACTOME%R-HSA-166663.4		64	-0.47871563	-1.4121146	0.030630631	0.30684376	1.0	5639	tags=59%, list=36%, signal=93%	
CYTOPLASMIC RIBOSOMAL PROTEINS%WIKIPATHWAYS_20240510%WP477%HOMO SAPIENS	CYTOPLASMIC RIBOSOMAL PROTEINS%WIKIPATHWAYS_20240510%WP477%HOMO SAPIENS		84	-0.45519814	-1.4120842	0.03275862	0.3061391	1.0	5177	tags=55%, list=33%, signal=82%	
THE ONCOGENIC ACTION OF 2-HYDROXYGLUTARATE%SMPDB%SMP0002291	THE ONCOGENIC ACTION OF 2-HYDROXYGLUTARATE%SMPDB%SMP0002291		23	-0.5719175	-1.4100841	0.06908463	0.3097346	1.0	2167	tags=35%, list=14%, signal=40%	
AMINO ACID METABOLISM%WIKIPATHWAYS_20240510%WP3925%HOMO SAPIENS	AMINO ACID METABOLISM%WIKIPATHWAYS_20240510%WP3925%HOMO SAPIENS		44	-0.5176613	-1.4100332	0.06272402	0.30905846	1.0	1689	tags=23%, list=11%, signal=25%	
B CELL RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050853	B CELL RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050853		44	-0.5139778	-1.40995	0.044444446	0.30844477	1.0	3293	tags=18%, list=21%, signal=23%	
REGULATION OF SUPEROXIDE METABOLIC PROCESS%GOBP%GO:0090322	REGULATION OF SUPEROXIDE METABOLIC PROCESS%GOBP%GO:0090322		19	-0.60047233	-1.4099271	0.0702403	0.3077501	1.0	1721	tags=32%, list=11%, signal=35%	
REGULATION OF FATTY ACID TRANSPORT%GOBP%GO:2000191	REGULATION OF FATTY ACID TRANSPORT%GOBP%GO:2000191		18	-0.6076532	-1.4088657	0.09056604	0.30942	1.0	1844	tags=39%, list=12%, signal=44%	
HEME METABOLIC PROCESS%GOBP%GO:0042168	HEME METABOLIC PROCESS%GOBP%GO:0042168		27	-0.55315185	-1.4085608	0.0707804	0.30930945	1.0	3088	tags=41%, list=20%, signal=51%	
DRUG ADME%REACTOME DATABASE ID RELEASE 81%9748784	DRUG ADME%REACTOME DATABASE ID RELEASE 81%9748784		63	-0.489528	-1.4083883	0.049261082	0.30889738	1.0	1900	tags=27%, list=12%, signal=31%	
DICARBOXYLIC ACID METABOLIC PROCESS%GOBP%GO:0043648	DICARBOXYLIC ACID METABOLIC PROCESS%GOBP%GO:0043648		64	-0.4739581	-1.4062141	0.041884817	0.3130011	1.0	3346	tags=42%, list=21%, signal=54%	
O-LINKED GLYCOSYLATION OF MUCINS%REACTOME%R-HSA-913709.5	O-LINKED GLYCOSYLATION OF MUCINS%REACTOME%R-HSA-913709.5		52	-0.49779233	-1.4061849	0.038664322	0.31228873	1.0	1154	tags=25%, list=7%, signal=27%	
ACYLGLYCEROL CATABOLIC PROCESS%GOBP%GO:0046464	ACYLGLYCEROL CATABOLIC PROCESS%GOBP%GO:0046464		18	-0.5962114	-1.4060539	0.102514505	0.31180114	1.0	2915	tags=33%, list=19%, signal=41%	
PHOSPHATIDYLGLYCEROL METABOLIC PROCESS%GOBP%GO:0046471	PHOSPHATIDYLGLYCEROL METABOLIC PROCESS%GOBP%GO:0046471		22	-0.579628	-1.4059587	0.084870845	0.3112242	1.0	2269	tags=32%, list=15%, signal=37%	
TRANSCRIPTIONAL REGULATION OF BROWN AND BEIGE ADIPOCYTE DIFFERENTIATION BY EBF2%REACTOME DATABASE ID RELEASE 81%9844594	TRANSCRIPTIONAL REGULATION OF BROWN AND BEIGE ADIPOCYTE DIFFERENTIATION BY EBF2%REACTOME DATABASE ID RELEASE 81%9844594		27	-0.5532808	-1.4048896	0.06557377	0.31283423	1.0	1721	tags=22%, list=11%, signal=25%	
CONGENITAL LACTIC ACIDOSIS%PATHWHIZ%PW000522	CONGENITAL LACTIC ACIDOSIS%PATHWHIZ%PW000522		21	-0.60009897	-1.4044243	0.074906364	0.31317958	1.0	2167	tags=38%, list=14%, signal=44%	
MONOSACCHARIDE METABOLIC PROCESS%GOBP%GO:0005996	MONOSACCHARIDE METABOLIC PROCESS%GOBP%GO:0005996		97	-0.45260292	-1.4042898	0.027732464	0.31271687	1.0	2239	tags=28%, list=14%, signal=32%	
ACTIN-MEDIATED CELL CONTRACTION%GOBP%GO:0070252	ACTIN-MEDIATED CELL CONTRACTION%GOBP%GO:0070252		47	-0.5016446	-1.4033537	0.05945946	0.31406605	1.0	3652	tags=40%, list=23%, signal=53%	
NEUTRAL LIPID METABOLIC PROCESS%GOBP%GO:0006638	NEUTRAL LIPID METABOLIC PROCESS%GOBP%GO:0006638		60	-0.48483235	-1.4029686	0.047775947	0.31414974	1.0	3229	tags=42%, list=21%, signal=52%	
SELENOCYSTEINE SYNTHESIS%REACTOME%R-HSA-2408557.4	SELENOCYSTEINE SYNTHESIS%REACTOME%R-HSA-2408557.4		90	-0.4525544	-1.4029685	0.03436426	0.31339273	1.0	5177	tags=54%, list=33%, signal=81%	
PROTEIN SYNTHESIS: ASPARTIC ACID%SMPDB%SMP0111858	PROTEIN SYNTHESIS: ASPARTIC ACID%SMPDB%SMP0111858		79	-0.46012786	-1.4008976	0.037996545	0.31732172	1.0	5644	tags=62%, list=36%, signal=97%	
TRIGLYCERIDE BIOSYNTHETIC PROCESS%GOBP%GO:0019432	TRIGLYCERIDE BIOSYNTHETIC PROCESS%GOBP%GO:0019432		18	-0.6241495	-1.400806	0.10727273	0.31678173	1.0	3111	tags=50%, list=20%, signal=62%	
SUPERPATHWAY OF METHIONINE DEGRADATION%BIOCYC%PWY-5328	SUPERPATHWAY OF METHIONINE DEGRADATION%BIOCYC%PWY-5328		17	-0.6219624	-1.4006948	0.09632224	0.31629613	1.0	3301	tags=47%, list=21%, signal=60%	
SPHINGOLIPID METABOLISM%SMPDB%SMP0000034	SPHINGOLIPID METABOLISM%SMPDB%SMP0000034		20	-0.5907891	-1.4004886	0.089147285	0.31596813	1.0	2940	tags=40%, list=19%, signal=49%	
REGULATION OF CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0043470	REGULATION OF CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0043470		45	-0.50562406	-1.3993689	0.045296166	0.31782958	1.0	1878	tags=20%, list=12%, signal=23%	
ACYL CHAIN REMODELLING OF PS%REACTOME DATABASE ID RELEASE 81%1482801	ACYL CHAIN REMODELLING OF PS%REACTOME DATABASE ID RELEASE 81%1482801		17	-0.6110091	-1.3991084	0.09265734	0.31766164	1.0	1425	tags=29%, list=9%, signal=32%	
GLOBOID CELL LEUKODYSTROPHY%PATHWHIZ%PW000202	GLOBOID CELL LEUKODYSTROPHY%PATHWHIZ%PW000202		20	-0.5907891	-1.3986838	0.06088561	0.3179109	1.0	2940	tags=40%, list=19%, signal=49%	
NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009142	NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009142		82	-0.46140125	-1.3976449	0.03448276	0.3195581	1.0	4601	tags=61%, list=30%, signal=86%	
SMOOTH MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051145	SMOOTH MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051145		17	-0.6040149	-1.3973038	0.10420475	0.31959102	1.0	380	tags=12%, list=2%, signal=12%	
MONOATOMIC ANION TRANSPORT%GOBP%GO:0006820	MONOATOMIC ANION TRANSPORT%GOBP%GO:0006820		64	-0.4785467	-1.3951769	0.03752039	0.32365152	1.0	1918	tags=27%, list=12%, signal=30%	
TRANSCRIPTIONAL REGULATION OF BROWN AND BEIGE ADIPOCYTE DIFFERENTIATION%REACTOME%R-HSA-9843743.1	TRANSCRIPTIONAL REGULATION OF BROWN AND BEIGE ADIPOCYTE DIFFERENTIATION%REACTOME%R-HSA-9843743.1		27	-0.5532808	-1.3938292	0.08608059	0.32601765	1.0	1721	tags=22%, list=11%, signal=25%	
MRNA MODIFICATION%GOBP%GO:0016556	MRNA MODIFICATION%GOBP%GO:0016556		17	-0.6166025	-1.3938118	0.08256881	0.32530323	1.0	368	tags=12%, list=2%, signal=12%	
PHOTORECEPTOR CELL DIFFERENTIATION%GOBP%GO:0046530	PHOTORECEPTOR CELL DIFFERENTIATION%GOBP%GO:0046530		23	-0.57879174	-1.3936354	0.0882353	0.32493064	1.0	2320	tags=26%, list=15%, signal=31%	
LIPOPROTEIN LOCALIZATION%GOBP%GO:0044872	LIPOPROTEIN LOCALIZATION%GOBP%GO:0044872		15	-0.6382941	-1.3933117	0.08490566	0.32491705	1.0	646	tags=13%, list=4%, signal=14%	
SELENIUM METABOLISM AND SELENOPROTEINS%WIKIPATHWAYS_20240510%WP28%HOMO SAPIENS	SELENIUM METABOLISM AND SELENOPROTEINS%WIKIPATHWAYS_20240510%WP28%HOMO SAPIENS		35	-0.5241394	-1.3898362	0.0665529	0.33216637	1.0	1394	tags=14%, list=9%, signal=16%	
PROTEIN SYNTHESIS: TRYPTOPHAN%PATHWHIZ%PW120526	PROTEIN SYNTHESIS: TRYPTOPHAN%PATHWHIZ%PW120526		79	-0.45864287	-1.3885418	0.035117056	0.33435437	1.0	5644	tags=62%, list=36%, signal=97%	
MITOCHONDRIAL TRANSLATION TERMINATION%REACTOME%R-HSA-5419276.3	MITOCHONDRIAL TRANSLATION TERMINATION%REACTOME%R-HSA-5419276.3		85	-0.45287463	-1.387855	0.036363635	0.33507976	1.0	4382	tags=42%, list=28%, signal=59%	
CONSTITUTIVE ANDROSTANE RECEPTOR PATHWAY%WIKIPATHWAYS_20240510%WP2875%HOMO SAPIENS	CONSTITUTIVE ANDROSTANE RECEPTOR PATHWAY%WIKIPATHWAYS_20240510%WP2875%HOMO SAPIENS		17	-0.60530794	-1.3870268	0.100182146	0.33617738	1.0	2572	tags=41%, list=17%, signal=49%	
ARP2/3 COMPLEX-MEDIATED ACTIN NUCLEATION%GOBP%GO:0034314	ARP2/3 COMPLEX-MEDIATED ACTIN NUCLEATION%GOBP%GO:0034314		19	-0.5954279	-1.386578	0.07550645	0.3364486	1.0	1705	tags=21%, list=11%, signal=24%	
FLUOXETINE ACTION PATHWAY%PATHWHIZ%PW000428	FLUOXETINE ACTION PATHWAY%PATHWHIZ%PW000428		18	-0.6052146	-1.386297	0.08442777	0.33636373	1.0	313	tags=17%, list=2%, signal=17%	
GLYCEROLIPID BIOSYNTHETIC PROCESS%GOBP%GO:0045017	GLYCEROLIPID BIOSYNTHETIC PROCESS%GOBP%GO:0045017		186	-0.40749106	-1.3858643	0.009244992	0.3365709	1.0	1794	tags=18%, list=12%, signal=20%	
CARBOHYDRATE DERIVATIVE TRANSPORT%GOBP%GO:1901264	CARBOHYDRATE DERIVATIVE TRANSPORT%GOBP%GO:1901264		63	-0.47637826	-1.3849436	0.03986135	0.33799055	1.0	1865	tags=29%, list=12%, signal=32%	
RIBONUCLEOSIDE BISPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0034030	RIBONUCLEOSIDE BISPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0034030		42	-0.50017834	-1.3848991	0.07553957	0.33733037	1.0	2414	tags=31%, list=15%, signal=37%	
NEGATIVE REGULATION OF NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0045980	NEGATIVE REGULATION OF NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0045980		16	-0.61622655	-1.3848686	0.10091743	0.33662674	1.0	1878	tags=31%, list=12%, signal=35%	
T CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002286	T CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002286		36	-0.53215957	-1.3838185	0.06292517	0.33826366	1.0	1452	tags=19%, list=9%, signal=21%	
GAUCHER DISEASE%PATHWHIZ%PW000201	GAUCHER DISEASE%PATHWHIZ%PW000201		20	-0.5907891	-1.3829361	0.08102767	0.33945325	1.0	2940	tags=40%, list=19%, signal=49%	
ANTIBACTERIAL HUMORAL RESPONSE%GOBP%GO:0019731	ANTIBACTERIAL HUMORAL RESPONSE%GOBP%GO:0019731		33	-0.5350057	-1.3822112	0.06049822	0.34028834	1.0	2166	tags=18%, list=14%, signal=21%	
BIOCARTA_IL2_PATHWAY%MSIGDB_C2%BIOCARTA_IL2_PATHWAY	BIOCARTA_IL2_PATHWAY%MSIGDB_C2%BIOCARTA_IL2_PATHWAY		19	-0.59342736	-1.3812567	0.0772128	0.3417789	1.0	1073	tags=16%, list=7%, signal=17%	
FATTY ACID METABOLISM%REACTOME DATABASE ID RELEASE 81%8978868	FATTY ACID METABOLISM%REACTOME DATABASE ID RELEASE 81%8978868		137	-0.4212789	-1.380921	0.024350649	0.34179795	1.0	2813	tags=34%, list=18%, signal=41%	
ARF6 DOWNSTREAM PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ARF6 DOWNSTREAM PATHWAY	ARF6 DOWNSTREAM PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ARF6 DOWNSTREAM PATHWAY		15	-0.62715495	-1.3808002	0.112299465	0.34129956	1.0	1073	tags=20%, list=7%, signal=21%	
NEGATIVE REGULATION OF MRNA PROCESSING%GOBP%GO:0050686	NEGATIVE REGULATION OF MRNA PROCESSING%GOBP%GO:0050686		15	-0.6120936	-1.3803241	0.108411215	0.34170532	1.0	1220	tags=13%, list=8%, signal=14%	
SLC TRANSPORTER DISORDERS%REACTOME%R-HSA-5619102.8	SLC TRANSPORTER DISORDERS%REACTOME%R-HSA-5619102.8		69	-0.46769783	-1.3801275	0.047945205	0.3414112	1.0	604	tags=13%, list=4%, signal=14%	
REGULATION OF AMINE TRANSPORT%GOBP%GO:0051952	REGULATION OF AMINE TRANSPORT%GOBP%GO:0051952		30	-0.5460928	-1.3797754	0.073446326	0.3414571	1.0	605	tags=17%, list=4%, signal=17%	
CELLULAR RESPONSE TO LECTIN%GOBP%GO:1990858	CELLULAR RESPONSE TO LECTIN%GOBP%GO:1990858		16	-0.6284841	-1.3796308	0.0856102	0.34104517	1.0	3548	tags=44%, list=23%, signal=57%	
BRANCHED-CHAIN AMINO ACID CATABOLIC PROCESS%GOBP%GO:0009083	BRANCHED-CHAIN AMINO ACID CATABOLIC PROCESS%GOBP%GO:0009083		18	-0.6013128	-1.3796132	0.08851224	0.3403323	1.0	3033	tags=50%, list=19%, signal=62%	
FLUID TRANSPORT%GOBP%GO:0042044	FLUID TRANSPORT%GOBP%GO:0042044		15	-0.61222917	-1.3787411	0.10344828	0.3415329	1.0	968	tags=27%, list=6%, signal=28%	
PROTEIN-LIPID COMPLEX ORGANIZATION%GOBP%GO:0071825	PROTEIN-LIPID COMPLEX ORGANIZATION%GOBP%GO:0071825		34	-0.5275829	-1.3782858	0.08058608	0.34181345	1.0	1818	tags=15%, list=12%, signal=17%	
PYRUVATE METABOLISM%REACTOME%R-HSA-70268.9	PYRUVATE METABOLISM%REACTOME%R-HSA-70268.9		39	-0.5031865	-1.3777578	0.07692308	0.34230018	1.0	3033	tags=36%, list=19%, signal=44%	
MITOCHONDRIAL TRANSLATION ELONGATION%REACTOME DATABASE ID RELEASE 81%5389840	MITOCHONDRIAL TRANSLATION ELONGATION%REACTOME DATABASE ID RELEASE 81%5389840		84	-0.45228487	-1.377655	0.040849674	0.34177127	1.0	4382	tags=42%, list=28%, signal=58%	
ION TRANSPORT BY P-TYPE ATPASES%REACTOME DATABASE ID RELEASE 81%936837	ION TRANSPORT BY P-TYPE ATPASES%REACTOME DATABASE ID RELEASE 81%936837		41	-0.50183815	-1.3771807	0.08173913	0.34211606	1.0	1762	tags=24%, list=11%, signal=27%	
PHOSPHOLIPID TRANSLOCATION%GOBP%GO:0045332	PHOSPHOLIPID TRANSLOCATION%GOBP%GO:0045332		32	-0.5357993	-1.3766919	0.07118055	0.34244466	1.0	1762	tags=25%, list=11%, signal=28%	
DEFECTIVE C1GALT1C1 CAUSES TNPS%REACTOME%R-HSA-5083632.4	DEFECTIVE C1GALT1C1 CAUSES TNPS%REACTOME%R-HSA-5083632.4		15	-0.62173414	-1.3761749	0.09222423	0.34294236	1.0	2022	tags=67%, list=13%, signal=77%	
THE ONCOGENIC ACTION OF L-2-HYDROXYGLUTARATE IN HYDROXYGLUTARIC ACIDURIA%PATHWHIZ%PW002451	THE ONCOGENIC ACTION OF L-2-HYDROXYGLUTARATE IN HYDROXYGLUTARIC ACIDURIA%PATHWHIZ%PW002451		25	-0.5537655	-1.3760484	0.085814364	0.34248832	1.0	2167	tags=32%, list=14%, signal=37%	
PHOTODYNAMIC THERAPY INDUCED NFE2L2 NRF2 SURVIVAL SIGNALING%WIKIPATHWAYS_20240510%WP3612%HOMO SAPIENS	PHOTODYNAMIC THERAPY INDUCED NFE2L2 NRF2 SURVIVAL SIGNALING%WIKIPATHWAYS_20240510%WP3612%HOMO SAPIENS		18	-0.5954257	-1.3753204	0.10606061	0.34340143	1.0	1846	tags=28%, list=12%, signal=31%	
THE ONCOGENIC ACTION OF D-2-HYDROXYGLUTARATE IN HYDROXYGLUTARIC ACIDURIA%SMPDB%SMP0002359	THE ONCOGENIC ACTION OF D-2-HYDROXYGLUTARATE IN HYDROXYGLUTARIC ACIDURIA%SMPDB%SMP0002359		26	-0.5542429	-1.3746612	0.09717315	0.34420082	1.0	2359	tags=35%, list=15%, signal=41%	
ENERGY HOMEOSTASIS%GOBP%GO:0097009	ENERGY HOMEOSTASIS%GOBP%GO:0097009		37	-0.5058062	-1.3736436	0.06797853	0.34587193	1.0	1826	tags=30%, list=12%, signal=34%	
COMPLEX I BIOGENESIS%REACTOME%R-HSA-6799198.3	COMPLEX I BIOGENESIS%REACTOME%R-HSA-6799198.3		55	-0.47719216	-1.3732007	0.0596745	0.3461646	1.0	4312	tags=55%, list=28%, signal=75%	
NEGATIVE REGULATION OF VIRAL ENTRY INTO HOST CELL%GOBP%GO:0046597	NEGATIVE REGULATION OF VIRAL ENTRY INTO HOST CELL%GOBP%GO:0046597		18	-0.5922251	-1.3730559	0.11434109	0.34573564	1.0	2331	tags=22%, list=15%, signal=26%	
POLYPRENOL METABOLIC PROCESS%GOBP%GO:0016093	POLYPRENOL METABOLIC PROCESS%GOBP%GO:0016093		25	-0.55563754	-1.3718814	0.092057765	0.34772304	1.0	1299	tags=24%, list=8%, signal=26%	
PURINE NUCLEOSIDE BISPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0034033	PURINE NUCLEOSIDE BISPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0034033		42	-0.50017834	-1.3706967	0.07335907	0.34971902	1.0	2414	tags=31%, list=15%, signal=37%	
FABRY DISEASE%SMPDB%SMP0000525	FABRY DISEASE%SMPDB%SMP0000525		20	-0.5907891	-1.3701943	0.08925319	0.35015687	1.0	2940	tags=40%, list=19%, signal=49%	
PID_RAC1_REG_PATHWAY%MSIGDB_C2%PID_RAC1_REG_PATHWAY	PID_RAC1_REG_PATHWAY%MSIGDB_C2%PID_RAC1_REG_PATHWAY		23	-0.55961394	-1.3691249	0.07635009	0.35199788	1.0	445	tags=13%, list=3%, signal=13%	
SMOOTHENED SIGNALING PATHWAY%GOBP%GO:0007224	SMOOTHENED SIGNALING PATHWAY%GOBP%GO:0007224		28	-0.53555954	-1.3686512	0.075785585	0.35235557	1.0	801	tags=18%, list=5%, signal=19%	
EXECUTION PHASE OF APOPTOSIS%GOBP%GO:0097194	EXECUTION PHASE OF APOPTOSIS%GOBP%GO:0097194		35	-0.51308405	-1.3678844	0.07272727	0.35344332	1.0	2904	tags=37%, list=19%, signal=46%	
NEUTRAL LIPID CATABOLIC PROCESS%GOBP%GO:0046461	NEUTRAL LIPID CATABOLIC PROCESS%GOBP%GO:0046461		18	-0.5962114	-1.3668493	0.10497238	0.35511672	1.0	2915	tags=33%, list=19%, signal=41%	
