NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HEART TRABECULA MORPHOGENESIS%GOBP%GO:0061384	HEART TRABECULA MORPHOGENESIS%GOBP%GO:0061384		15	0.81072277	1.5991942	0.0	0.03547384	1.0	1741	tags=67%, list=12%, signal=76%	
EPH-EPHRIN SIGNALING%REACTOME DATABASE ID RELEASE 73%2682334	EPH-EPHRIN SIGNALING%REACTOME DATABASE ID RELEASE 73%2682334		82	0.60671854	1.5984143	0.0	0.035842005	1.0	2391	tags=39%, list=17%, signal=46%	
DERMATAN SULFATE PROTEOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0050651	DERMATAN SULFATE PROTEOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0050651		13	0.8677279	1.5983977	0.015873017	0.035801727	1.0	1066	tags=54%, list=7%, signal=58%	
CELL-CELL SIGNALING INVOLVED IN CARDIAC CONDUCTION%GOBP%GO:0086019	CELL-CELL SIGNALING INVOLVED IN CARDIAC CONDUCTION%GOBP%GO:0086019		17	0.7896023	1.5983046	0.0	0.035806805	1.0	1681	tags=41%, list=12%, signal=47%	
POSITIVE REGULATION OF CELL MORPHOGENESIS INVOLVED IN DIFFERENTIATION%GOBP%GO:0010770	POSITIVE REGULATION OF CELL MORPHOGENESIS INVOLVED IN DIFFERENTIATION%GOBP%GO:0010770		85	0.625945	1.5983036	0.0	0.03575536	1.0	2828	tags=42%, list=20%, signal=52%	
MEMBRANE REPOLARIZATION%GOBP%GO:0086009	MEMBRANE REPOLARIZATION%GOBP%GO:0086009		14	0.82955235	1.5973521	0.0	0.036155462	1.0	580	tags=21%, list=4%, signal=22%	
MAMMARY GLAND DEVELOPMENT PATHWAY - PUBERTY (STAGE 2 OF 4)%WIKIPATHWAYS_20200810%WP2814%HOMO SAPIENS	MAMMARY GLAND DEVELOPMENT PATHWAY - PUBERTY (STAGE 2 OF 4)%WIKIPATHWAYS_20200810%WP2814%HOMO SAPIENS		12	0.8005264	1.5973397	0.015873017	0.036114868	1.0	349	tags=25%, list=2%, signal=26%	
POTASSIUM ION HOMEOSTASIS%GOBP%GO:0055075	POTASSIUM ION HOMEOSTASIS%GOBP%GO:0055075		14	0.7810095	1.5969816	0.016393442	0.036288586	1.0	1569	tags=29%, list=11%, signal=32%	
BIOCARTA_TGFB_PATHWAY%MSIGDB_C2%BIOCARTA_TGFB_PATHWAY	BIOCARTA_TGFB_PATHWAY%MSIGDB_C2%BIOCARTA_TGFB_PATHWAY		19	0.7719864	1.5966133	0.0	0.036382522	1.0	2212	tags=47%, list=15%, signal=56%	
HS-GAG DEGRADATION%REACTOME%R-HSA-2024096.1	HS-GAG DEGRADATION%REACTOME%R-HSA-2024096.1		19	0.7556211	1.5959136	0.0	0.036734644	1.0	563	tags=26%, list=4%, signal=27%	
POSTSYNAPSE ORGANIZATION%GOBP%GO:0099173	POSTSYNAPSE ORGANIZATION%GOBP%GO:0099173		40	0.6432871	1.5955088	0.0	0.036928605	1.0	2491	tags=48%, list=17%, signal=57%	
NEGATIVE REGULATION OF STRIATED MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0045843	NEGATIVE REGULATION OF STRIATED MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0045843		18	0.7687007	1.5954733	0.03448276	0.036887314	1.0	1497	tags=33%, list=10%, signal=37%	
REGULATION OF GLUCAN BIOSYNTHETIC PROCESS%GOBP%GO:0010962	REGULATION OF GLUCAN BIOSYNTHETIC PROCESS%GOBP%GO:0010962		22	0.74923706	1.5947714	0.0	0.037227143	1.0	1186	tags=36%, list=8%, signal=40%	
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS%MSIGDB_C2%ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS%MSIGDB_C2%ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS		38	0.6910778	1.594559	0.02631579	0.03728566	1.0	2387	tags=47%, list=17%, signal=57%	
REGULATION OF CARDIAC MUSCLE CONTRACTION BY CALCIUM ION SIGNALING%GOBP%GO:0010882	REGULATION OF CARDIAC MUSCLE CONTRACTION BY CALCIUM ION SIGNALING%GOBP%GO:0010882		15	0.7855873	1.5945026	0.016393442	0.037243962	1.0	6	tags=7%, list=0%, signal=7%	
PID_S1P_S1P1_PATHWAY%MSIGDB_C2%PID_S1P_S1P1_PATHWAY	PID_S1P_S1P1_PATHWAY%MSIGDB_C2%PID_S1P_S1P1_PATHWAY		21	0.76266295	1.5936536	0.0	0.037524894	1.0	2745	tags=57%, list=19%, signal=70%	
RESPONSE TO PROSTAGLANDIN%GOBP%GO:0034694	RESPONSE TO PROSTAGLANDIN%GOBP%GO:0034694		13	0.79932654	1.5932921	0.033333335	0.03762713	1.0	1160	tags=46%, list=8%, signal=50%	
REGULATION OF ENDOCRINE PROCESS%GOBP%GO:0044060	REGULATION OF ENDOCRINE PROCESS%GOBP%GO:0044060		16	0.78727543	1.5931123	0.0	0.037673783	1.0	1316	tags=50%, list=9%, signal=55%	
POSITIVE REGULATION OF SMAD PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0060391	POSITIVE REGULATION OF SMAD PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0060391		12	0.75584215	1.5926636	0.03508772	0.03794277	1.0	1718	tags=50%, list=12%, signal=57%	
EMBRYONIC DIGIT MORPHOGENESIS%GOBP%GO:0042733	EMBRYONIC DIGIT MORPHOGENESIS%GOBP%GO:0042733		15	0.7956296	1.5926161	0.0	0.03788941	1.0	2052	tags=60%, list=14%, signal=70%	
SIGNALING BY NTRK1 (TRKA)%REACTOME%R-HSA-187037.2	SIGNALING BY NTRK1 (TRKA)%REACTOME%R-HSA-187037.2		100	0.5932607	1.5923954	0.011111111	0.037947025	1.0	3034	tags=42%, list=21%, signal=53%	
REGULATION OF EPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0030856	REGULATION OF EPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0030856		93	0.5897923	1.5921475	0.0	0.038026184	1.0	1817	tags=34%, list=13%, signal=39%	
SIGNALING BY NTRKS%REACTOME DATABASE ID RELEASE 73%166520	SIGNALING BY NTRKS%REACTOME DATABASE ID RELEASE 73%166520		116	0.5771999	1.5918943	0.023255814	0.038083248	1.0	3034	tags=43%, list=21%, signal=54%	
REGULATION OF KIDNEY DEVELOPMENT%GOBP%GO:0090183	REGULATION OF KIDNEY DEVELOPMENT%GOBP%GO:0090183		32	0.6706974	1.5917902	0.028571429	0.038095944	1.0	2232	tags=53%, list=15%, signal=63%	
NERVE DEVELOPMENT%GOBP%GO:0021675	NERVE DEVELOPMENT%GOBP%GO:0021675		22	0.7270028	1.5917432	0.0	0.038097557	1.0	1817	tags=45%, list=13%, signal=52%	
CELL MIGRATION INVOLVED IN SPROUTING ANGIOGENESIS%GOBP%GO:0002042	CELL MIGRATION INVOLVED IN SPROUTING ANGIOGENESIS%GOBP%GO:0002042		16	0.81736237	1.5915108	0.0	0.038198326	1.0	1518	tags=56%, list=11%, signal=63%	
REGULATION OF ASTROCYTE DIFFERENTIATION%GOBP%GO:0048710	REGULATION OF ASTROCYTE DIFFERENTIATION%GOBP%GO:0048710		11	0.8095305	1.5901576	0.0	0.038693022	1.0	2610	tags=73%, list=18%, signal=89%	
MUSCLE FILAMENT SLIDING%GOBP%GO:0030049	MUSCLE FILAMENT SLIDING%GOBP%GO:0030049		17	0.7440087	1.5890391	0.014925373	0.039240588	1.0	1295	tags=29%, list=9%, signal=32%	
REGULATION OF PROTEIN AUTOPHOSPHORYLATION%GOBP%GO:0031952	REGULATION OF PROTEIN AUTOPHOSPHORYLATION%GOBP%GO:0031952		30	0.7240739	1.5881506	0.012820513	0.0397427	1.0	2150	tags=37%, list=15%, signal=43%	
NEGATIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010719	NEGATIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010719		27	0.6972439	1.5879173	0.0	0.039862268	1.0	2125	tags=52%, list=15%, signal=61%	
PROTEIN OXIDATION%GOBP%GO:0018158	PROTEIN OXIDATION%GOBP%GO:0018158		10	0.85803044	1.5874867	0.0	0.04015577	1.0	160	tags=30%, list=1%, signal=30%	
REGULATION OF BLOOD CIRCULATION%GOBP%GO:1903522	REGULATION OF BLOOD CIRCULATION%GOBP%GO:1903522		156	0.5678468	1.5873193	0.0	0.04019795	1.0	2729	tags=37%, list=19%, signal=45%	
CELLULAR RESPONSE TO CAMP%GOBP%GO:0071320	CELLULAR RESPONSE TO CAMP%GOBP%GO:0071320		22	0.70751977	1.5870291	0.013513514	0.04032738	1.0	738	tags=18%, list=5%, signal=19%	
REGULATION OF RYANODINE-SENSITIVE CALCIUM-RELEASE CHANNEL ACTIVITY%GOBP%GO:0060314	REGULATION OF RYANODINE-SENSITIVE CALCIUM-RELEASE CHANNEL ACTIVITY%GOBP%GO:0060314		17	0.7501858	1.586927	0.01724138	0.040325973	1.0	976	tags=24%, list=7%, signal=25%	
RHO PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0007266	RHO PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0007266		49	0.65021735	1.5861412	0.0	0.040899236	1.0	1469	tags=27%, list=10%, signal=29%	
PULMONARY VALVE MORPHOGENESIS%GOBP%GO:0003184	PULMONARY VALVE MORPHOGENESIS%GOBP%GO:0003184		16	0.81575876	1.5860032	0.0	0.04088614	1.0	1741	tags=56%, list=12%, signal=64%	
METABOLISM OF FAT-SOLUBLE VITAMINS%REACTOME DATABASE ID RELEASE 73%6806667	METABOLISM OF FAT-SOLUBLE VITAMINS%REACTOME DATABASE ID RELEASE 73%6806667		33	0.7107009	1.5852418	0.0	0.041295342	1.0	995	tags=24%, list=7%, signal=26%	
NGF-STIMULATED TRANSCRIPTION%REACTOME DATABASE ID RELEASE 73%9031628	NGF-STIMULATED TRANSCRIPTION%REACTOME DATABASE ID RELEASE 73%9031628		34	0.70792913	1.5850563	0.0	0.04144376	1.0	3304	tags=62%, list=23%, signal=80%	
NEGATIVE REGULATION OF EPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0030857	NEGATIVE REGULATION OF EPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0030857		20	0.7240414	1.5848055	0.015151516	0.041537885	1.0	1524	tags=50%, list=11%, signal=56%	
CELL-CELL JUNCTION ASSEMBLY%GOBP%GO:0007043	CELL-CELL JUNCTION ASSEMBLY%GOBP%GO:0007043		83	0.6137663	1.5845423	0.0	0.041685387	1.0	1203	tags=20%, list=8%, signal=22%	
CELL-EXTRACELLULAR MATRIX INTERACTIONS%REACTOME DATABASE ID RELEASE 73%446353	CELL-EXTRACELLULAR MATRIX INTERACTIONS%REACTOME DATABASE ID RELEASE 73%446353		15	0.8246262	1.5839567	0.0	0.04190849	1.0	1212	tags=47%, list=8%, signal=51%	
BIOCARTA_WNT_PATHWAY%MSIGDB_C2%BIOCARTA_WNT_PATHWAY	BIOCARTA_WNT_PATHWAY%MSIGDB_C2%BIOCARTA_WNT_PATHWAY		24	0.7260557	1.58365	0.014492754	0.042023435	1.0	2212	tags=29%, list=15%, signal=34%	
MYOGENESIS%REACTOME%R-HSA-525793.2	MYOGENESIS%REACTOME%R-HSA-525793.2		21	0.75551635	1.5823196	0.014925373	0.042823065	1.0	2458	tags=52%, list=17%, signal=63%	
CEREBRAL CORTEX DEVELOPMENT%GOBP%GO:0021987	CEREBRAL CORTEX DEVELOPMENT%GOBP%GO:0021987		37	0.6929342	1.5823133	0.014705882	0.0427648	1.0	1518	tags=30%, list=11%, signal=33%	
LONG-TERM SYNAPTIC POTENTIATION%GOBP%GO:0060291	LONG-TERM SYNAPTIC POTENTIATION%GOBP%GO:0060291		16	0.73070806	1.5821304	0.035714287	0.04277112	1.0	1637	tags=31%, list=11%, signal=35%	
REGULATION OF ENDOTHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:2000351	REGULATION OF ENDOTHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:2000351		34	0.6667206	1.5813392	0.01369863	0.04336403	1.0	1145	tags=38%, list=8%, signal=41%	
NOTCH4 INTRACELLULAR DOMAIN REGULATES TRANSCRIPTION%REACTOME DATABASE ID RELEASE 73%9013695	NOTCH4 INTRACELLULAR DOMAIN REGULATES TRANSCRIPTION%REACTOME DATABASE ID RELEASE 73%9013695		19	0.74122405	1.5810454	0.016129032	0.04347512	1.0	2264	tags=53%, list=16%, signal=62%	
OLIGODENDROCYTE SPECIFICATION AND DIFFERENTIATION(INCLUDING REMYELINATION), LEADING TO MYELIN COMPONENTS FOR CNS%WIKIPATHWAYS_20200810%WP4304%HOMO SAPIENS	OLIGODENDROCYTE SPECIFICATION AND DIFFERENTIATION(INCLUDING REMYELINATION), LEADING TO MYELIN COMPONENTS FOR CNS%WIKIPATHWAYS_20200810%WP4304%HOMO SAPIENS		17	0.7551451	1.5808026	0.0	0.04359763	1.0	1497	tags=41%, list=10%, signal=46%	
SYNDECAN INTERACTIONS%REACTOME DATABASE ID RELEASE 73%3000170	SYNDECAN INTERACTIONS%REACTOME DATABASE ID RELEASE 73%3000170		19	0.7872239	1.580781	0.017857144	0.043581244	1.0	1664	tags=58%, list=12%, signal=65%	
SKELETAL MUSCLE ORGAN DEVELOPMENT%GOBP%GO:0060538	SKELETAL MUSCLE ORGAN DEVELOPMENT%GOBP%GO:0060538		34	0.63834774	1.5807467	0.027027028	0.04352243	1.0	1261	tags=29%, list=9%, signal=32%	
BIOCARTA_PS1_PATHWAY%MSIGDB_C2%BIOCARTA_PS1_PATHWAY	BIOCARTA_PS1_PATHWAY%MSIGDB_C2%BIOCARTA_PS1_PATHWAY		12	0.80530053	1.5803927	0.015384615	0.043793183	1.0	1494	tags=42%, list=10%, signal=46%	
DEFECTIVE EXT2 CAUSES EXOSTOSES 2%REACTOME%R-HSA-3656237.2	DEFECTIVE EXT2 CAUSES EXOSTOSES 2%REACTOME%R-HSA-3656237.2		13	0.85124034	1.5803534	0.027027028	0.043765888	1.0	818	tags=46%, list=6%, signal=49%	
GLYPICAN 1 NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%GLYPICAN 1 NETWORK	GLYPICAN 1 NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%GLYPICAN 1 NETWORK		22	0.7221455	1.5800867	0.0	0.04389713	1.0	1366	tags=50%, list=9%, signal=55%	
ENVELOPE PROTEINS AND THEIR POTENTIAL ROLES IN EDMD PHYSIOPATHOLOGY%WIKIPATHWAYS_20200810%WP4535%HOMO SAPIENS	ENVELOPE PROTEINS AND THEIR POTENTIAL ROLES IN EDMD PHYSIOPATHOLOGY%WIKIPATHWAYS_20200810%WP4535%HOMO SAPIENS		41	0.64101803	1.5796559	0.0	0.044102132	1.0	1741	tags=24%, list=12%, signal=28%	
POSITIVE REGULATION OF PROTEIN AUTOPHOSPHORYLATION%GOBP%GO:0031954	POSITIVE REGULATION OF PROTEIN AUTOPHOSPHORYLATION%GOBP%GO:0031954		18	0.7388277	1.5795896	0.018181818	0.044074446	1.0	2150	tags=39%, list=15%, signal=46%	
SYNAPTIC MEMBRANE ADHESION%GOBP%GO:0099560	SYNAPTIC MEMBRANE ADHESION%GOBP%GO:0099560		10	0.8419239	1.5794234	0.018867925	0.044100225	1.0	867	tags=40%, list=6%, signal=43%	
BEHAVIOR%GOBP%GO:0007610	BEHAVIOR%GOBP%GO:0007610		136	0.59094983	1.5794172	0.0	0.04404127	1.0	2762	tags=39%, list=19%, signal=48%	
HEDGEHOG%NETPATH%HEDGEHOG	HEDGEHOG%NETPATH%HEDGEHOG		33	0.6558068	1.5782317	0.028571429	0.044738214	1.0	2059	tags=39%, list=14%, signal=46%	
CELL JUNCTION MAINTENANCE%GOBP%GO:0034331	CELL JUNCTION MAINTENANCE%GOBP%GO:0034331		12	0.8010148	1.5781311	0.032786883	0.04473102	1.0	1029	tags=42%, list=7%, signal=45%	
FRS-MEDIATED FGFR2 SIGNALING%REACTOME DATABASE ID RELEASE 73%5654700	FRS-MEDIATED FGFR2 SIGNALING%REACTOME DATABASE ID RELEASE 73%5654700		11	0.7618748	1.5781217	0.016666668	0.044681966	1.0	1907	tags=55%, list=13%, signal=63%	
REGULATION OF MUSCLE ADAPTATION%GOBP%GO:0043502	REGULATION OF MUSCLE ADAPTATION%GOBP%GO:0043502		32	0.65967053	1.5772556	0.027027028	0.04514587	1.0	2851	tags=47%, list=20%, signal=58%	
PID_ATF2_PATHWAY%MSIGDB_C2%PID_ATF2_PATHWAY	PID_ATF2_PATHWAY%MSIGDB_C2%PID_ATF2_PATHWAY		49	0.60956913	1.5772046	0.06097561	0.045128044	1.0	2151	tags=33%, list=15%, signal=38%	
POSITIVE REGULATION OF CARDIOCYTE DIFFERENTIATION%GOBP%GO:1905209	POSITIVE REGULATION OF CARDIOCYTE DIFFERENTIATION%GOBP%GO:1905209		12	0.8020311	1.5769843	0.02	0.04518247	1.0	2061	tags=58%, list=14%, signal=68%	
EPITHELIAL TUBE FORMATION%GOBP%GO:0072175	EPITHELIAL TUBE FORMATION%GOBP%GO:0072175		47	0.6650174	1.576779	0.0	0.04524768	1.0	2760	tags=43%, list=19%, signal=52%	
REGULATION OF GLUCOSE TRANSMEMBRANE TRANSPORT%GOBP%GO:0010827	REGULATION OF GLUCOSE TRANSMEMBRANE TRANSPORT%GOBP%GO:0010827		36	0.69291717	1.5755758	0.0	0.045874633	1.0	1466	tags=28%, list=10%, signal=31%	
REGULATION OF SYNAPSE ORGANIZATION%GOBP%GO:0050807	REGULATION OF SYNAPSE ORGANIZATION%GOBP%GO:0050807		86	0.6177695	1.5755719	0.0	0.04581403	1.0	1877	tags=30%, list=13%, signal=35%	
NITRIC OXIDE STIMULATES GUANYLATE CYCLASE%REACTOME DATABASE ID RELEASE 73%392154	NITRIC OXIDE STIMULATES GUANYLATE CYCLASE%REACTOME DATABASE ID RELEASE 73%392154		18	0.7288203	1.5748973	0.0	0.04606492	1.0	2727	tags=61%, list=19%, signal=75%	
REGULATION OF DENDRITE MORPHOGENESIS%GOBP%GO:0048814	REGULATION OF DENDRITE MORPHOGENESIS%GOBP%GO:0048814		48	0.656979	1.5747517	0.013157895	0.046118315	1.0	2843	tags=44%, list=20%, signal=54%	
OLFACTORY BULB DEVELOPMENT%GOBP%GO:0021772	OLFACTORY BULB DEVELOPMENT%GOBP%GO:0021772		13	0.80329114	1.5746455	0.037037037	0.046130203	1.0	1545	tags=54%, list=11%, signal=60%	
S1P3 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%S1P3 PATHWAY	S1P3 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%S1P3 PATHWAY		25	0.6993996	1.5746375	0.0	0.046069585	1.0	1997	tags=48%, list=14%, signal=56%	
MESONEPHRIC TUBULE MORPHOGENESIS%GOBP%GO:0072171	MESONEPHRIC TUBULE MORPHOGENESIS%GOBP%GO:0072171		17	0.8110013	1.5745403	0.0	0.046050366	1.0	1459	tags=59%, list=10%, signal=65%	
REGULATION OF AMPA RECEPTOR ACTIVITY%GOBP%GO:2000311	REGULATION OF AMPA RECEPTOR ACTIVITY%GOBP%GO:2000311		15	0.77266157	1.5737716	0.060606062	0.046547074	1.0	1877	tags=40%, list=13%, signal=46%	
CELL RECOGNITION%GOBP%GO:0008037	CELL RECOGNITION%GOBP%GO:0008037		66	0.6196095	1.5735978	0.0	0.046588805	1.0	1655	tags=36%, list=11%, signal=41%	
CELL DIFFERENTIATION INVOLVED IN KIDNEY DEVELOPMENT%GOBP%GO:0061005	CELL DIFFERENTIATION INVOLVED IN KIDNEY DEVELOPMENT%GOBP%GO:0061005		26	0.70295775	1.5735577	0.015151516	0.046548422	1.0	1997	tags=54%, list=14%, signal=62%	
DOWNREGULATION OF TGF-BETA RECEPTOR SIGNALING%REACTOME DATABASE ID RELEASE 73%2173788	DOWNREGULATION OF TGF-BETA RECEPTOR SIGNALING%REACTOME DATABASE ID RELEASE 73%2173788		25	0.71332645	1.5730433	0.013888889	0.04681665	1.0	1718	tags=32%, list=12%, signal=36%	
ANIMAL ORGAN MATURATION%GOBP%GO:0048799	ANIMAL ORGAN MATURATION%GOBP%GO:0048799		11	0.84327227	1.5726168	0.0	0.046950374	1.0	684	tags=36%, list=5%, signal=38%	
REGULATION OF CARDIAC EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0062042	REGULATION OF CARDIAC EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0062042		10	0.8134572	1.5724218	0.036363635	0.04707391	1.0	1741	tags=60%, list=12%, signal=68%	
SIGNALING BY FGFR1%REACTOME%R-HSA-5654736.4	SIGNALING BY FGFR1%REACTOME%R-HSA-5654736.4		32	0.6823716	1.5717071	0.0	0.047575932	1.0	1291	tags=34%, list=9%, signal=38%	
AMYLOID-BETA CLEARANCE%GOBP%GO:0097242	AMYLOID-BETA CLEARANCE%GOBP%GO:0097242		22	0.69794166	1.5717069	0.028169014	0.047514148	1.0	453	tags=18%, list=3%, signal=19%	
REGULATION OF FAT CELL DIFFERENTIATION%GOBP%GO:0045598	REGULATION OF FAT CELL DIFFERENTIATION%GOBP%GO:0045598		74	0.6085148	1.5714628	0.0	0.047646422	1.0	1945	tags=32%, list=13%, signal=37%	
BIOCARTA_CARDIACEGF_PATHWAY%MSIGDB_C2%BIOCARTA_CARDIACEGF_PATHWAY	BIOCARTA_CARDIACEGF_PATHWAY%MSIGDB_C2%BIOCARTA_CARDIACEGF_PATHWAY		16	0.7202027	1.5710564	0.05263158	0.047870006	1.0	1163	tags=31%, list=8%, signal=34%	
NOTCH SIGNALING INVOLVED IN HEART DEVELOPMENT%GOBP%GO:0061314	NOTCH SIGNALING INVOLVED IN HEART DEVELOPMENT%GOBP%GO:0061314		11	0.8463464	1.5705396	0.014492754	0.048236385	1.0	1314	tags=55%, list=9%, signal=60%	
KERATAN SULFATE METABOLIC PROCESS%GOBP%GO:0042339	KERATAN SULFATE METABOLIC PROCESS%GOBP%GO:0042339		30	0.69501644	1.570486	0.014925373	0.04824503	1.0	2228	tags=30%, list=15%, signal=35%	
ENDOTHELINS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ENDOTHELINS	ENDOTHELINS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ENDOTHELINS		57	0.62469316	1.5701326	0.0	0.048345145	1.0	2851	tags=42%, list=20%, signal=52%	
BIOCARTA_SHH_PATHWAY%MSIGDB_C2%BIOCARTA_SHH_PATHWAY	BIOCARTA_SHH_PATHWAY%MSIGDB_C2%BIOCARTA_SHH_PATHWAY		13	0.77310133	1.5699338	0.016393442	0.04846548	1.0	2408	tags=54%, list=17%, signal=65%	
AXONAL FASCICULATION%GOBP%GO:0007413	AXONAL FASCICULATION%GOBP%GO:0007413		11	0.8651587	1.5698202	0.0	0.04848413	1.0	1810	tags=91%, list=13%, signal=104%	
CELL MIGRATION AND INVASION THROUGH P75NTR%WIKIPATHWAYS_20200810%WP4561%HOMO SAPIENS	CELL MIGRATION AND INVASION THROUGH P75NTR%WIKIPATHWAYS_20200810%WP4561%HOMO SAPIENS		28	0.70937985	1.569805	0.0	0.048431918	1.0	2168	tags=46%, list=15%, signal=55%	
ENDOGENOUS STEROLS%REACTOME%R-HSA-211976.4	ENDOGENOUS STEROLS%REACTOME%R-HSA-211976.4		19	0.70762426	1.5696217	0.0	0.048510727	1.0	2196	tags=32%, list=15%, signal=37%	
REGULATION OF VASCULAR PERMEABILITY%GOBP%GO:0043114	REGULATION OF VASCULAR PERMEABILITY%GOBP%GO:0043114		24	0.73354745	1.5695698	0.015151516	0.048458643	1.0	1366	tags=42%, list=9%, signal=46%	
EMBRYONIC CAMERA-TYPE EYE DEVELOPMENT%GOBP%GO:0031076	EMBRYONIC CAMERA-TYPE EYE DEVELOPMENT%GOBP%GO:0031076		12	0.8114324	1.5695176	0.06153846	0.048416756	1.0	1934	tags=75%, list=13%, signal=87%	
REGULATION OF SYNAPSE STRUCTURE OR ACTIVITY%GOBP%GO:0050803	REGULATION OF SYNAPSE STRUCTURE OR ACTIVITY%GOBP%GO:0050803		93	0.59535736	1.5687957	0.0	0.048908953	1.0	1507	tags=27%, list=10%, signal=30%	
SPINAL CORD INJURY%WIKIPATHWAYS_20200810%WP2431%HOMO SAPIENS	SPINAL CORD INJURY%WIKIPATHWAYS_20200810%WP2431%HOMO SAPIENS		94	0.5754697	1.568611	0.0	0.048906613	1.0	1469	tags=26%, list=10%, signal=28%	
NEGATIVE REGULATION OF CELL JUNCTION ASSEMBLY%GOBP%GO:1901889	NEGATIVE REGULATION OF CELL JUNCTION ASSEMBLY%GOBP%GO:1901889		21	0.7157581	1.5680628	0.0	0.049196336	1.0	1469	tags=38%, list=10%, signal=42%	
NEGATIVE REGULATION OF HORMONE SECRETION%GOBP%GO:0046888	NEGATIVE REGULATION OF HORMONE SECRETION%GOBP%GO:0046888		25	0.7256866	1.5673058	0.029850746	0.04965474	1.0	2050	tags=44%, list=14%, signal=51%	
PID_A6B1_A6B4_INTEGRIN_PATHWAY%MSIGDB_C2%PID_A6B1_A6B4_INTEGRIN_PATHWAY	PID_A6B1_A6B4_INTEGRIN_PATHWAY%MSIGDB_C2%PID_A6B1_A6B4_INTEGRIN_PATHWAY		42	0.62583596	1.5663979	0.0	0.05019153	1.0	2131	tags=36%, list=15%, signal=42%	
PEPTIDYL-PROLINE HYDROXYLATION%GOBP%GO:0019511	PEPTIDYL-PROLINE HYDROXYLATION%GOBP%GO:0019511		10	0.8203151	1.5661737	0.030303031	0.05025736	1.0	830	tags=30%, list=6%, signal=32%	
NEGATIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:1903170	NEGATIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:1903170		22	0.71504694	1.5661106	0.0	0.05024345	1.0	659	tags=18%, list=5%, signal=19%	
REGULATION OF PHOSPHOLIPASE ACTIVITY%GOBP%GO:0010517	REGULATION OF PHOSPHOLIPASE ACTIVITY%GOBP%GO:0010517		52	0.61827433	1.5659796	0.011764706	0.05024973	1.0	1567	tags=37%, list=11%, signal=41%	
EPIBOLY%GOBP%GO:0090504	EPIBOLY%GOBP%GO:0090504		22	0.73141295	1.5646137	0.015384615	0.051122442	1.0	1300	tags=32%, list=9%, signal=35%	
REGULATION OF BRANCHING INVOLVED IN URETERIC BUD MORPHOGENESIS%GOBP%GO:0090189	REGULATION OF BRANCHING INVOLVED IN URETERIC BUD MORPHOGENESIS%GOBP%GO:0090189		13	0.79668397	1.5630661	0.0	0.052022874	1.0	2232	tags=62%, list=15%, signal=73%	
METANEPHROS MORPHOGENESIS%GOBP%GO:0003338	METANEPHROS MORPHOGENESIS%GOBP%GO:0003338		12	0.75084674	1.5629932	0.045454547	0.0519869	1.0	2232	tags=67%, list=15%, signal=79%	
RETINOID METABOLISM AND TRANSPORT%REACTOME DATABASE ID RELEASE 73%975634	RETINOID METABOLISM AND TRANSPORT%REACTOME DATABASE ID RELEASE 73%975634		30	0.726331	1.5627534	0.0	0.052041084	1.0	995	tags=27%, list=7%, signal=29%	
REGULATION OF ENDOTHELIAL CELL CHEMOTAXIS%GOBP%GO:2001026	REGULATION OF ENDOTHELIAL CELL CHEMOTAXIS%GOBP%GO:2001026		17	0.75092185	1.5616157	0.015625	0.052589167	1.0	1547	tags=47%, list=11%, signal=53%	
