GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0051146	striated muscle cell differentiation	0.01211577122336086	0.01211577122336086	+1	MYL9,CD9,TPM1,GPX1,WDR1,LMNA,MTPN,ACTG1,ITGB1,G6PD
GO:2000116	regulation of cysteine-type endopeptidase activity	0.01229941363449169	0.01229941363449169	+1	SNCA,P2RX1,GSN,CDKN2D,GPX1,DAP,ATP2A3,DNAJB6,HMGB1
GO:1903076	regulation of protein localization to plasma membrane	0.012426845596673125	0.012426845596673125	+1	PGRMC1,ACTB,ITGB1,LDLRAP1,SQSTM1,AP2M1
GO:0043547	positive regulation of GTPase activity	0.012657163751493167	0.012657163751493167	+1	ARHGAP6,RGS10,RSU1,CCL5,LIMS1,GNB5,TAX1BP3,RABGAP1L,ITGB1,GNAS
GO:0048144	fibroblast proliferation	0.012883526459101501	0.012883526459101501	+1	ITGB3,GPX1,TGFB1,SOD2,FTH1,BRK1
GO:0043270	positive regulation of monoatomic ion transport	0.012883526459101501	0.012883526459101501	+1	SCN1B,SNCA,P2RX1,CCL5,FHL1,TMSB4X,FLNA,GSTO1,G6PD
GO:0055070	copper ion homeostasis	0.013685277423479855	0.013685277423479855	+1	ANKRD9,APP,ARF1
GO:1902176	negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	0.013685277423479855	0.013685277423479855	+1	GPX1,SOD2,HSPB1
GO:0051580	regulation of neurotransmitter uptake	0.013685277423479855	0.013685277423479855	+1	ITGB3,SNCA,ITGB1
GO:1900242	regulation of synaptic vesicle endocytosis	0.013685277423479855	0.013685277423479855	+1	ACTB,ACTG1,AP2M1
GO:0006936	muscle contraction	0.01438878766575094	0.01438878766575094	+1	MYL9,SCN1B,CTTN,TPM1,TPM4,P2RX1,GSN,MYL6,FLNA,GSTO1,TPM3
GO:0007043	cell-cell junction assembly	0.01484952974371174	0.01484952974371174	+1	CLDN5,ESAM,CD9,ACTB,WDR1,TLN1,ACTG1
GO:0071677	positive regulation of mononuclear cell migration	0.015126680992196018	0.015126680992196018	+1	ITGB3,CCL5,TGFB1,APP,HMGB1
GO:0006837	serotonin transport	0.015615885740127025	0.015615885740127025	+1	ITGB3,SNCA,P2RX1
GO:0006904	vesicle docking involved in exocytosis	0.01574137352094473	0.01574137352094473	+1	SCFD2,RAB10,STXBP2,PLEK
GO:0045214	sarcomere organization	0.01574137352094473	0.01574137352094473	+1	TPM1,WDR1,ACTG1,ITGB1
GO:0042177	negative regulation of protein catabolic process	0.016226205320309686	0.016226205320309686	+1	SNCA,CTSA,TIMP1,FLNA,SNX3,SVIP
GO:0016125	sterol metabolic process	0.016861262444794307	0.016861262444794307	+1	FAXDC2,CYB5R1,APP,LDLRAP1,ACADVL,CYB5R3,G6PD
GO:0090201	negative regulation of release of cytochrome c from mitochondria	0.017623963704696183	0.017623963704696183	+1	CLU,GPX1,LMNA
GO:0021762	substantia nigra development	0.018264780512647235	0.018264780512647235	+1	YWHAH,ACTB,DYNLL1,G6PD
GO:0050765	negative regulation of phagocytosis	0.019997837210667654	0.019997837210667654	+1	TGFB1,HMGB1,SNX3
GO:0034314	Arp2/3 complex-mediated actin nucleation	0.02077439310478359	0.02077439310478359	+1	ARPC1B,ARPC5,ARF1,BRK1
GO:1903034	regulation of response to wounding	0.02084768926179917	0.02084768926179917	+1	GP1BA,ALOX12,CD9,DMTN,ACTG1,FLNA,ITGB1
GO:0050808	synapse organization	0.02101537265382135	0.02101537265382135	+1	ITGB3,CTTN,SNCA,PGRMC1,ACTN1,ACTB,APP,RAP1B,ACTG1,DBNL,FLNA,ARF1,ITGB1
GO:0051702	biological process involved in interaction with symbiont	0.02101537265382135	0.02101537265382135	+1	PF4,GPX1,CCL5,GAPDH,VAPA,STOM
GO:0001952	regulation of cell-matrix adhesion	0.022738159772816312	0.022738159772816312	+1	ITGB3,ARHGAP6,DMTN,LIMS1,TLN1,ACTG1
GO:0032272	negative regulation of protein polymerization	0.02317036190919418	0.02317036190919418	+1	SNCA,DMTN,GSN,TMSB4X,MTPN
GO:0140056	organelle localization by membrane tethering	0.02317036190919418	0.02317036190919418	+1	SCFD2,RAB10,STX11,STXBP2,PLEK
GO:0006979	response to oxidative stress	0.024165619605941557	0.024165619605941557	+1	PTGS1,SNCA,TPM1,PDLIM1,GPX1,PRDX6,APP,PYCR2,GPX4,SOD2,G6PD,HSPB1
GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	0.024206621999743824	0.024206621999743824	+1	PF4,PPBP,HIST1H2BJ,HIST1H2BK,GAPDH
GO:1900273	positive regulation of long-term synaptic potentiation	0.024297773946866247	0.024297773946866247	+1	NRGN,APP,SQSTM1
GO:2000178	negative regulation of neural precursor cell proliferation	0.024297773946866247	0.024297773946866247	+1	ILK,TGFB1,SPINT2
GO:1902904	negative regulation of supramolecular fiber organization	0.025471558071869013	0.025471558071869013	+1	CLU,ARHGAP6,SNCA,DMTN,GSN,TMSB4X,MTPN
GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	0.025951726164452217	0.025951726164452217	+1	SNCA,P2RX1,GSN,DAP,ATP2A3,HMGB1
GO:0099623	regulation of cardiac muscle cell membrane repolarization	0.02669899735679711	0.02669899735679711	+1	SCN1B,WDR1,FLNA
GO:0050804	modulation of chemical synaptic transmission	0.02669899735679711	0.02669899735679711	+1	SEPT5,NRGN,CA2,SNCA,P2RX1,YWHAH,PACSIN2,APP,RAP1B,ARF1,ITGB1,SQSTM1,GLUL
GO:0010811	positive regulation of cell-substrate adhesion	0.02669899735679711	0.02669899735679711	+1	ITGB3,DMTN,ILK,RSU1,LIMS1,FLNA
GO:0099177	regulation of trans-synaptic signaling	0.026816654774527434	0.026816654774527434	+1	SEPT5,NRGN,CA2,SNCA,P2RX1,YWHAH,PACSIN2,APP,RAP1B,ARF1,ITGB1,SQSTM1,GLUL
GO:0031647	regulation of protein stability	0.02732105555467322	0.02732105555467322	+1	CLU,SNCA,CTSA,GSN,UBL4A,MFSD1,LMNA,SERF2,FLNA,GAPDH
GO:0048145	regulation of fibroblast proliferation	0.0295477355212304	0.0295477355212304	+1	ITGB3,TGFB1,SOD2,FTH1,BRK1
GO:0033627	cell adhesion mediated by integrin	0.0295477355212304	0.0295477355212304	+1	ITGA2B,ITGB3,FERMT3,CCL5,ITGB1
GO:0061041	regulation of wound healing	0.030280539262955153	0.030280539262955153	+1	GP1BA,ALOX12,CD9,DMTN,ACTG1,ITGB1
GO:1904375	regulation of protein localization to cell periphery	0.031115322601062683	0.031115322601062683	+1	PGRMC1,ACTB,ITGB1,LDLRAP1,SQSTM1,AP2M1
GO:1990266	neutrophil migration	0.031115322601062683	0.031115322601062683	+1	PF4,PPBP,MPP1,CCL5,WDR1,CD99
GO:0010466	negative regulation of peptidase activity	0.031115322601062683	0.031115322601062683	+1	SNCA,CDKN2D,GPX1,TIMP1,DNAJB6,APP,SPINT2,GAPDH
GO:0030225	macrophage differentiation	0.031115322601062683	0.031115322601062683	+1	PF4,TGFB1,APP,EIF2AK1
GO:0032511	late endosome to vacuole transport via multivesicular body sorting pathway	0.03206859253129402	0.03206859253129402	+1	CHMP6,LEPROT,TMEM50A
GO:0010632	regulation of epithelial cell migration	0.03283605497737428	0.03283605497737428	+1	SPARC,ITGB3,RAB11A,TMSB4X,ADIPOR1,HMGB1,GLUL,HSPB1
GO:0140694	non-membrane-bounded organelle assembly	0.03283605497737428	0.03283605497737428	+1	MYL9,TUBB1,TPM1,GSN,CHMP6,RAB11A,WDR1,ACTG1,DBNL,FLNA,ITGB1
GO:0001836	release of cytochrome c from mitochondria	0.03283605497737428	0.03283605497737428	+1	CLU,GPX1,LMNA,SOD2
GO:0097581	lamellipodium organization	0.03283605497737428	0.03283605497737428	+1	CTTN,DMTN,PARVB,ITGB1,BRK1
GO:0015850	organic hydroxy compound transport	0.03318167066651345	0.03318167066651345	+1	ITGB3,CLU,SNCA,ABCC3,P2RX1,ACTB,LAMTOR1,LDLRAP1,VAPA
GO:2000177	regulation of neural precursor cell proliferation	0.033528016491732426	0.033528016491732426	+1	ILK,TGFB1,NAP1L1,ITGB1,SPINT2
GO:0033157	regulation of intracellular protein transport	0.03362348461762821	0.03362348461762821	+1	DMTN,OAZ1,LEPROT,TGFB1,UBAC2,FLNA,STOM,SVIP
GO:0032386	regulation of intracellular transport	0.034183040718697814	0.034183040718697814	+1	DMTN,OAZ1,LEPROT,TGFB1,UBAC2,FLNA,SNX3,LDLRAP1,STOM,SVIP
GO:1901879	regulation of protein depolymerization	0.03475096192200541	0.03475096192200541	+1	DMTN,GSN,WDR1,MTPN,PLEK
GO:2001234	negative regulation of apoptotic signaling pathway	0.03499342605948778	0.03499342605948778	+1	PF4,CLU,CTTN,CDKN2D,GPX1,LMNA,SOD2,HSPB1
GO:0007032	endosome organization	0.03600113237489271	0.03600113237489271	+1	CHMP6,LAMTOR1,RAB11A,SNX3,SQSTM1
GO:1902175	regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	0.03693557441734123	0.03693557441734123	+1	GPX1,SOD2,HSPB1
GO:0072659	protein localization to plasma membrane	0.03708998222161334	0.03708998222161334	+1	PGRMC1,ACTB,RAB11A,RAB10,FLNA,ITGB1,LDLRAP1,SQSTM1,AP2M1
GO:0090257	regulation of muscle system process	0.03709136832092698	0.03709136832092698	+1	MYL9,CTTN,TPM1,P2RX1,LMNA,MTPN,GSTO1,G6PD
GO:0045185	maintenance of protein location	0.03709136832092698	0.03709136832092698	+1	GSN,TMSB4X,SRGN,FLNA,SKP1
GO:0045765	regulation of angiogenesis	0.03747283345764014	0.03747283345764014	+1	SPARC,CLDN5,PF4,ITGB3,PKM,ITGB1,GLUL,HTATIP2,HSPB1
GO:0032387	negative regulation of intracellular transport	0.03844569946136037	0.03844569946136037	+1	DMTN,UBAC2,SNX3,SVIP
GO:0001738	morphogenesis of a polarized epithelium	0.03844569946136037	0.03844569946136037	+1	DAAM1,ACTB,WDR1,RAB10,ACTG1
GO:0034764	positive regulation of transmembrane transport	0.03844569946136037	0.03844569946136037	+1	CA2,SNCA,P2RX1,TMSB4X,FLNA,ITGB1,GSTO1,G6PD
GO:0044000	movement in host	0.03844569946136037	0.03844569946136037	+1	ITGB3,GSN,CHMP6,HMGB1,ITGB1,SNX3,VAPA
GO:1901342	regulation of vasculature development	0.039918225840560095	0.039918225840560095	+1	SPARC,CLDN5,PF4,ITGB3,PKM,ITGB1,GLUL,HTATIP2,HSPB1
GO:0016126	sterol biosynthetic process	0.04021265743953201	0.04021265743953201	+1	FAXDC2,CYB5R1,CYB5R3,G6PD
GO:1901617	organic hydroxy compound biosynthetic process	0.04057617091215644	0.04057617091215644	+1	FAXDC2,ALOX12,SNCA,CYB5R1,ASAH1,CYB5R3,PLEK,G6PD
GO:1901222	regulation of NIK/NF-kappaB signaling	0.040580577412592696	0.040580577412592696	+1	ILK,LIMS1,TMSB4X,APP,ADIPOR1
GO:0006576	biogenic amine metabolic process	0.040580577412592696	0.040580577412592696	+1	SNCA,ODC1,OAZ1,SAT1,MTPN
GO:0002274	myeloid leukocyte activation	0.04130366000351639	0.04130366000351639	+1	CLU,SNCA,CCL5,TGFB1,APP,HMGB1,SNAP23,STXBP2
GO:0007265	Ras protein signal transduction	0.04143709318940049	0.04143709318940049	+1	ARHGAP6,GRAP2,TAX1BP3,RAP1B,DBNL,ITGB1,SQSTM1,ARHGDIB,BRK1,RAB4A
GO:0071870	cellular response to catecholamine stimulus	0.041467393744859374	0.041467393744859374	+1	SNCA,GNB5,APP,FLNA,GNAS
GO:0071868	cellular response to monoamine stimulus	0.041467393744859374	0.041467393744859374	+1	SNCA,GNB5,APP,FLNA,GNAS
GO:0070252	actin-mediated cell contraction	0.041467393744859374	0.041467393744859374	+1	SCN1B,TPM1,GSN,MYL6,FLNA
GO:2001257	regulation of cation channel activity	0.041467393744859374	0.041467393744859374	+1	GNB5,FKBP1A,TMSB4X,ITGB1,GSTO1,STOM
GO:0090330	regulation of platelet aggregation	0.041467393744859374	0.041467393744859374	+1	ALOX12,CD9,DMTN
GO:2001056	positive regulation of cysteine-type endopeptidase activity	0.041467393744859374	0.041467393744859374	+1	SNCA,P2RX1,GSN,DAP,ATP2A3,HMGB1
GO:2001243	negative regulation of intrinsic apoptotic signaling pathway	0.041467393744859374	0.041467393744859374	+1	CLU,CDKN2D,GPX1,SOD2,HSPB1
GO:0099173	postsynapse organization	0.04210517295861097	0.04210517295861097	+1	ITGB3,CTTN,ACTN1,ACTB,ACTG1,DBNL,ARF1
GO:0097529	myeloid leukocyte migration	0.042376329311810186	0.042376329311810186	+1	PF4,PPBP,CD9,MPP1,CCL5,WDR1,HMGB1,CD99
GO:0042552	myelination	0.042376329311810186	0.042376329311810186	+1	CLDN5,CLU,CD9,ILK,TGFB1,RNF10
GO:0032760	positive regulation of tumor necrosis factor production	0.042845458412627206	0.042845458412627206	+1	PF4,CLU,APP,HMGB1,HSPB1
GO:0034341	response to type II interferon	0.04362070498827734	0.04362070498827734	+1	SNCA,GSN,CCL5,ACTG1,STXBP2,GAPDH
GO:0010039	response to iron ion	0.044770895469912655	0.044770895469912655	+1	SNCA,SLC40A1,G6PD
GO:0008366	axon ensheathment	0.0447854937989941	0.0447854937989941	+1	CLDN5,CLU,CD9,ILK,TGFB1,RNF10
GO:0007272	ensheathment of neurons	0.0447854937989941	0.0447854937989941	+1	CLDN5,CLU,CD9,ILK,TGFB1,RNF10
GO:0044829	positive regulation by host of viral genome replication	0.04556684382559478	0.04556684382559478	+1	VAPA,STOM
GO:0070862	negative regulation of protein exit from endoplasmic reticulum	0.04556684382559478	0.04556684382559478	+1	UBAC2,SVIP
GO:0071869	response to catecholamine	0.04570473949670286	0.04570473949670286	+1	SNCA,GNB5,APP,FLNA,GNAS
GO:0071867	response to monoamine	0.04570473949670286	0.04570473949670286	+1	SNCA,GNB5,APP,FLNA,GNAS
GO:0016197	endosomal transport	0.04644571457854348	0.04644571457854348	+1	CHMP6,LEPROT,LAMTOR1,RAB11A,RAB10,TMEM50A,SNX3,SQSTM1
GO:0032231	regulation of actin filament bundle assembly	0.04707523290059008	0.04707523290059008	+1	ARHGAP6,TPM1,ACTG1,FLNA,PLEK
GO:0045785	positive regulation of cell adhesion	0.04707523290059008	0.04707523290059008	+1	GP1BA,ITGB3,DMTN,TPM1,ILK,RSU1,CCL5,LIMS1,ACTB,TGFB1,FLNA,HMGB1
GO:0060306	regulation of membrane repolarization	0.04754184988243117	0.04754184988243117	+1	SCN1B,WDR1,FLNA
GO:0010634	positive regulation of epithelial cell migration	0.048181770727127864	0.048181770727127864	+1	SPARC,ITGB3,RAB11A,TMSB4X,HMGB1,HSPB1
GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	0.048457809277487864	0.048457809277487864	+1	PF4,CLU,APP,HMGB1,HSPB1
GO:1905477	positive regulation of protein localization to membrane	0.048457809277487864	0.048457809277487864	+1	PGRMC1,TGFB1,ITGB1,SQSTM1,STOM
GO:0010595	positive regulation of endothelial cell migration	0.048457809277487864	0.048457809277487864	+1	SPARC,ITGB3,TMSB4X,HMGB1,HSPB1
GO:0002687	positive regulation of leukocyte migration	0.04931250989113863	0.04931250989113863	+1	ITGB3,CCL5,TGFB1,APP,HMGB1,CD99
REAC:R-HSA-76002	Platelet activation, signaling and aggregation	7.963235032661613e-17	7.963235032661613e-17	+1	GP9,ITGA2B,LY6G6F,SPARC,GNG11,PF4,GP1BA,ITGB3,CLEC1B,CLU,PPBP,F13A1,C6ORF25,CD9,ACTN1,FERMT3,MGLL,TAGLN2,GNB5,TUBA4A,CYB5R1,TIMP1,TMSB4X,WDR1,APP,TLN1,SRGN,RAP1B,FLNA,STXBP2,MAGED2,PLEK
REAC:R-HSA-114608	Platelet degranulation 	7.963235032661613e-17	7.963235032661613e-17	+1	ITGA2B,LY6G6F,SPARC,PF4,ITGB3,CLU,PPBP,F13A1,CD9,ACTN1,FERMT3,TAGLN2,TUBA4A,CYB5R1,TIMP1,TMSB4X,WDR1,APP,TLN1,SRGN,FLNA,STXBP2,MAGED2,PLEK
REAC:R-HSA-76005	Response to elevated platelet cytosolic Ca2+	1.399951566321132e-16	1.399951566321132e-16	+1	ITGA2B,LY6G6F,SPARC,PF4,ITGB3,CLU,PPBP,F13A1,CD9,ACTN1,FERMT3,TAGLN2,TUBA4A,CYB5R1,TIMP1,TMSB4X,WDR1,APP,TLN1,SRGN,FLNA,STXBP2,MAGED2,PLEK
REAC:R-HSA-446353	Cell-extracellular matrix interactions	4.510061131369075e-10	4.510061131369075e-10	+1	ILK,ACTN1,PARVB,RSU1,LIMS1,ACTB,ACTG1,FLNA,ITGB1
REAC:R-HSA-195258	RHO GTPase Effectors	1.3033369342858539e-9	1.3033369342858539e-9	+1	MYL9,TUBA8,TUBB1,CTTN,HIST1H2AC,HIST1H2BJ,HIST1H2BD,HIST1H2BK,DAAM1,TUBA1C,H2AFJ,YWHAH,MYL6,H3F3A,TUBA4A,ARPC1B,ACTB,TAX1BP3,DYNLL1,ARPC5,ACTG1,FLNA,ITGB1,TUBB4B,BRK1,DIAPH1
REAC:R-HSA-1445148	Translocation of SLC2A4 (GLUT4) to the plasma membrane	1.4038612510567085e-7	1.4038612510567085e-7	+1	TUBA8,TUBB1,TUBA1C,YWHAH,TUBA4A,ACTB,RAB11A,RAB10,ACTG1,SNAP23,TUBB4B,RAB4A
REAC:R-HSA-6798695	Neutrophil degranulation	2.3506757496022592e-7	2.3506757496022592e-7	+1	PPBP,PGRMC1,CTSA,P2RX1,GSN,CAPN1,PRDX6,LAMTOR1,GLA,DYNLL1,ARPC5,ASAH1,PYGL,PKM,RAP1B,RAB10,DBNL,HMGB1,RAB37,SNAP23,TUBB4B,FTH1,VAPA,CYB5R3,STOM,HLA-C,DIAPH1,SVIP
REAC:R-HSA-446728	Cell junction organization	0.000017452790681216157	0.000017452790681216157	+1	CLDN5,ILK,ACTN1,PARVB,RSU1,CD151,LIMS1,ACTB,ACTG1,FLNA,ITGB1
REAC:R-HSA-373760	L1CAM interactions	0.000033460449212538533	0.000033460449212538533	+1	ITGA2B,ITGB3,SCN1B,TUBA8,TUBB1,TUBA1C,TUBA4A,ACTB,ACTG1,ITGB1,TUBB4B,AP2M1
REAC:R-HSA-5626467	RHO GTPases activate IQGAPs	0.000039530138418852866	0.000039530138418852866	+1	TUBA8,TUBB1,TUBA1C,TUBA4A,ACTB,ACTG1,TUBB4B
REAC:R-HSA-437239	Recycling pathway of L1	0.00004868811585879276	0.00004868811585879276	+1	TUBA8,TUBB1,TUBA1C,TUBA4A,ACTB,ACTG1,TUBB4B,AP2M1
REAC:R-HSA-190828	Gap junction trafficking	0.00005379898747761936	0.00005379898747761936	+1	TUBA8,TUBB1,TUBA1C,TUBA4A,ACTB,ACTG1,TUBB4B,AP2M1
REAC:R-HSA-157858	Gap junction trafficking and regulation	0.00005944758165490418	0.00005944758165490418	+1	TUBA8,TUBB1,TUBA1C,TUBA4A,ACTB,ACTG1,TUBB4B,AP2M1
REAC:R-HSA-8936459	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	0.00015861795561201086	0.00015861795561201086	+1	ITGA2B,PF4,GP1BA,MYL9,HIST1H2AC,HIST1H2BJ,HIST1H2BD,HIST1H2BK,H2AFJ,H3F3A
REAC:R-HSA-445355	Smooth Muscle Contraction	0.0002014025439807289	0.0002014025439807289	+1	MYL9,TPM1,TPM4,MYL6,MYL12A,TLN1,TPM3
REAC:R-HSA-1500931	Cell-Cell communication	0.0002469197781184751	0.0002469197781184751	+1	CLDN5,ILK,ACTN1,PARVB,RSU1,CD151,LIMS1,ACTB,ACTG1,FLNA,ITGB1
REAC:R-HSA-9668328	Sealing of the nuclear envelope (NE) by ESCRT-III	0.0003627238928352279	0.0003627238928352279	+1	TUBA8,TUBB1,TUBA1C,CHMP6,TUBA4A,TUBB4B
REAC:R-HSA-9609646	HCMV Infection	0.0003627238928352279	0.0003627238928352279	+1	TUBA8,TUBB1,HIST1H2AC,HIST1H2BJ,HIST1H2BD,HIST1H2BK,TUBA1C,CHMP6,TUBA4A,DYNLL1,ITGB1,TUBB4B
REAC:R-HSA-389958	Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding	0.00038877546234803595	0.00038877546234803595	+1	TUBA8,TUBB1,TUBA1C,TUBA4A,ACTB,TUBB4B
REAC:R-HSA-9609690	HCMV Early Events	0.00038877546234803595	0.00038877546234803595	+1	TUBA8,TUBB1,HIST1H2AC,HIST1H2BJ,HIST1H2BD,HIST1H2BK,TUBA1C,TUBA4A,DYNLL1,ITGB1,TUBB4B
REAC:R-HSA-5663220	RHO GTPases Activate Formins	0.00038877546234803595	0.00038877546234803595	+1	TUBA8,TUBB1,DAAM1,TUBA1C,TUBA4A,ACTB,DYNLL1,ACTG1,ITGB1,TUBB4B,DIAPH1
REAC:R-HSA-190840	Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane	0.00039122230174230626	0.00039122230174230626	+1	TUBA8,TUBB1,TUBA1C,TUBA4A,TUBB4B
REAC:R-HSA-190872	Transport of connexons to the plasma membrane	0.0004892531548781351	0.0004892531548781351	+1	TUBA8,TUBB1,TUBA1C,TUBA4A,TUBB4B
REAC:R-HSA-6802948	Signaling by high-kinase activity BRAF mutants	0.0004990986557137482	0.0004990986557137482	+1	ITGA2B,ITGB3,ACTB,TLN1,RAP1B,ACTG1
REAC:R-HSA-5625740	RHO GTPases activate PKNs	0.0005494110528725212	0.0005494110528725212	+1	MYL9,HIST1H2AC,HIST1H2BJ,HIST1H2BD,HIST1H2BK,H2AFJ,YWHAH,MYL6,H3F3A
REAC:R-HSA-76009	Platelet Aggregation (Plug Formation)	0.000734165995060133	0.000734165995060133	+1	GP9,ITGA2B,GP1BA,ITGB3,TLN1,RAP1B
REAC:R-HSA-2132295	MHC class II antigen presentation	0.000734165995060133	0.000734165995060133	+1	TUBA8,TUBB1,CTSA,TUBA1C,TUBA4A,DYNLL1,AP1B1,ARF1,TUBB4B,AP2M1
REAC:R-HSA-5674135	MAP2K and MAPK activation	0.0007706125511353859	0.0007706125511353859	+1	ITGA2B,ITGB3,ACTB,TLN1,RAP1B,ACTG1
REAC:R-HSA-389977	Post-chaperonin tubulin folding pathway	0.0007706125511353859	0.0007706125511353859	+1	TUBA8,TUBB1,TUBA1C,TUBA4A,TUBB4B
REAC:R-HSA-9656223	Signaling by RAF1 mutants	0.000870903159992723	0.000870903159992723	+1	ITGA2B,ITGB3,ACTB,TLN1,RAP1B,ACTG1
REAC:R-HSA-9645723	Diseases of programmed cell death	0.0009812083666340108	0.0009812083666340108	+1	HIST1H2AC,HIST1H2BJ,HIST1H2BD,HIST1H2BK,CAPN1,H2AFJ,H3F3A,APP,SOD2
REAC:R-HSA-389960	Formation of tubulin folding intermediates by CCT/TriC	0.0010732577119925916	0.0010732577119925916	+1	TUBA8,TUBB1,TUBA1C,TUBA4A,TUBB4B
REAC:R-HSA-354194	GRB2:SOS provides linkage to MAPK signaling for Integrins 	0.0011336285135092653	0.0011336285135092653	+1	ITGA2B,ITGB3,TLN1,RAP1B
REAC:R-HSA-6802946	Signaling by moderate kinase activity BRAF mutants	0.0012385620145826744	0.0012385620145826744	+1	ITGA2B,ITGB3,ACTB,TLN1,RAP1B,ACTG1
REAC:R-HSA-9619483	Activation of AMPK downstream of NMDARs	0.0012385620145826744	0.0012385620145826744	+1	TUBA8,TUBB1,TUBA1C,TUBA4A,TUBB4B
REAC:R-HSA-9646399	Aggrephagy	0.0012385620145826744	0.0012385620145826744	+1	TUBA8,TUBB1,TUBA1C,TUBA4A,DYNLL1,TUBB4B
REAC:R-HSA-977225	Amyloid fiber formation	0.0012385620145826744	0.0012385620145826744	+1	HIST1H2AC,SNCA,HIST1H2BJ,HIST1H2BD,HIST1H2BK,GSN,H3F3A,ITM2B,APP
REAC:R-HSA-6802952	Signaling by BRAF and RAF1 fusions	0.0012385620145826744	0.0012385620145826744	+1	ITGA2B,ITGB3,ACTB,TLN1,LMNA,RAP1B,ACTG1
REAC:R-HSA-9649948	Signaling downstream of RAS mutants	0.0012385620145826744	0.0012385620145826744	+1	ITGA2B,ITGB3,ACTB,TLN1,RAP1B,ACTG1
REAC:R-HSA-6802949	Signaling by RAS mutants	0.0012385620145826744	0.0012385620145826744	+1	ITGA2B,ITGB3,ACTB,TLN1,RAP1B,ACTG1
REAC:R-HSA-6802955	Paradoxical activation of RAF signaling by kinase inactive BRAF	0.0012385620145826744	0.0012385620145826744	+1	ITGA2B,ITGB3,ACTB,TLN1,RAP1B,ACTG1
REAC:R-HSA-372708	p130Cas linkage to MAPK signaling for integrins	0.0012385620145826744	0.0012385620145826744	+1	ITGA2B,ITGB3,TLN1,RAP1B
REAC:R-HSA-389957	Prefoldin mediated transfer of substrate  to CCT/TriC	0.0012385620145826744	0.0012385620145826744	+1	TUBB1,TUBA1C,TUBA4A,ACTB,TUBB4B
REAC:R-HSA-2682334	EPH-Ephrin signaling	0.001524266224334975	0.001524266224334975	+1	MYL9,MYL6,ARPC1B,ACTB,ARPC5,MYL12A,ACTG1,AP2M1
REAC:R-HSA-390466	Chaperonin-mediated protein folding	0.0016188172398984913	0.0016188172398984913	+1	GNG11,TUBA8,TUBB1,TUBA1C,GNB5,TUBA4A,ACTB,TUBB4B
REAC:R-HSA-391251	Protein folding	0.0025829167209520825	0.0025829167209520825	+1	GNG11,TUBA8,TUBB1,TUBA1C,GNB5,TUBA4A,ACTB,TUBB4B
REAC:R-HSA-6811436	COPI-independent Golgi-to-ER retrograde traffic	0.002768574869759585	0.002768574869759585	+1	TUBA8,TUBB1,TUBA1C,TUBA4A,DYNLL1,TUBB4B
REAC:R-HSA-5663213	RHO GTPases Activate WASPs and WAVEs	0.003084316653995031	0.003084316653995031	+1	ARPC1B,ACTB,ARPC5,ACTG1,BRK1
REAC:R-HSA-6807878	COPI-mediated anterograde transport	0.0032412708992724014	0.0032412708992724014	+1	TUBA8,TUBB1,TUBA1C,TUBA4A,DYNLL1,ARF1,TMED3,TUBB4B
REAC:R-HSA-3371497	HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand	0.003925516277359702	0.003925516277359702	+1	TUBA8,TUBB1,TUBA1C,TUBA4A,DYNLL1,TUBB4B
REAC:R-HSA-9663891	Selective autophagy	0.003925516277359702	0.003925516277359702	+1	TUBA8,TUBB1,TUBA1C,TUBA4A,DYNLL1,SQSTM1,TUBB4B
REAC:R-HSA-5627123	RHO GTPases activate PAKs	0.004005394776944784	0.004005394776944784	+1	MYL9,CTTN,MYL6,FLNA
REAC:R-HSA-1632852	Macroautophagy	0.004055096143491854	0.004055096143491854	+1	TUBA8,TUBB1,TUBA1C,CHMP6,TUBA4A,LAMTOR1,DYNLL1,SQSTM1,TUBB4B
REAC:R-HSA-190861	Gap junction assembly	0.0041123148566748835	0.0041123148566748835	+1	TUBA8,TUBB1,TUBA1C,TUBA4A,TUBB4B
REAC:R-HSA-8950505	Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation	0.0041123148566748835	0.0041123148566748835	+1	TALDO1,RAP1B,SOD2,ARF1,GSTO1
REAC:R-HSA-6802957	Oncogenic MAPK signaling	0.004240171859720032	0.004240171859720032	+1	ITGA2B,ITGB3,ACTB,TLN1,LMNA,RAP1B,ACTG1
REAC:R-HSA-912446	Meiotic recombination	0.00600077431554831	0.00600077431554831	+1	HIST1H2AC,HIST1H2BJ,MLH3,HIST1H2BD,HIST1H2BK,H2AFJ,H3F3A
REAC:R-HSA-73728	RNA Polymerase I Promoter Opening	0.0060533720305469265	0.0060533720305469265	+1	HIST1H2AC,HIST1H2BJ,HIST1H2BD,HIST1H2BK,H2AFJ,H3F3A
